,relevant_naics,estab,emp,payann,fips
486089,113310,4,6,85,36095
486090,236115,8,36,1435,36095
486091,236118,16,22,701,36095
486092,236220,3,7,693,36095
486093,237310,3,93,14236,36095
486094,238110,5,13,1238,36095
486095,238160,3,8,342,36095
486096,238210,4,6,177,36095
486097,238220,6,9,304,36095
486098,238910,12,15,784,36095
486099,238990,3,14,622,36095
486100,326199,3,101,2517,36095
486101,333414,3,13,111,36095
486102,441310,7,50,1292,36095
486103,441320,3,52,2609,36095
486104,444130,3,50,1541,36095
486105,444190,3,12,348,36095
486106,445110,5,170,3798,36095
486107,445310,4,21,228,36095
486108,446110,3,36,1237,36095
486109,447110,15,126,2642,36095
486110,447190,3,11,186,36095
486111,452319,5,41,628,36095
486112,453220,4,65,797,36095
486113,453310,3,6,82,36095
486114,454110,3,48,433,36095
486115,454310,6,34,1290,36095
486116,454390,3,16,619,36095
486117,484121,3,48,802,36095
486118,484220,6,17,1543,36095
486119,511110,3,49,645,36095
486120,517311,4,41,2700,36095
486121,519120,4,17,250,36095
486122,522110,11,72,3116,36095
486123,524210,6,15,580,36095
486124,531110,5,12,297,36095
486125,531210,4,8,380,36095
486126,541110,9,11,392,36095
486127,541211,4,9,360,36095
486128,541940,3,29,788,36095
486129,561720,6,16,169,36095
486130,561730,15,17,715,36095
486131,621210,4,40,2592,36095
486132,611110,6,95,2125,36095
486133,621310,5,8,155,36095
486134,621320,3,9,194,36095
486135,621498,3,123,6847,36095
486136,621610,3,78,2242,36095
486137,623210,20,287,7252,36095
486138,624190,3,43,1156,36095
486139,624410,7,96,1794,36095
486140,712110,3,10,222,36095
486141,713990,3,6,164,36095
486142,721211,3,3,233,36095
486143,721110,6,119,2255,36095
486144,722320,7,25,473,36095
486145,722330,3,0,27,36095
486146,722410,7,28,396,36095
486147,722511,24,209,3468,36095
486148,722513,10,152,2283,36095
486149,722515,7,36,952,36095
486150,811111,11,31,981,36095
486151,811121,3,10,453,36095
