,fips,relevant_naics,estab,emp,payann
46819,09,113310,7,15,547
46820,09,114112,5,18,1965
46821,09,221320,7,52,5641
46822,09,115112,4,18,584
46823,09,115210,56,203,8329
46824,09,212312,3,37,2210
46825,09,212319,11,214,16555
46826,09,212321,31,340,22304
46827,09,213112,4,5,440
46828,09,221111,10,47,5602
46829,09,221112,15,542,54318
46830,09,221113,3,985,125735
46831,09,221114,3,64,4531
46832,09,221117,3,114,7946
46833,09,221121,5,50,7474
46834,09,221122,48,4257,547095
46835,09,221210,31,1114,126194
46836,09,221310,25,791,68908
46837,09,236115,356,1152,77440
46838,09,236116,20,169,15044
46839,09,236117,151,530,40746
46840,09,236210,15,201,16578
46841,09,236220,318,5139,489473
46842,09,237110,99,689,59507
46843,09,236118,1131,3480,182353
46844,09,237120,6,174,10927
46845,09,237130,48,2470,219531
46846,09,237210,26,58,3552
46847,09,237310,109,1448,183503
46848,09,237990,39,343,25024
46849,09,238290,84,1212,101877
46850,09,238110,184,1160,92965
46851,09,238120,34,359,36654
46852,09,238130,91,597,29498
46853,09,238140,260,1169,76970
46854,09,238150,66,550,38539
46855,09,238160,163,967,78339
46856,09,238170,79,334,18442
46857,09,238350,317,2004,92385
46858,09,238190,58,497,40672
46859,09,238210,1128,8525,577776
46860,09,238990,374,1616,148823
46861,09,238220,1263,9831,659594
46862,09,238310,162,2270,139838
46863,09,311611,4,25,1093
46864,09,311612,11,274,9467
46865,09,238320,446,1512,78705
46866,09,238330,155,832,45957
46867,09,311812,38,1640,74173
46868,09,238340,72,275,15856
46869,09,311919,6,923,47452
46870,09,311920,12,309,22039
46871,09,311930,4,119,12079
46872,09,238390,79,674,40266
46873,09,238910,525,4459,329610
46874,09,311111,4,44,2005
46875,09,311352,8,418,9537
46876,09,311412,4,367,21101
46877,09,311421,4,134,6259
46878,09,311511,3,438,29463
46879,09,311513,7,164,7357
46880,09,311520,9,189,7672
46881,09,311811,153,1327,25620
46882,09,311821,4,37,1415
46883,09,311824,3,348,19042
46884,09,311941,3,51,1518
46885,09,311942,3,119,9189
46886,09,311991,7,108,3754
46887,09,311999,5,49,1371
46888,09,312111,9,390,19962
46889,09,312113,4,13,448
46890,09,312120,54,594,19303
46891,09,312130,24,168,4252
46892,09,312140,5,15,459
46893,09,312230,3,112,8167
46894,09,313210,3,3,37
46895,09,313220,3,32,823
46896,09,313310,3,79,5189
46897,09,313320,4,291,14714
46898,09,314120,25,138,6270
46899,09,314910,25,453,25058
46900,09,315220,5,24,984
46901,09,314994,3,19,782
46902,09,314999,23,295,12192
46903,09,315210,3,4,122
46904,09,315240,5,38,1330
46905,09,315990,7,91,2786
46906,09,316992,3,160,17756
46907,09,316998,3,48,1172
46908,09,321918,22,219,12003
46909,09,321113,11,166,6623
46910,09,321911,14,139,7306
46911,09,321912,7,27,1346
46912,09,321992,7,64,2837
46913,09,321999,19,151,6789
46914,09,322121,4,876,64530
46915,09,322211,9,409,29396
46916,09,322212,8,444,23040
46917,09,322220,12,463,35572
46918,09,322299,5,90,4067
46919,09,323111,229,4062,202274
46920,09,323113,68,1454,45666
46921,09,324121,14,72,10042
46922,09,325199,13,547,66034
46923,09,321920,14,209,9059
46924,09,323120,10,186,9464
46925,09,324191,5,37,2263
46926,09,325120,5,108,7419
46927,09,325180,3,450,31604
46928,09,325320,4,29,2652
