	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	42	999	Statewide	11	Fishing	42	1141	0500000US420110500000US420370500000US420370500000US420390500000US420490500000US420850500000US420890500000US420890500000US421010500000US421010500000US421130500000US42113	12.0	0.0	0.0	4.6	124.8	4.8
1	42	999	Statewide	11	Forest nurseries and gathering of forest products	42	1132	0500000US420030500000US420030500000US420150500000US420150500000US420350500000US420350500000US420390500000US420430500000US420430500000US420470500000US420470500000US420630500000US420910500000US420910500000US421150500000US42131	16.75	0.0	0.0	36.888888888888886	1603.3333333333333	8.0
2	42	999	Statewide	11	Hunting and trapping	42	1142	0500000US420030500000US420050500000US420170500000US420170500000US420770500000US420770500000US420850500000US421030500000US421030500000US421050500000US421110500000US421110500000US421170500000US421170500000US421230500000US421310500000US42131	18.666666666666668	4.333333333333333	97.66666666666669	13.555555555555555	780.1111111111111	9.555555555555555
3	42	999	Statewide	11	Logging	42	1133	0500000US420010500000US420010500000US420050500000US420090500000US420090500000US420110500000US420110500000US420130500000US420130500000US420150500000US420150500000US420170500000US420170500000US420190500000US420190500000US420210500000US420210500000US420230500000US420230500000US420270500000US420270500000US420290500000US420290500000US420310500000US420310500000US420330500000US420330500000US420350500000US420350500000US420390500000US420390500000US420410500000US420430500000US420430500000US420470500000US420470500000US420490500000US420490500000US420510500000US420510500000US420530500000US420530500000US420550500000US420550500000US420570500000US420570500000US420610500000US420610500000US420630500000US420630500000US420650500000US420650500000US420670500000US420670500000US420690500000US420690500000US420710500000US420710500000US420730500000US420750500000US420790500000US420790500000US420810500000US420810500000US420830500000US420830500000US420850500000US420850500000US420870500000US420870500000US420890500000US420890500000US420910500000US420910500000US420970500000US420990500000US420990500000US421030500000US421050500000US421050500000US421070500000US421070500000US421090500000US421090500000US421110500000US421110500000US421130500000US421130500000US421150500000US421150500000US421170500000US421170500000US421190500000US421190500000US421210500000US421210500000US421230500000US421230500000US421250500000US421270500000US421270500000US421290500000US421290500000US421310500000US421310500000US421330500000US42133	426.8797619047619	933.445238095238	36899.20476190476	747.1111111111111	25016.333333333332	212.33333333333337
4	42	999	Statewide	11	Support activities for animal production	42	1152	0500000US420010500000US420010500000US420030500000US420030500000US420070500000US420070500000US420110500000US420110500000US420130500000US420130500000US420170500000US420170500000US420190500000US420190500000US420210500000US420270500000US420270500000US420290500000US420290500000US420310500000US420310500000US420330500000US420350500000US420370500000US420370500000US420390500000US420390500000US420410500000US420410500000US420430500000US420430500000US420450500000US420450500000US420490500000US420490500000US420550500000US420550500000US420570500000US420570500000US420610500000US420610500000US420630500000US420630500000US420690500000US420710500000US420710500000US420730500000US420730500000US420750500000US420750500000US420770500000US420770500000US420850500000US420890500000US420890500000US420910500000US420910500000US420950500000US420950500000US420970500000US420970500000US421010500000US421010500000US421070500000US421070500000US421090500000US421110500000US421110500000US421150500000US421150500000US421190500000US421190500000US421250500000US421250500000US421270500000US421270500000US421290500000US421290500000US421310500000US421310500000US421330500000US42133	301.08214285714286	757.2880952380953	21627.414285714287	790.5555555555555	25089.11111111111	153.66666666666666
5	42	999	Statewide	11	Support activities for crop production	42	1151	0500000US420010500000US420010500000US420030500000US420110500000US420110500000US420130500000US420130500000US420150500000US420170500000US420170500000US420190500000US420190500000US420210500000US420210500000US420270500000US420270500000US420290500000US420290500000US420370500000US420370500000US420390500000US420410500000US420430500000US420550500000US420550500000US420610500000US420690500000US420690500000US420710500000US420710500000US420730500000US420730500000US420750500000US420750500000US420870500000US420890500000US420910500000US420910500000US420930500000US420990500000US421010500000US421070500000US421070500000US421110500000US421150500000US421150500000US421190500000US421190500000US421290500000US421290500000US421330500000US42133	127.98571428571428	1133.65	45349.83571428571	814.1111111111111	32939.444444444445	63.22222222222222
6	42	999	Statewide	11	Support activities for forestry	42	1153	0500000US420010500000US420030500000US420030500000US420090500000US420090500000US420130500000US420130500000US420190500000US420210500000US420210500000US420270500000US420310500000US420310500000US420370500000US420390500000US420390500000US420450500000US420470500000US420490500000US420490500000US420510500000US420510500000US420530500000US420530500000US420650500000US420670500000US420670500000US420710500000US420710500000US420750500000US420750500000US420770500000US420770500000US420810500000US420810500000US420830500000US420830500000US420850500000US420850500000US420910500000US420910500000US420990500000US420990500000US421050500000US421090500000US421110500000US421110500000US421170500000US421170500000US421210500000US421210500000US421230500000US421230500000US421290500000US421290500000US421330500000US42133	88.775	48.6	3358.8	119.11111111111111	5571.777777777777	44.55555555555556
7	42	999	Statewide	11	Timber tract operations	42	1131	0500000US420010500000US420010500000US420030500000US420030500000US420070500000US420150500000US420150500000US420310500000US420330500000US420430500000US420710500000US420710500000US420830500000US420830500000US421050500000US421050500000US421150500000US421150500000US421210500000US421210500000US421230500000US421230500000US421290500000US42129	27.5	0.0	0.0	55.55555555555556	2790.6666666666665	14.333333333333334
8	42	999	Statewide	21	Coal mining	42	2121	0500000US420030500000US420030500000US420050500000US420050500000US420070500000US420070500000US420170500000US420170500000US420190500000US420190500000US420210500000US420210500000US420250500000US420250500000US420270500000US420270500000US420310500000US420310500000US420330500000US420330500000US420430500000US420430500000US420470500000US420470500000US420510500000US420510500000US420590500000US420590500000US420630500000US420630500000US420650500000US420650500000US420730500000US420730500000US420790500000US420790500000US420810500000US420810500000US420850500000US420850500000US420970500000US420970500000US421070500000US421070500000US421110500000US421110500000US421210500000US421210500000US421230500000US421250500000US421250500000US421290500000US42129	385.5261904761905	7587.588095238096	532704.4321428571	6363.333333333333	491847.4444444445	177.55555555555554
9	42	999	Statewide	21	Metal ore mining	42	2122	0500000US420030500000US420030500000US420050500000US420050500000US420430500000US42125	6.0	0.0	0.0	0.0	0.0	2.0
10	42	999	Statewide	21	Nonmetallic mineral mining and quarrying	42	2123	0500000US420010500000US420010500000US420030500000US420030500000US420050500000US420050500000US420070500000US420070500000US420110500000US420110500000US420130500000US420130500000US420150500000US420150500000US420170500000US420170500000US420190500000US420190500000US420210500000US420210500000US420250500000US420250500000US420270500000US420270500000US420290500000US420290500000US420310500000US420310500000US420330500000US420330500000US420350500000US420350500000US420370500000US420370500000US420390500000US420390500000US420410500000US420410500000US420430500000US420430500000US420450500000US420470500000US420470500000US420490500000US420490500000US420510500000US420510500000US420530500000US420530500000US420550500000US420550500000US420610500000US420610500000US420630500000US420630500000US420650500000US420650500000US420670500000US420670500000US420690500000US420690500000US420710500000US420710500000US420730500000US420730500000US420750500000US420750500000US420770500000US420770500000US420790500000US420790500000US420810500000US420810500000US420850500000US420850500000US420870500000US420870500000US420890500000US420890500000US420910500000US420910500000US420930500000US420950500000US420950500000US420970500000US420970500000US420990500000US420990500000US421010500000US421030500000US421030500000US421050500000US421050500000US421070500000US421070500000US421090500000US421090500000US421110500000US421110500000US421130500000US421130500000US421150500000US421150500000US421170500000US421170500000US421190500000US421190500000US421210500000US421210500000US421230500000US421250500000US421270500000US421270500000US421290500000US421290500000US421310500000US421310500000US421330500000US42133	581.35	4437.691666666667	259715.58333333337	3797.777777777778	187767.22222222225	282.0
