	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
667	42	42	0	Pennsylvania	11	Agriculture, forestry, fishing and hunting	11	0400000US42	509.22222222222223	2636.5555555555557	95976.33333333333
668	42	42	0	Pennsylvania	21	Mining, quarrying, and oil and gas extraction	21	0400000US42	1072.4444444444443	27887.0	2235212.5555555555
669	42	42	0	Pennsylvania	22	Utilities	22	0400000US42	830.7777777777778	29714.555555555555	3158639.4444444445
670	42	42	0	Pennsylvania	23	Construction	23	0400000US42	26479.666666666668	230443.66666666666	14008836.777777778
671	42	42	0	Pennsylvania	42	Wholesale trade	42	0400000US42	14576.888888888889	250424.44444444444	17543710.777777776
672	42	42	0	Pennsylvania	51	Information	51	0400000US42	5306.333333333333	114569.0	9721382.777777778
673	42	42	0	Pennsylvania	52	Finance and insurance	52	0400000US42	17667.88888888889	273343.77777777775	23313134.222222224
674	42	42	0	Pennsylvania	53	Real estate and rental and leasing	53	0400000US42	10011.444444444445	64177.666666666664	3325791.777777778
675	42	42	0	Pennsylvania	54	Professional, scientific, and technical services	54	0400000US42	29785.88888888889	327199.3333333333	25316788.666666668
676	42	42	0	Pennsylvania	55	Management of companies and enterprises	55	0400000US42	2406.8888888888887	178205.11111111112	17233185.777777776
677	42	42	0	Pennsylvania	56	Administrative and support and waste management and remediation services	56	0400000US42	15707.111111111111	326410.44444444444	11541868.222222222
678	42	42	0	Pennsylvania	61	Educational services	61	0400000US42	3815.3333333333335	264781.55555555556	10693916.222222222
679	42	42	0	Pennsylvania	62	Health care and social assistance	62	0400000US42	37308.22222222222	1002585.7777777778	45439270.777777776
680	42	42	0	Pennsylvania	71	Arts, entertainment, and recreation	71	0400000US42	4717.222222222223	107254.66666666667	3254565.5555555555
681	42	42	0	Pennsylvania	72	Accommodation and food services	72	0400000US42	28494.333333333332	467844.0	7686068.111111111
682	42	42	0	Pennsylvania	81	Other services (except public administration)	81	0400000US42	36210.11111111111	241974.0	6701427.666666667
683	42	42	0	Pennsylvania	99	Industries not classified	99	0400000US42	258.77777777777777	334.3333333333333	7842.444444444444
