Zip Code,naics,Establishments,Employees,Payroll,IND Level
76522,00,430,001,135685,2
76522,00,221,210,0,2
76522,00,97,220,0,2
76522,00,63,230,0,2
76522,00,34,241,0,2
76522,00,10,242,0,2
76522,00,3,252,0,2
76522,23,45,001,0,2
76522,23,30,210,0,2
76522,23,10,220,0,2
76522,23,5,230,0,2
76522,31-33,7,001,0,2
76522,31-33,6,210,0,2
76522,42,4,001,0,2
76522,42,4,210,0,2
76522,44-45,75,001,0,2
76522,44-45,30,210,0,2
76522,44-45,21,220,0,2
76522,44-45,15,230,0,2
76522,44-45,7,241,0,2
76522,48-49,7,001,0,2
76522,48-49,3,230,0,2
76522,51,7,001,0,2
76522,52,40,001,0,2
76522,52,30,210,0,2
76522,52,6,220,0,2
76522,52,3,230,0,2
76522,53,26,001,0,2
76522,53,19,210,0,2
76522,53,5,220,0,2
76522,54,28,001,0,2
76522,54,16,210,0,2
76522,54,6,220,0,2
76522,54,4,230,0,2
76522,56,11,001,0,2
76522,56,7,210,0,2
76522,61,4,001,0,2
76522,62,37,001,0,2
76522,62,16,210,0,2
76522,62,8,220,0,2
76522,62,6,230,0,2
76522,62,4,241,0,2
76522,62,3,242,0,2
76522,71,7,001,0,2
76522,71,3,210,0,2
76522,71,3,230,0,2
76522,72,58,001,0,2
76522,72,18,210,0,2
76522,72,10,220,0,2
76522,72,8,230,0,2
76522,72,18,241,0,2
76522,72,4,242,0,2
76522,81,72,001,0,2
76522,81,36,210,0,2
76522,81,22,220,0,2
76522,81,11,230,0,2
