Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,144,42,67,2696,751,488,902,775,2053,66,1185,394,2130,468,1985,2027,9
2018,143,40,65,2705,728,476,876,776,2052,68,1157,405,2111,475,1991,2038,17
2019,136,41,58,2668,711,465,862,774,2036,63,1176,415,2112,467,1938,2056,20
2020,137,40,56,2638,681,463,857,780,1994,62,1159,406,2116,438,1885,2045,20
2021,139,38,58,2737,666,452,857,798,2029,55,1199,413,2095,463,1897,2013,3
