,fips,relevant_naics,YEAR,estab,emp,payann
1,15,114111,2018,13,28,834
3,15,115210,2018,10,16,390
5,15,115310,2018,3,31,1191
7,15,221122,2018,8,1139,125701
9,15,221112,2018,11,1607,187201
11,15,221210,2018,4,207,21058
13,15,221320,2018,19,99,7775
15,15,221310,2018,12,120,8779
17,15,238990,2018,89,778,50813
19,15,236220,2018,216,5037,439587
21,15,238310,2018,72,1214,82178
23,15,238210,2018,364,4102,306747
25,15,238350,2018,108,786,52527
27,15,238330,2018,72,462,21824
29,15,238130,2018,24,531,33374
31,15,238150,2018,39,445,27003
33,15,237310,2018,42,1214,109258
35,15,236210,2018,3,30,3073
37,15,237210,2018,26,238,17352
39,15,238140,2018,61,414,21478
41,15,236117,2018,23,295,38450
43,15,236116,2018,5,78,10832
45,15,236115,2018,269,1574,92404
47,15,237120,2018,4,48,3708
49,15,238290,2018,22,538,55627
51,15,238390,2018,31,234,14953
53,15,238190,2018,16,57,3034
55,15,237990,2018,11,483,51351
57,15,238320,2018,154,1421,86881
59,15,238220,2018,378,4365,317269
61,15,238110,2018,48,663,38030
63,15,237130,2018,12,156,13390
65,15,236118,2018,425,1579,69209
67,15,238160,2018,99,1086,58735
69,15,238170,2018,13,84,4772
71,15,238910,2018,104,1489,118809
73,15,238120,2018,22,488,34967
75,15,238340,2018,67,446,29472
77,15,237110,2018,34,425,33521
79,15,311999,2018,4,25,589
81,15,314999,2018,4,5,87
83,15,311611,2018,6,80,2598
85,15,312112,2018,4,175,8854
86,15,312120,2018,6,91,3231
88,15,311920,2018,17,228,8013
90,15,311812,2018,26,933,27181
92,15,311352,2018,6,340,13283
94,15,311821,2018,8,308,9634
96,15,314120,2018,5,47,1464
98,15,315210,2018,20,116,2365
100,15,312140,2018,3,25,652
102,15,311824,2018,5,29,581
104,15,311421,2018,15,144,4029
107,15,311941,2018,4,53,2327
109,15,311612,2018,7,201,7745
111,15,315220,2018,4,84,2139
113,15,311340,2018,4,50,1302
115,15,311919,2018,5,45,1215
117,15,311991,2018,20,711,21320
119,15,311811,2018,70,998,20269
121,15,311911,2018,3,251,8833
123,15,312111,2018,4,410,21509
126,15,315240,2018,9,113,4143
128,15,321999,2018,5,20,757
130,15,326199,2018,5,71,3014
132,15,323111,2018,51,639,25955
134,15,323113,2018,40,242,6796
136,15,327991,2018,3,44,1491
138,15,327390,2018,7,225,13193
140,15,327320,2018,10,448,36873
142,15,325611,2018,3,56,1977
144,15,325620,2018,4,23,1189
145,15,321214,2018,3,36,742
146,15,321911,2018,4,54,6901
148,15,339999,2018,9,18,669
150,15,339116,2018,21,153,6040
152,15,339910,2018,25,279,7796
154,15,332710,2018,5,45,2782
156,15,332321,2018,4,23,1279
158,15,339992,2018,4,65,2632
160,15,337122,2018,9,107,4968
162,15,332323,2018,3,100,5647
163,15,334511,2018,3,46,4874
165,15,332322,2018,5,102,7133
167,15,336611,2018,13,639,44888
169,15,339950,2018,14,86,3482
171,15,339920,2018,18,48,1513
173,15,337110,2018,20,134,6579
175,15,423110,2018,8,148,10381
177,15,424810,2018,12,793,37765
179,15,424920,2018,7,17,487
181,15,423320,2018,6,13,731
183,15,423430,2018,13,77,7501
185,15,424450,2018,22,298,9232
187,15,423810,2018,22,389,25747
189,15,424430,2018,7,242,9957
191,15,424210,2018,54,730,27186
193,15,423610,2018,45,403,29734
195,15,423820,2018,10,79,3902
197,15,424910,2018,31,352,24122
199,15,424460,2018,29,678,24700
201,15,424930,2018,38,347,10939
203,15,424340,2018,11,44,1753
205,15,424480,2018,50,1095,43339
207,15,423210,2018,10,169,10629
209,15,424410,2018,12,306,13577
211,15,423710,2018,16,134,8056
213,15,423220,2018,32,274,14795
215,15,423620,2018,7,52,3660
