,fips,relevant_naics,estab,emp,payann
0,15,1141,19,23,1112
2,15,1152,9,11,284
4,15,1153,3,0,0
6,15,2211,24,0,0
8,15,2212,4,0,0
10,15,2213,34,212,13784
12,15,2382,751,9195,677735
14,15,2383,508,5098,311984
16,15,2381,342,4049,239231
18,15,2373,42,1292,117517
20,15,2372,26,145,12802
22,15,2362,226,5121,435679
24,15,2379,9,258,25664
26,15,2389,195,2386,161913
28,15,2361,719,3542,219549
30,15,2371,56,661,50007
32,15,3116,16,233,8750
34,15,3118,116,2363,60644
36,15,3121,35,981,45496
38,15,3152,37,335,8892
40,15,3115,6,0,0
42,15,3114,19,220,5653
44,15,3112,3,38,876
46,15,3119,66,1386,44177
48,15,3149,11,48,2074
50,15,3113,20,503,17804
52,15,3141,3,48,1406
54,15,3273,26,906,68045
56,15,3222,3,0,0
58,15,3272,4,22,1181
60,15,3279,5,84,4411
62,15,3219,11,80,2783
64,15,3253,3,87,4590
66,15,3241,3,0,0
69,15,3261,11,175,7310
71,15,3231,89,889,32544
73,15,3256,10,113,4292
76,15,3323,16,254,15438
78,15,3371,32,244,12492
80,15,3327,7,52,2987
82,15,3391,22,196,7058
84,15,3363,3,13,356
86,15,3345,4,34,2633
88,15,3379,4,0,0
90,15,3399,76,488,15245
92,15,3366,14,923,66121
94,15,3334,3,0,0
96,15,4243,96,604,25553
98,15,4248,31,1404,78843
100,15,4246,28,147,7053
102,15,4242,51,730,30591
104,15,4232,46,434,24870
106,15,4244,291,6403,273534
108,15,4237,72,735,52506
110,15,4236,82,774,63789
112,15,4233,72,624,39237
114,15,4238,118,1122,73246
116,15,4235,18,186,13651
118,15,4239,152,1150,45503
120,15,4249,170,1146,53368
122,15,4231,50,677,38900
124,15,4241,63,682,33844
126,15,4247,19,399,26674
128,15,4234,93,787,51478
130,15,4251,112,504,38045
132,15,4411,127,4696,280507
134,15,4413,171,1807,63370
136,15,4453,64,231,5927
138,15,4441,201,4616,148729
140,15,4481,844,11465,231450
142,15,4431,108,1196,42936
144,15,4421,67,531,20413
146,15,4471,248,2887,73323
148,15,4451,436,12338,353906
150,15,4461,427,3507,168207
152,15,4422,102,996,23958
154,15,4483,300,1754,80413
