Naics,Establishments,Employees,Payroll,fips
11,12,89,3160,15001
22,18,503,56774,15001
23,417,2765,166467,15001
42,169,1822,91474,15001
51,68,735,43089,15001
52,180,1139,61810,15001
53,267,1754,90151,15001
54,341,1413,80906,15001
55,17,451,20749,15001
56,272,4969,156119,15001
61,59,1337,44442,15001
62,480,7988,450015,15001
71,75,1267,44063,15001
72,478,13158,423676,15001
81,405,1987,61289,15001
99,10,8,148,15001
11,19,28,982,15003
21,3,131,9126,15003
22,23,2445,257161,15003
23,1732,22918,1761838,15003
42,1110,14288,809628,15003
51,366,6758,415455,15003
52,1065,18468,1401642,15003
53,1286,9397,559677,15003
54,2402,18773,1373095,15003
55,199,7333,625720,15003
56,1094,23236,842014,15003
61,379,15603,588699,15003
62,2576,54323,3191686,15003
71,259,7306,197726,15003
72,2590,65882,1964448,15003
81,2505,20474,678268,15003
22,14,215,21808,15007
99,24,72,2016,15003
11,4,11,180,15007
23,245,1466,96928,15007
22,15,470,49267,15009
23,492,3737,268914,15009
42,80,690,37232,15007
42,160,1532,78997,15009
51,25,219,12472,15007
52,73,407,22369,15007
53,154,1003,49026,15007
54,152,719,41961,15007
55,6,61,2541,15007
56,152,2202,79356,15007
61,35,298,8212,15007
62,198,3254,192541,15007
51,81,638,35225,15009
52,160,892,55653,15009
71,61,1196,38290,15007
72,300,9245,341738,15007
53,342,2290,102178,15009
54,435,1794,111431,15009
81,199,1069,34755,15007
55,12,187,11098,15009
56,325,4991,181993,15009
61,80,909,30067,15009
62,467,7605,455722,15009
71,143,2284,68485,15009
72,539,22830,935597,15009
81,499,2938,98184,15009
99,9,11,306,15009
