Naics,Establishments,Employees,Payroll,fips
71,30,211,4725,23017
11,48,167,7836,23017
22,5,37,3395,23017
23,187,782,34093,23017
72,150,2930,54257,23017
51,29,137,5722,23017
52,42,321,16661,23017
81,134,502,10817,23017
53,49,163,6589,23017
54,75,344,16389,23017
42,34,194,8120,23017
55,3,0,0,23017
56,61,228,9631,23017
61,15,447,18783,23017
62,135,3084,108469,23017
53,30,58,2491,23027
11,12,35,1117,23027
54,64,207,9198,23027
23,138,514,23491,23027
55,6,37,2586,23027
56,52,298,10301,23027
61,15,440,9428,23027
62,116,1774,81498,23027
42,27,329,15437,23027
71,23,102,3260,23027
72,94,860,18316,23027
81,102,430,13419,23027
51,19,0,0,23027
52,31,743,48079,23027
23,95,261,9264,23029
42,176,2245,105702,23019
11,70,631,31345,23019
22,13,595,49224,23019
23,444,2661,149058,23019
56,26,91,2764,23029
61,16,261,7355,23029
62,105,1799,65556,23029
42,47,188,7146,23029
71,11,21,385,23029
72,82,618,9789,23029
81,73,236,6249,23029
71,68,574,12249,23019
51,20,88,3661,23029
52,32,289,15946,23029
53,13,20,535,23029
11,65,266,9965,23029
54,27,129,6604,23029
51,67,1214,55363,23019
54,305,1736,91026,23019
51,6,0,0,23021
52,18,70,2414,23021
71,13,73,829,23021
72,57,315,6175,23021
42,7,7,227,23021
81,375,1850,54918,23019
53,15,27,815,23021
81,36,95,1971,23021
54,11,53,1450,23021
56,27,206,3379,23021
61,5,0,0,23021
62,41,1347,49481,23021
11,16,61,2682,23021
23,62,158,7348,23021
53,182,892,29256,23019
55,31,1326,89555,23019
61,42,1664,41898,23019
72,330,5980,104009,23019
52,201,1942,125038,23019
56,207,2620,79819,23019
62,544,14639,758709,23019
61,20,1982,56653,23001
62,380,10035,492089,23001
11,139,555,22798,23003
22,4,0,0,23003
23,201,661,30305,23003
71,28,126,1564,23003
72,141,2018,30232,23003
42,120,1521,75959,23001
51,37,1098,48946,23001
52,135,3298,198545,23001
51,36,351,12560,23003
81,179,623,15040,23003
52,86,831,41501,23003
53,128,463,17140,23001
71,39,349,5376,23001
53,75,307,7520,23003
42,77,582,30731,23003
54,90,362,14336,23003
54,185,1830,98581,23001
72,237,3470,62564,23001
11,13,49,1879,23001
22,12,238,20510,23001
23,370,2260,117069,23001
55,7,92,4694,23003
56,85,586,15826,23003
61,9,84,1999,23003
62,224,5892,252618,23003
81,264,1235,36549,23001
55,12,697,38082,23001
56,167,2721,73471,23001
11,8,15,191,23023
54,110,809,55447,23023
23,171,994,57141,23023
55,3,7,651,23023
56,45,330,9852,23023
61,8,191,6559,23023
62,116,1107,30907,23023
42,20,148,5407,23023
55,82,6233,613944,23005
71,15,262,3492,23023
72,85,1093,23060,23023
51,18,145,5007,23023
81,92,498,15903,23023
52,32,297,16303,23023
53,35,71,2713,23023
56,694,9664,348763,23005
54,1474,10892,784637,23005
51,36,333,13144,23013
71,55,363,10669,23013
52,650,14059,1160724,23005
52,61,731,46273,23013
42,55,312,13514,23013
53,67,187,7502,23013
72,175,1602,42079,23013
54,133,520,25527,23013
11,95,110,4299,23005
81,178,742,24963,23013
55,4,74,4075,23013
56,72,474,15460,23013
22,21,578,48057,23005
21,3,0,0,23005
23,1169,8304,487133,23005
61,32,266,8388,23013
62,166,3002,117506,23013
11,144,350,38638,23013
22,8,69,4322,23013
42,481,7396,496394,23005
23,210,840,35785,23013
61,169,6272,225884,23005
51,252,4127,268322,23005
53,652,3356,146694,23005
