Fips,Naics,Establishments,Employees,Payroll
04001,236115,6,9,423
04001,236118,5,22,904
04001,238220,5,24,1206
04001,238910,4,2,183
04001,441310,4,28,1088
04001,445110,9,368,10137
04001,445120,3,24,300
04001,447110,35,385,8612
04001,448310,5,39,438
04001,452319,11,98,2094
04001,453220,5,34,1201
04001,454310,6,46,1991
04001,484110,4,7,324
04001,484121,3,6,172
04001,486210,3,19,1919
04001,517311,5,30,2319
04001,522110,5,41,1222
04001,522130,3,9,410
04001,524210,5,12,359
04001,531120,3,12,377
04001,531210,3,4,179
04001,541110,5,38,2538
04001,541213,8,24,289
04001,541219,3,4,21
04001,561720,4,18,587
04001,611110,5,237,10584
04001,621111,8,33,1778
04001,621210,8,56,2508
04001,621340,3,6,268
04001,621420,3,70,2273
04001,621498,5,27,1270
04001,621610,4,218,7554
04001,621910,5,57,3640
04001,622110,4,1386,101743
04001,623312,4,46,944
04001,624120,6,114,2733
04001,624190,3,14,329
04001,721110,15,323,6403
04001,721211,3,3,67
04001,722310,5,107,2669
04001,722410,3,14,120
04001,722511,15,139,3697
04001,722513,13,257,5765
04001,813110,16,35,504
04001,813410,4,16,660
04003,212321,4,15,941
04003,221122,7,337,35701
04003,221210,4,66,6568
04003,221310,7,120,7416
04003,236115,14,67,2492
04003,236117,3,124,4775
04003,236118,26,134,5237
04003,236220,15,378,25163
04003,237110,12,131,10399
04003,238110,6,37,1161
04003,238130,5,61,1760
04003,238160,7,37,1388
04003,238190,4,22,1728
04003,238210,20,135,5913
04003,238220,41,228,8852
04003,238310,4,40,1619
04003,238320,6,26,905
04003,238340,3,57,2801
04003,238350,8,14,543
04003,238910,12,45,2108
04003,238990,7,39,1737
04003,312130,9,82,2222
04003,327320,3,45,2436
04003,332323,3,8,198
04003,332710,5,15,756
04003,337110,3,17,607
04003,423120,3,25,945
04003,423690,3,33,4450
04003,423720,3,9,633
04003,424490,5,93,4321
04003,425120,5,50,987
04003,441110,8,298,19707
04003,441120,4,14,345
04003,441310,21,172,5698
04003,441320,7,64,3251
04003,442299,3,12,203
04003,443141,3,8,234
04003,443142,5,65,2179
04003,444110,3,379,9673
04003,444130,10,133,3974
04003,444190,6,99,3473
04003,444220,7,60,1802
04003,445110,16,765,23105
04003,445120,6,32,765
04003,445310,8,33,970
04003,446110,5,80,3217
04003,446120,6,71,1200
04003,446130,3,20,723
04003,446191,3,5,105
04003,446199,4,6,319
04003,447110,54,491,13281
04003,447190,4,193,5728
04003,448120,7,41,616
04003,448140,10,237,4274
04003,448150,7,46,762
04003,448210,5,27,562
04003,448310,6,29,866
04003,451110,8,33,744
04003,451211,5,6,178
04003,452311,4,1011,29975
04003,452319,25,262,5454
04003,453110,5,9,165
04003,453220,15,69,1262
04003,453310,15,100,1650
04003,453910,3,33,1316
04003,453991,3,8,190
04003,453998,11,31,948
04003,454110,13,29,747
04003,454310,6,46,2021
04003,454390,6,23,1171
04003,484110,8,65,3292
04003,484121,11,27,1417
04003,484122,4,97,4114
04003,484210,9,46,1709
04003,484220,12,85,5824
04003,484230,3,2,181
04003,488190,3,12,458
04003,488410,7,65,3261
04003,488510,8,42,1802
04003,492110,3,158,7805
04003,492210,3,57,2379
04003,515112,6,22,608
04003,517311,12,110,8112
04003,517312,13,75,2915
04003,518210,3,5,398
04003,522110,17,116,5103
04003,522130,10,126,5419
04003,522292,7,17,2123
04003,522298,4,13,590
04003,522390,3,6,231
04003,523120,5,7,1284
04003,523920,9,20,4034
04003,523930,7,9,445
04003,524210,21,79,3925
04003,524292,3,5,407
04003,531110,28,92,3088
04003,531120,4,74,1286
04003,531130,7,17,586
04003,531190,6,20,539
04003,531210,48,85,3690
04003,531311,9,141,8947
04003,531312,3,46,1359
04003,531320,7,10,536
04003,532120,3,35,765
04003,541110,18,51,2685
04003,541191,8,124,11411
04003,541211,9,43,1575
04003,541213,15,71,16054
04003,541219,15,32,838
04003,541330,14,120,15898
04003,541350,3,5,223
04003,541370,3,14,515
04003,541511,8,800,71852
04003,541512,26,557,62590
04003,541513,3,80,5013
04003,541611,12,18,1080
04003,541690,7,12,842
04003,541715,4,29,2981
04003,541940,14,157,7362
04003,541990,3,2,50
04003,551114,5,91,3988
04003,561110,5,55,3657
04003,561422,3,901,47986
04003,561510,3,6,190
04003,561621,3,6,465
04003,561710,8,53,1868
04003,561720,17,146,3793
04003,561730,17,84,2869
04003,561790,3,11,280
04003,561990,4,32,1120
04003,562111,4,29,1652
04003,562991,6,65,3162
04003,611110,11,371,10680
04003,611610,4,34,65
04003,611620,4,20,196
04003,621111,43,520,40435
04003,621210,31,263,12230
04003,621310,9,33,1329
04003,621320,5,19,1062
04003,621330,8,75,1324
04003,621340,12,51,2475
04003,621399,10,23,1381
04003,621420,13,334,18884
04003,621493,4,19,848
04003,621498,16,361,23282
04003,621511,4,24,1559
04003,621610,13,284,10157
04003,621910,9,153,10073
04003,622110,5,1398,61382
04003,623110,5,279,8580
