Fips,Naics,Establishments,Employees,Payroll
25025,52,1929,76774,16991388
25025,62,1909,138618,9738461
25025,11,8,26,2121
25025,22,36,1879,201505
25025,54,3448,77140,9349722
25025,56,1137,29148,1419809
25025,23,972,11897,1171740
25025,42,649,13155,1600811
25025,72,2669,64102,1866080
25025,99,46,62,3777
25025,81,2398,23770,1076618
25025,51,653,23998,2815481
25025,61,427,60826,2631604
25025,53,1320,13385,1170834
25025,71,387,13028,854289
25025,55,195,21282,2570229
25001,53,380,1449,66113
25001,61,112,1561,53451
25001,11,53,124,6898
25001,81,756,3942,142360
25001,21,6,0,0
25001,22,9,262,30245
25001,62,793,16467,836720
25001,23,1270,5535,335104
25001,54,781,4786,338059
25001,51,143,1382,71310
25001,55,32,1087,59826
25001,71,248,1969,75843
25001,99,13,37,1145
25001,56,683,3491,165122
25001,52,307,2217,177511
25001,42,187,1435,89910
25001,72,1119,12044,415672
25007,81,89,300,14465
25007,51,18,161,7542
25007,99,4,12,283
25007,52,32,215,15087
25007,53,73,147,11274
25027,11,38,137,4406
25007,54,64,249,15992
25007,22,3,0,0
25007,23,206,750,53581
25007,56,89,353,27070
25007,61,11,45,2110
25007,62,57,890,56118
25007,42,18,59,3299
25007,71,42,325,17845
25007,72,147,757,50616
25027,21,9,100,9025
25027,22,37,1675,156329
25017,11,29,121,5146
25017,21,9,87,6462
25027,23,2219,13622,968652
25027,51,280,4485,306536
25017,52,2163,31122,3049501
25017,22,50,3182,397267
25017,23,4563,37286,2879386
25027,42,875,14264,967869
25027,52,899,15835,1228788
25017,72,3959,71721,1621404
25027,54,1845,19055,1730366
25027,71,266,5142,107630
25027,62,2133,68861,3431737
25027,99,19,31,406
25017,62,4928,122507,6292210
25027,72,1797,26876,496598
25027,55,113,3764,447042
25027,56,1102,12950,507235
25017,51,1328,61988,8675006
25017,54,6968,125736,16206208
25027,81,1893,11417,343336
25027,53,676,3387,164333
25027,61,311,17998,628260
25003,53,115,570,23339
25003,71,114,1681,51999
25003,62,431,11720,584535
25017,81,4433,30762,1278083
25003,72,514,7294,157295
25003,81,344,2217,64536
25003,99,6,13,164
25003,54,312,3284,280239
25003,61,66,3442,169092
25017,71,826,12201,334223
25017,99,70,145,7314
25017,42,2036,47117,5347286
25003,55,12,726,49015
25003,56,241,1821,85379
25017,55,420,45420,7244893
25003,42,106,1353,73126
25017,53,1808,13475,890377
25003,51,70,904,43185
25003,52,167,1873,132834
25017,61,928,83994,4715817
25005,51,175,3087,227453
25005,61,153,4949,137947
25017,56,2762,51140,3007163
25005,71,216,3688,78549
25005,42,600,15314,1175445
25005,52,536,4285,274365
25005,62,1445,41919,1969512
25003,11,9,42,1197
25003,21,3,48,2625
25003,22,10,195,21897
25003,23,493,2411,140036
25005,55,76,5513,543191
25005,99,20,49,2707
25005,56,728,9691,376286
25005,72,1262,22301,380535
25013,81,1008,8235,232570
25013,51,134,2702,154028
25013,54,783,6496,381912
25005,53,447,1893,79468
25013,61,153,9083,245016
25005,81,1370,7904,223881
25005,11,92,242,6691
25013,42,406,6968,421867
25013,52,492,8600,766333
25005,21,5,57,3401
25005,22,19,637,77857
25005,54,1041,5919,352058
25005,23,1607,9848,662703
25013,11,11,40,2088
25013,62,1204,42410,2007381
25013,71,135,3796,66446
25013,22,24,1345,156525
25013,21,3,0,0
25013,23,975,6871,524278
25023,11,14,71,2821
25023,55,109,4921,463514
25023,21,7,51,2932
25023,22,26,1335,200514
25023,23,1776,12034,892187
25013,53,386,2606,104722
25013,55,52,2840,205177
25013,72,904,14766,257704
25023,56,872,7600,422834
25013,56,535,6536,236425
25013,99,8,6,191
25023,53,438,1580,88380
25023,42,561,7382,546177
25009,11,67,257,10925
25023,54,1248,10192,589544
25009,21,4,46,3261
25009,22,28,704,69861
25009,23,2122,12433,933371
25023,61,177,3383,110516
25009,42,803,12120,1148662
25023,51,153,2646,158402
25023,62,1286,35743,1608834
25023,52,670,7442,625209
25009,51,326,6612,570118
25009,53,681,2974,150204
25009,54,2091,14612,1287591
25009,61,297,10553,384884
25023,99,27,48,1230
25009,52,937,11844,1185940
25023,71,276,4281,104381
25023,72,1133,20873,415969
25023,81,1290,7984,240165
25009,71,424,6721,165009
25011,71,45,696,12315
25011,72,149,1826,32321
25009,62,2177,68629,2870912
25009,99,33,91,2633
25011,11,6,0,0
25011,51,28,301,14848
25011,81,188,683,17485
25011,22,8,130,16700
25011,23,170,730,40498
25011,52,58,407,19736
25011,53,39,97,3025
25009,55,96,3796,356519
25009,72,1882,30024,633846
25009,56,1201,17163,839847
25011,54,124,571,31649
25011,42,60,946,51886
25011,55,7,0,0
25011,56,85,757,33489
25009,81,1997,11419,337753
25011,61,34,1536,68878
25011,62,178,3689,135785
25021,55,150,10431,1034156
25021,72,1682,30591,633947
25021,99,26,38,1150
25021,56,1245,20407,944646
25021,51,382,13219,1161080
25019,23,308,904,61210
25021,42,1024,19729,1386304
25019,42,9,29,2502
25019,51,14,88,6047
25019,52,20,98,7813
25019,53,65,118,10682
25019,54,64,223,15687
25019,55,4,0,0
25019,56,125,444,44010
25021,54,2664,22339,2251988
25019,61,13,88,3839
25019,62,31,519,32503
25019,71,31,242,21658
25019,72,125,742,54904
25019,81,52,235,11869
25021,81,1995,15105,569845
25015,42,105,1713,91975
25015,11,9,17,602
25015,21,6,27,1459
