Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
30223,451,5,1,0,3
30223,451,4,210,0,3
30223,452,14,1,0,3
30223,452,3,220,0,3
30223,452,5,230,0,3
30223,453,13,1,0,3
30223,453,6,210,0,3
30223,453,3,220,0,3
30223,453,3,230,0,3
30223,454,4,1,0,3
30223,484,7,1,0,3
30223,484,5,210,0,3
30223,488,4,1,0,3
30223,488,4,210,0,3
30223,492,3,1,0,3
30223,517,10,1,0,3
30223,517,4,210,0,3
30223,522,36,1,0,3
30223,522,23,210,0,3
30223,522,6,220,0,3
30223,522,4,230,0,3
30223,523,5,1,0,3
30223,523,5,210,0,3
30223,524,10,1,0,3
30223,524,5,210,0,3
30223,524,4,220,0,3
30223,531,18,1,0,3
30223,531,16,210,0,3
30223,532,11,1,0,3
30223,532,6,210,0,3
30223,532,4,220,0,3
30223,541,45,1,0,3
30223,541,36,210,0,3
30223,541,4,220,0,3
30223,541,3,230,0,3
30223,561,26,1,0,3
30223,561,14,210,0,3
30223,561,5,220,0,3
30223,561,5,230,0,3
30223,611,4,1,0,3
30223,611,3,210,0,3
30223,621,26,1,0,3
30223,621,8,210,0,3
30223,621,7,220,0,3
30223,621,5,230,0,3
30223,621,3,241,0,3
30223,621,3,242,0,3
30223,623,5,1,0,3
30223,624,13,1,0,3
30223,624,6,210,0,3
30223,624,3,220,0,3
30223,713,9,1,0,3
30223,713,6,210,0,3
30223,721,11,1,0,3
30223,721,4,210,0,3
30223,721,5,220,0,3
30223,722,76,1,0,3
30223,722,19,210,0,3
30223,722,8,220,0,3
30223,722,15,230,0,3
30223,722,26,241,0,3
30223,722,8,242,0,3
30223,811,31,1,0,3
30223,811,17,210,0,3
30223,811,7,220,0,3
30223,811,6,230,0,3
30223,812,16,1,0,3
30223,812,14,210,0,3
30223,813,31,1,0,3
30223,813,21,210,0,3
30223,813,8,220,0,3
30223,236,9,1,0,3
30223,236,8,210,0,3
30223,237,4,1,0,3
30223,238,30,1,0,3
30223,238,17,210,0,3
30223,238,8,220,0,3
30223,326,3,1,0,3
30223,423,10,1,0,3
30223,423,3,210,0,3
30223,423,3,220,0,3
30223,423,4,230,0,3
30223,424,3,1,0,3
30223,425,3,1,0,3
30223,425,3,210,0,3
30223,441,24,1,0,3
30223,441,6,210,0,3
30223,441,8,220,0,3
30223,441,5,230,0,3
30223,441,5,241,0,3
30223,442,7,1,0,3
30223,442,3,210,0,3
30223,443,6,1,0,3
30223,443,5,210,0,3
30223,444,9,1,0,3
30223,444,3,210,0,3
30223,444,4,230,0,3
30223,445,24,1,0,3
30223,445,18,210,0,3
30223,446,3,230,0,3
30223,446,12,1,0,3
30223,446,7,210,0,3
30223,447,23,1,0,3
30223,447,16,210,0,3
30223,447,3,220,0,3
30223,447,3,230,0,3
30223,448,19,1,0,3
30223,448,5,210,0,3
30223,448,8,220,0,3
30223,448,4,230,0,3
