Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
11577,4451,5,1,0,4
11577,4451,4,210,0,4
11577,4461,6,1,0,4
11577,4471,7,1,0,4
11577,4471,6,210,0,4
11577,4481,3,1,0,4
11577,4531,3,1,0,4
11577,4539,3,1,0,4
11577,4539,3,210,0,4
11577,4541,9,1,0,4
11577,4541,9,210,0,4
11577,4841,3,1,0,4
11577,4841,3,210,0,4
11577,5121,3,1,0,4
11577,5121,3,210,0,4
11577,5221,5,1,0,4
11577,5239,3,1,0,4
11577,5242,17,1,0,4
11577,5242,12,210,0,4
11577,5242,4,220,0,4
11577,5311,11,1,0,4
11577,5311,7,210,0,4
11577,5312,16,1,0,4
11577,5312,15,210,0,4
11577,5313,12,1,0,4
11577,5313,10,210,0,4
11577,5411,19,1,0,4
11577,5411,16,210,0,4
11577,5412,16,1,0,4
11577,5412,14,210,0,4
11577,5413,6,1,0,4
11577,5413,6,210,0,4
11577,5414,4,1,0,4
11577,5414,3,210,0,4
11577,5415,10,1,0,4
11577,5415,8,210,0,4
11577,5416,25,1,0,4
11577,5416,22,210,0,4
11577,5417,3,210,0,4
11577,5417,3,1,0,4
11577,5418,3,1,0,4
11577,5419,7,1,0,4
11577,5419,3,210,0,4
11577,5611,4,1,0,4
11577,5611,3,210,0,4
11577,5613,4,1,0,4
11577,5613,4,210,0,4
11577,5614,8,1,0,4
11577,5614,7,210,0,4
11577,5615,4,1,0,4
11577,5615,4,210,0,4
11577,5617,9,1,0,4
11577,5617,7,210,0,4
11577,6116,6,1,0,4
11577,6116,3,210,0,4
11577,6211,42,1,0,4
11577,6211,33,210,0,4
11577,6211,7,220,0,4
11577,6212,20,1,0,4
11577,6212,9,210,0,4
11577,6212,6,220,0,4
11577,6212,4,230,0,4
11577,6213,23,1,0,4
11577,6213,19,210,0,4
11577,6213,4,220,0,4
11577,6215,3,1,0,4
11577,7139,6,1,0,4
11577,7223,6,1,0,4
11577,7223,3,241,0,4
11577,7225,33,1,0,4
11577,7225,12,210,0,4
11577,7225,5,220,0,4
11577,7225,9,230,0,4
11577,7225,6,241,0,4
11577,6244,6,1,0,4
11577,6244,4,210,0,4
11577,8111,3,1,0,4
11577,8121,19,1,0,4
11577,8121,10,210,0,4
11577,8121,4,220,0,4
11577,8121,3,230,0,4
11577,8123,8,1,0,4
11577,8123,6,210,0,4
11577,8129,5,1,0,4
11577,8129,5,210,0,4
11577,8131,5,1,0,4
11577,8139,4,1,0,4
11577,2361,11,1,0,4
11577,2361,9,210,0,4
11577,2362,5,1,0,4
11577,2381,3,1,0,4
11577,2382,8,1,0,4
11577,2382,6,210,0,4
11577,2389,4,1,0,4
11577,2383,6,1,0,4
11577,2383,4,210,0,4
11577,2389,4,210,0,4
11577,4234,4,1,0,4
11577,4234,3,210,0,4
11577,4236,3,1,0,4
11577,4238,4,1,0,4
11577,4238,3,210,0,4
11577,4441,3,1,0,4
