,fips,relevant_naics,estab,emp,payann
15915,45,1131,29,204,11359
15916,45,1132,8,77,2630
15917,45,1133,302,2470,109596
15918,45,1141,4,5,159
15919,45,1142,12,67,2578
15920,45,2212,15,427,29858
15921,45,1151,42,555,13041
15922,45,1152,65,233,6188
15923,45,1153,85,576,27553
15924,45,2122,4,422,30747
15925,45,2123,71,1133,60865
15926,45,2131,15,147,11226
15927,45,2211,305,10968,1013570
15928,45,2213,56,382,17328
15929,45,2361,2249,9687,546293
15930,45,2379,100,1033,59862
15931,45,2362,560,7400,473111
15932,45,2381,1231,9066,401566
15933,45,2371,311,9676,595109
15934,45,2372,107,595,30726
15935,45,2373,141,4194,215036
15936,45,2383,1462,7749,316506
15937,45,2382,2711,26805,1313648
15938,45,3118,83,2514,94796
15939,45,2389,1353,12220,592459
15940,45,3111,19,496,23637
15941,45,3112,6,127,8129
15942,45,3113,9,114,3684
15943,45,3114,16,2600,97560
15944,45,3115,7,354,15759
15945,45,3116,44,9462,305486
15946,45,3119,28,1725,72292
15947,45,3121,73,1153,44993
15948,45,3122,3,19,1034
15949,45,3131,21,3091,117151
15950,45,3132,73,7276,307264
15951,45,3133,42,4067,181688
15952,45,3141,35,1569,66722
15953,45,3149,76,1599,54238
15954,45,3152,24,394,14481
15955,45,3159,8,78,2677
15956,45,3169,9,31,992
15957,45,3212,32,2501,128969
15958,45,3211,49,2787,147375
15959,45,3219,149,3720,148142
15960,45,3221,19,6323,558976
15961,45,3222,64,5030,290859
15962,45,3231,300,5076,239419
15963,45,3241,21,225,11704
15964,45,3253,12,216,15817
15965,45,3251,56,4511,384544
15966,45,3252,47,7976,480303
15967,45,3254,33,5265,338552
15968,45,3255,27,1655,122153
15969,45,3259,36,2155,173904
15970,45,3256,33,1791,121926
15971,45,3261,160,15551,856280
15972,45,3271,14,1127,56517
15973,45,3272,27,1861,98462
15974,45,3274,4,110,7558
15975,45,3279,33,605,30330
15976,45,3262,36,8314,491819
15977,45,3273,187,3966,221777
15978,45,3311,12,2053,222298
15979,45,3312,19,1056,51238
15980,45,3313,5,831,62805
15981,45,3314,13,1228,78833
15982,45,3315,14,501,21887
15983,45,3321,18,667,36597
15984,45,3322,15,976,35980
15985,45,3323,175,5214,268824
15986,45,3324,25,1131,67735
15987,45,3325,7,344,20242
15988,45,3326,12,286,13055
15989,45,3327,322,4211,206330
15990,45,3329,101,10486,559823
15991,45,3328,67,1480,73721
15992,45,3331,22,2678,96076
15993,45,3332,49,2663,227275
15994,45,3333,18,1285,88514
15995,45,3334,23,1819,75202
15996,45,3335,84,3075,169325
15997,45,3339,81,6084,371767
15998,45,3336,30,5591,417904
