Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
71037,21112,4,1,0,5
71037,21311,6,1,0,5
71037,22131,3,1,0,5
71037,23611,8,1,0,5
71037,23611,6,210,0,5
71037,23712,4,1,0,5
71037,23821,4,1,0,5
71037,23821,3,210,0,5
71037,23822,6,1,0,5
71037,23822,5,210,0,5
71037,23899,4,1,0,5
71037,42512,4,1,0,5
71037,42512,4,210,0,5
71037,44611,3,1,0,5
71037,44711,7,1,0,5
71037,44711,3,210,0,5
71037,45231,6,1,0,5
71037,45231,4,220,0,5
71037,48422,7,1,0,5
71037,48422,4,210,0,5
71037,48621,4,1,0,5
71037,52211,3,1,0,5
71037,52421,4,1,0,5
71037,52421,3,210,0,5
71037,53111,3,1,0,5
71037,53111,3,210,0,5
71037,54169,12,1,0,5
71037,54169,12,210,0,5
71037,56173,5,1,0,5
71037,56173,5,210,0,5
71037,62111,3,1,0,5
71037,62441,3,1,0,5
71037,72251,13,1,0,5
71037,72251,4,230,0,5
71037,72251,5,241,0,5
71037,81311,13,1,0,5
71037,81311,7,210,0,5
71037,81311,4,220,0,5
