,fips,relevant_naics,YEAR,estab,emp,payann
0,22,11,2017,562,3616,140582
2,22,21,2017,1371,28364,2270323
4,22,22,2017,462,6118,559922
6,22,23,2017,8129,134279,7695679
8,22,42,2017,5240,71358,4022122
10,22,51,2017,1472,23809,1261662
12,22,52,2017,7466,64321,4241473
14,22,53,2017,5054,29474,1416217
16,22,54,2017,12021,91203,6030467
18,22,55,2017,631,26925,2069158
20,22,56,2017,4733,75740,2837144
22,22,61,2017,1247,42942,1571185
24,22,62,2017,12689,297188,12871572
26,22,71,2017,1529,24750,800657
28,22,72,2017,9866,216826,3952051
30,22,81,2017,9758,75937,2274261
32,22,99,2017,62,71,1418
