,fips,relevant_naics,YEAR,estab,emp,payann
0,22,115111,2017,3,14,736
2,22,114111,2017,9,29,304
4,22,113310,2017,261,1994,87706
6,22,115114,2017,3,11,378
7,22,114112,2017,40,110,2183
9,22,115112,2017,41,148,6953
11,22,115210,2017,20,49,1200
13,22,115310,2017,29,77,5364
15,22,113110,2017,15,45,2854
17,22,212321,2017,26,223,10864
19,22,211120,2017,214,2051,259952
21,22,213111,2017,145,2863,250402
24,22,211130,2017,43,440,49131
26,22,212393,2017,3,0,0
28,22,213112,2017,798,18329,1285398
30,22,221121,2017,4,0,0
32,22,221122,2017,102,0,0
34,22,221112,2017,62,0,0
36,22,221210,2017,16,17,1768
38,22,221113,2017,7,0,0
39,22,221320,2017,7,0,0
41,22,221310,2017,135,515,16142
43,22,238990,2017,426,4140,203268
45,22,236220,2017,637,7425,428041
47,22,238310,2017,152,1278,51329
49,22,238210,2017,967,14996,869640
51,22,238350,2017,197,1003,36177
53,22,238330,2017,117,552,21957
55,22,238130,2017,52,207,6514
57,22,238150,2017,50,531,21700
59,22,237310,2017,160,4298,289839
61,22,236210,2017,31,1973,124288
63,22,237210,2017,37,78,3493
65,22,238140,2017,92,798,33423
67,22,236117,2017,242,1036,60391
69,22,236116,2017,7,11,664
71,22,236115,2017,391,1276,61801
73,22,237120,2017,116,31837,1985028
75,22,238290,2017,91,3121,191927
77,22,238390,2017,41,986,61033
79,22,238190,2017,88,384,16154
81,22,237990,2017,91,2436,159975
83,22,238320,2017,233,1501,61196
85,22,238220,2017,1431,14576,780398
87,22,238110,2017,130,1549,78723
89,22,237130,2017,79,1894,125909
91,22,236118,2017,728,2405,80014
93,22,238160,2017,147,1045,43936
95,22,238170,2017,33,88,4031
97,22,238910,2017,411,5547,289208
99,22,238120,2017,25,343,18072
101,22,238340,2017,52,374,14927
103,22,237110,2017,125,1657,91160
105,22,314999,2017,15,55,1341
107,22,312120,2017,10,57,2512
110,22,311920,2017,10,631,37790
112,22,311812,2017,20,779,36649
114,22,311352,2017,3,0,0
116,22,314120,2017,6,7,261
119,22,312140,2017,6,27,781
121,22,311941,2017,3,312,12853
123,22,311612,2017,7,45,1630
125,22,311340,2017,5,32,1722
127,22,315280,2017,3,11,302
128,22,311811,2017,38,429,9368
130,22,311212,2017,4,240,8333
132,22,311710,2017,15,378,22474
134,22,311942,2017,3,125,7487
136,22,314910,2017,7,79,2908
138,22,325199,2017,17,877,98389
140,22,325998,2017,10,323,19079
142,22,321999,2017,3,3,52
143,22,324199,2017,3,142,6466
145,22,326199,2017,21,406,18789
147,22,323111,2017,153,1690,66596
149,22,323113,2017,55,332,8860
151,22,322211,2017,4,291,17840
153,22,321912,2017,4,43,1319
155,22,327991,2017,3,16,361
157,22,325920,2017,3,0,0
159,22,322212,2017,3,0,0
161,22,327215,2017,4,26,1097
163,22,325120,2017,11,470,55040
165,22,325180,2017,20,2391,227697
167,22,327390,2017,13,195,7183
169,22,321918,2017,4,20,547
171,22,325510,2017,5,134,9542
173,22,324110,2017,5,1957,249874
176,22,325211,2017,13,3380,420938
178,22,326122,2017,3,229,13198
180,22,327320,2017,56,642,29664
182,22,321113,2017,16,665,34484
184,22,325611,2017,3,60,4489
186,22,325620,2017,3,0,0
187,22,321920,2017,3,72,1963
188,22,321911,2017,13,190,9266
190,22,333415,2017,4,72,5940
192,22,332999,2017,28,382,16315
194,22,339999,2017,31,352,19236
196,22,331313,2017,3,0,0
198,22,336612,2017,9,30,1139
200,22,337212,2017,9,80,2919
203,22,339116,2017,53,218,7948
205,22,332813,2017,3,17,711
207,22,332996,2017,9,277,20411
209,22,332312,2017,51,1441,71147
211,22,339991,2017,9,289,16986
213,22,332911,2017,9,236,16830
216,22,334513,2017,3,131,6903
219,22,332710,2017,257,2938,170419
221,22,333517,2017,3,28,1956
224,22,332812,2017,15,310,13659
226,22,332321,2017,8,124,5882
229,22,333132,2017,73,2429,168862
231,22,332323,2017,13,50,1825
233,22,333318,2017,4,59,2700
235,22,332618,2017,3,33,1044
236,22,333249,2017,6,11,830
238,22,332410,2017,3,230,15921
240,22,332721,2017,15,111,6345
242,22,332311,2017,3,44,1567
244,22,333243,2017,3,214,12145
246,22,332322,2017,30,338,14177
248,22,336611,2017,67,3952,216127
250,22,339950,2017,41,336,10016
252,22,339920,2017,6,45,765
254,22,339113,2017,7,48,2787
256,22,337110,2017,66,467,16034
258,22,423110,2017,65,1077,51705
260,22,424810,2017,6,144,6076
262,22,423320,2017,69,789,44866
265,22,423430,2017,25,221,17307
267,22,424450,2017,10,38,1013
269,22,423810,2017,65,1253,88297
271,22,424430,2017,9,79,7393
273,22,424210,2017,42,1190,71329
275,22,423610,2017,207,2330,156269
277,22,423820,2017,63,522,22024
279,22,424910,2017,96,922,46261
281,22,424460,2017,99,609,21365
283,22,424930,2017,16,118,3128
285,22,424480,2017,14,159,5627
287,22,423210,2017,31,192,9259
289,22,424410,2017,19,630,30909
291,22,424510,2017,13,52,2402
293,22,423710,2017,54,471,24926
295,22,423220,2017,31,277,14223
297,22,423620,2017,11,86,4492
299,22,424130,2017,24,336,18660
301,22,423830,2017,690,8683,574319
303,22,423840,2017,237,2496,152151
305,22,423940,2017,17,40,1485
307,22,423310,2017,63,945,52773
309,22,424470,2017,9,294,11632
311,22,423450,2017,101,1058,70060
313,22,424320,2017,15,93,4556
315,22,423510,2017,153,1802,100673
317,22,423120,2017,110,1238,50182
319,22,423420,2017,104,924,52583
321,22,424690,2017,169,2355,171825
323,22,423440,2017,30,250,11291
325,22,423390,2017,33,302,15960
327,22,423690,2017,86,900,59468
329,22,424490,2017,136,2794,123084
331,22,423990,2017,101,1326,78412
333,22,424990,2017,95,491,20418
335,22,423490,2017,7,49,2442
337,22,424420,2017,43,1200,63174
339,22,424950,2017,27,152,10553
341,22,424720,2017,30,158,8439
343,22,424710,2017,85,1537,97295
345,22,424310,2017,10,37,1313
347,22,424610,2017,17,84,4706
349,22,423720,2017,51,441,24264
351,22,423930,2017,43,428,18685
353,22,423740,2017,11,125,6033
355,22,423330,2017,34,380,23289
357,22,423850,2017,61,465,25241
359,22,423910,2017,35,545,35217
361,22,424120,2017,40,459,19491
363,22,423130,2017,34,568,28035
365,22,424940,2017,6,31,828
367,22,423920,2017,3,51,2868
369,22,423860,2017,44,549,33584
371,22,423730,2017,153,1233,77168
373,22,425120,2017,287,1680,94279
375,22,424820,2017,18,420,15729
377,22,424330,2017,11,97,2711
379,22,446199,2017,119,647,26279
381,22,442299,2017,174,2061,32590
383,22,445299,2017,25,117,1498
385,22,441310,2017,687,6083,153630
387,22,445291,2017,18,142,1937
389,22,445310,2017,140,933,18807
391,22,441222,2017,69,556,21891
393,22,448130,2017,118,1020,12878
395,22,448150,2017,109,731,11558
397,22,445292,2017,19,200,2871
399,22,445120,2017,426,1384,24133
401,22,446120,2017,305,2337,37987
403,22,443142,2017,298,2826,73039
405,22,448140,2017,404,7984,107440
407,22,445220,2017,68,487,10433
409,22,442210,2017,127,866,41990
411,22,446191,2017,119,506,9739
413,22,445230,2017,3,64,1479
415,22,442110,2017,314,2833,107269
417,22,447110,2017,2272,16168,309942
419,22,444130,2017,213,1681,43850
421,22,444110,2017,69,2527,60686
423,22,443141,2017,69,620,22638
425,22,448310,2017,250,1304,45718
427,22,445210,2017,55,428,7943
429,22,448110,2017,123,756,21212
431,22,441228,2017,76,787,29671
433,22,441110,2017,292,16907,844024
435,22,444220,2017,158,1538,37147
437,22,446130,2017,139,860,23164
439,22,444190,2017,504,5311,212576
441,22,448190,2017,179,1679,33671
443,22,447190,2017,181,2973,62509
445,22,444210,2017,73,454,16521
447,22,444120,2017,91,434,18099
449,22,446110,2017,935,11835,472109
451,22,441210,2017,20,541,23718
453,22,448210,2017,391,3207,48145
455,22,445110,2017,903,33095,679933
457,22,441320,2017,356,2530,95152
459,22,441120,2017,219,1078,43182
461,22,442291,2017,6,0,0
463,22,448120,2017,609,5872,79195
465,22,452319,2017,1128,8806,145542
467,22,453998,2017,265,1291,34658
469,22,453920,2017,77,249,15627
471,22,451211,2017,70,700,10121
473,22,452210,2017,56,5620,109606
475,22,454110,2017,187,1786,93261
477,22,453110,2017,158,667,13824
479,22,454310,2017,29,182,6701
481,22,453220,2017,275,1712,32438
483,22,451120,2017,74,1588,26270
485,22,453930,2017,63,411,24127
487,22,451140,2017,26,237,5166
489,22,453210,2017,80,683,14208
491,22,454390,2017,272,1398,43323
493,22,453910,2017,65,734,16654
495,22,451130,2017,33,217,3431
497,22,451110,2017,215,3196,70331
499,22,453991,2017,130,502,10691
501,22,453310,2017,210,1631,31846
503,22,454210,2017,21,117,2810
505,22,452311,2017,93,8999,239400
507,22,485999,2017,12,125,4308
509,22,485113,2017,3,0,0
511,22,485510,2017,3,0,0
512,22,483113,2017,90,4220,314456
514,22,483111,2017,9,101,10153
516,22,488510,2017,180,1932,115725
518,22,484110,2017,332,1592,70669
520,22,484122,2017,116,2457,134170
522,22,484121,2017,276,2738,138360
524,22,483211,2017,60,921,75782
526,22,483212,2017,14,123,6537
528,22,485320,2017,22,378,7720
530,22,488320,2017,25,1259,39615
532,22,488410,2017,109,637,20576
534,22,488330,2017,151,2694,197903
536,22,481211,2017,14,157,10237
538,22,488119,2017,21,669,12405
540,22,488190,2017,36,258,9681
542,22,488490,2017,23,251,6563
544,22,488390,2017,109,2613,177859
546,22,488991,2017,6,23,745
548,22,486110,2017,40,185,19082
550,22,486210,2017,193,1356,138353
552,22,486910,2017,8,77,8644
554,22,488310,2017,7,11,1062
556,22,487110,2017,5,119,3525
558,22,487210,2017,31,483,17338
560,22,481111,2017,22,1187,54665
562,22,485410,2017,26,1262,24655
564,22,485991,2017,34,164,2982
566,22,484220,2017,567,3747,169401
568,22,484230,2017,183,3234,150707
570,22,488210,2017,33,278,13954
572,22,485310,2017,16,74,1255
574,22,484210,2017,66,795,20332
576,22,492110,2017,102,2365,101371
578,22,493130,2017,3,0,0
580,22,493110,2017,106,2659,128771
582,22,492210,2017,27,156,5376
584,22,493190,2017,42,808,67540
586,22,493120,2017,3,0,0
589,22,517919,2017,9,18,887
591,22,511130,2017,6,79,2285
593,22,518210,2017,103,2723,145351
595,22,511140,2017,3,0,0
597,22,519130,2017,24,167,7617
599,22,519120,2017,4,0,0
601,22,512110,2017,63,764,14240
603,22,512131,2017,22,621,5975
605,22,511110,2017,56,140,5668
607,22,511120,2017,37,329,18053
609,22,515112,2017,36,406,21369
611,22,517410,2017,3,100,6370
613,22,511210,2017,40,572,39143
615,22,512240,2017,4,13,319
617,22,517911,2017,34,156,4656
619,22,512191,2017,11,31,1708
621,22,515120,2017,38,1722,106681
623,22,517311,2017,386,4555,280140
625,22,517312,2017,293,3232,167831
627,22,524298,2017,19,109,8574
629,22,522298,2017,113,582,22181
631,22,524291,2017,79,446,27675
633,22,522110,2017,1469,20170,1218810
635,22,522291,2017,772,3291,140568
637,22,522130,2017,372,3807,171317
639,22,524114,2017,49,5378,391822
641,22,524113,2017,86,1788,162637
643,22,524126,2017,123,2892,241642
645,22,524127,2017,15,60,3002
647,22,522320,2017,19,37,2539
649,22,524210,2017,2136,10859,675924
651,22,523930,2017,132,418,30951
653,22,523110,2017,42,211,31024
655,22,523999,2017,16,27,1226
657,22,523910,2017,68,195,17686
659,22,522310,2017,64,189,13608
661,22,522390,2017,498,1523,40517
663,22,524128,2017,3,0,0
665,22,525990,2017,4,12,573
666,22,523920,2017,488,1335,169980
668,22,522292,2017,149,1028,102405
670,22,522220,2017,23,97,7983
672,22,522120,2017,93,503,36287
674,22,523120,2017,176,1041,178881
676,22,524292,2017,43,892,44017
678,22,523991,2017,15,18,1231
680,22,532289,2017,67,446,14084
682,22,532411,2017,30,245,15755
684,22,532412,2017,293,5061,371513
686,22,532210,2017,136,159,5699
688,22,532281,2017,20,72,1757
690,22,532310,2017,33,249,11739
692,22,532283,2017,17,118,6029
694,22,531130,2017,295,903,26701
696,22,533110,2017,37,151,10470
698,22,531120,2017,431,1529,60410
700,22,531190,2017,144,322,11100
702,22,531110,2017,880,4026,125628
704,22,531312,2017,154,960,60360
706,22,531210,2017,857,2531,115514
708,22,531320,2017,142,224,10598
710,22,531390,2017,170,441,26772
712,22,532490,2017,255,3162,183205
714,22,532111,2017,125,1185,36275
716,22,532284,2017,3,8,131
717,22,531311,2017,429,2886,103780
719,22,532120,2017,63,531,20881
721,22,541611,2017,640,2199,161866
723,22,541810,2017,147,1103,65010
725,22,541199,2017,64,185,7225
727,22,541990,2017,262,1264,72396
729,22,541310,2017,276,1769,119741
731,22,541350,2017,45,124,5902
733,22,541922,2017,19,37,1199
735,22,541513,2017,63,292,15831
737,22,541512,2017,322,2986,212719
739,22,541511,2017,328,2425,194829
741,22,541860,2017,3,86,2452
743,22,541340,2017,39,131,6665
745,22,541330,2017,1105,18667,1649798
747,22,541620,2017,152,1213,66698
749,22,541360,2017,8,218,15355
751,22,541430,2017,86,283,12453
753,22,541612,2017,41,143,7384
755,22,541420,2017,3,8,288
756,22,541410,2017,99,287,10445
758,22,541320,2017,41,187,8735
760,22,541613,2017,166,464,21247
762,22,541910,2017,10,42,1647
765,22,541211,2017,968,5528,347008
767,22,541110,2017,3369,17850,1343896
769,22,541219,2017,427,1925,66326
771,22,541519,2017,46,208,15089
773,22,541618,2017,36,102,3066
775,22,541690,2017,634,1796,131632
777,22,541890,2017,81,754,15722
779,22,541490,2017,8,2,45
781,22,541850,2017,26,90,7167
783,22,541214,2017,69,1817,101766
785,22,541921,2017,116,447,9110
787,22,541614,2017,63,429,29892
789,22,541820,2017,62,197,15636
791,22,541714,2017,10,39,2935
793,22,541713,2017,7,55,4351
795,22,541715,2017,47,243,23041
797,22,541720,2017,7,16,1410
799,22,541370,2017,105,813,45397
801,22,541213,2017,377,2570,21140
803,22,541380,2017,195,6411,432317
805,22,541191,2017,259,1223,59032
807,22,541930,2017,3,0,0
809,22,541940,2017,447,4733,155882
811,22,551114,2017,541,25037,1947148
813,22,551111,2017,4,87,5076
815,22,551112,2017,49,499,33144
817,22,561499,2017,36,182,6077
819,22,562998,2017,21,359,21958
821,22,561990,2017,176,1712,61848
823,22,561599,2017,4,63,2256
825,22,561613,2017,18,113,4139
827,22,561740,2017,36,183,5359
829,22,561440,2017,43,915,40218
831,22,561920,2017,41,833,20000
833,22,561591,2017,3,0,0
835,22,561492,2017,75,132,4774
837,22,561410,2017,17,17,380
839,22,561311,2017,39,494,16537
841,22,561312,2017,15,35,2464
843,22,561710,2017,248,2018,80762
845,22,561210,2017,67,913,35616
847,22,562211,2017,3,217,10417
849,22,561611,2017,39,151,10836
851,22,561720,2017,585,9111,158943
853,22,561730,2017,828,5192,163041
855,22,561622,2017,37,216,8451
857,22,561110,2017,517,4388,272806
859,22,561439,2017,45,418,14862
861,22,561790,2017,105,435,15185
863,22,561431,2017,44,181,4064
865,22,561330,2017,25,863,54664
867,22,562910,2017,94,1677,111515
869,22,561612,2017,114,7252,167465
871,22,561621,2017,117,1320,60071
873,22,562991,2017,14,55,1807
875,22,562111,2017,141,2589,162716
877,22,562212,2017,10,155,11601
879,22,561422,2017,12,88,1686
881,22,561421,2017,11,149,4321
883,22,561320,2017,404,17865,632261
885,22,561520,2017,15,73,2582
887,22,561510,2017,89,329,12083
889,22,611699,2017,41,343,7361
891,22,611513,2017,9,146,2425
893,22,611692,2017,20,96,1929
895,22,611310,2017,42,12899,553633
897,22,611511,2017,17,113,3677
899,22,611710,2017,58,458,16970
901,22,611110,2017,369,21985,811752
903,22,611691,2017,67,851,11153
905,22,611610,2017,136,823,11060
907,22,611512,2017,3,17,187
908,22,611210,2017,4,236,7357
910,22,611630,2017,3,30,303
912,22,611519,2017,65,669,25728
914,22,611430,2017,54,306,17712
916,22,611620,2017,149,1040,15824
918,22,621999,2017,80,951,41421
920,22,621498,2017,200,2896,151704
922,22,621910,2017,35,238,10626
924,22,623312,2017,104,3189,67208
926,22,621991,2017,30,655,34032
928,22,624110,2017,135,1404,49467
930,22,624410,2017,999,11805,201847
932,22,624210,2017,27,226,8251
934,22,623311,2017,22,2059,55223
936,22,621512,2017,79,934,51959
938,22,624230,2017,11,89,4826
940,22,621410,2017,13,124,5215
942,22,621493,2017,120,2203,84914
944,22,622110,2017,81,72289,4244670
946,22,621610,2017,482,15877,450487
948,22,621492,2017,159,1198,54176
950,22,621511,2017,129,2029,106389
952,22,623110,2017,257,23644,607904
954,22,621399,2017,386,1132,54171
956,22,621310,2017,330,1375,49629
958,22,621210,2017,1566,11129,499081
960,22,621330,2017,301,1799,49384
962,22,621320,2017,197,1065,36407
964,22,621340,2017,591,5991,246596
966,22,621111,2017,3493,36488,2771428
968,22,621112,2017,140,416,20753
970,22,621391,2017,51,202,7607
972,22,624229,2017,43,460,14909
974,22,624190,2017,370,5241,149692
976,22,623990,2017,17,395,13459
978,22,621420,2017,176,2736,89773
980,22,622210,2017,9,1088,36022
982,22,623210,2017,449,4579,88666
984,22,623220,2017,70,1190,34745
986,22,624120,2017,467,23165,371454
988,22,622310,2017,44,7654,328535
990,22,624221,2017,23,277,6905
992,22,624310,2017,111,1805,35425
994,22,711410,2017,14,9,2322
996,22,713990,2017,183,1107,18170
998,22,713120,2017,30,309,4186
1000,22,713950,2017,3,132,2280
1003,22,713940,2017,437,5913,80194
1005,22,713910,2017,50,1837,42001
1007,22,712120,2017,3,0,0
1009,22,711510,2017,137,482,28886
1011,22,713930,2017,29,191,5778
1013,22,712110,2017,45,927,33589
1015,22,711130,2017,27,196,4888
1017,22,713290,2017,139,1773,36951
1019,22,711219,2017,28,236,6289
1021,22,711310,2017,22,3658,39774
1023,22,711320,2017,42,215,14683
1025,22,711211,2017,4,0,0
1027,22,711110,2017,10,95,2167
1030,22,721199,2017,3,0,0
1031,22,721191,2017,31,117,1817
1033,22,722514,2017,186,2692,32257
1035,22,721120,2017,7,8363,248199
1037,22,722320,2017,157,2048,36667
1039,22,722410,2017,753,6682,111199
1041,22,722310,2017,330,9223,249632
1043,22,722511,2017,2924,72674,1341264
1045,22,721110,2017,879,22676,561370
1047,22,722513,2017,3580,73760,973653
1049,22,722330,2017,27,93,1508
1051,22,721211,2017,20,78,1402
1053,22,721214,2017,7,18,464
1055,22,721310,2017,22,83,1630
1057,22,722515,2017,705,7443,102503
1059,22,811198,2017,39,81,2304
1061,22,812990,2017,129,397,10095
1063,22,811412,2017,40,139,5097
1065,22,811121,2017,443,2765,125079
1067,22,811122,2017,105,515,19749
1069,22,811191,2017,103,624,16178
1071,22,811113,2017,45,148,5547
1073,22,812111,2017,45,123,3309
1075,22,812112,2017,615,3067,75172
1077,22,813910,2017,194,1094,60436
1079,22,811192,2017,156,1634,30553
1081,22,812220,2017,46,371,12483
1083,22,813410,2017,286,2208,45527
1085,22,812310,2017,58,218,3477
1087,22,811310,2017,545,6925,414941
1089,22,811213,2017,28,178,6501
1091,22,811212,2017,44,165,5891
1093,22,811211,2017,14,6,115
1095,22,812191,2017,30,169,1984
1097,22,812320,2017,205,1604,28169
1099,22,813312,2017,42,359,14126
1102,22,812210,2017,216,1759,55533
1104,22,811111,2017,800,3262,123798
1106,22,813211,2017,99,775,41376
1108,22,811411,2017,6,21,500
1110,22,813311,2017,22,333,13972
1112,22,812332,2017,31,300,12348
1114,22,813930,2017,163,766,18227
1116,22,812331,2017,3,0,0
1117,22,812113,2017,326,1162,25899
1119,22,811118,2017,36,166,7321
1121,22,811219,2017,30,149,7935
1123,22,813219,2017,23,119,6797
1125,22,811490,2017,116,397,13018
1127,22,812199,2017,180,1271,21795
1129,22,813990,2017,81,376,14152
1131,22,813319,2017,63,442,20526
1133,22,812930,2017,127,970,18212
1135,22,812910,2017,122,816,15321
1137,22,813940,2017,10,32,1599
1139,22,813920,2017,89,984,58689
1141,22,813110,2017,3050,30136,609229
1143,22,811420,2017,17,55,1615
1145,22,813212,2017,49,541,24344
