Naics,Establishments,Employees,Payroll,fips
1151,5,23,1043,22083
2131,3,22,1017,22083
2213,4,10,248,22083
2361,4,15,312,22083
2373,3,28,2920,22083
2382,12,81,3012,22083
2389,4,8,137,22083
4238,6,107,4301,22083
4249,11,94,7011,22083
4413,7,28,739,22083
4441,3,40,1314,22083
4442,4,10,278,22083
4451,5,87,1716,22083
4461,10,87,2659,22083
4471,15,147,2606,22083
4523,9,223,5530,22083
4539,3,7,148,22083
4841,3,13,649,22083
4862,6,29,2849,22083
4881,3,9,328,22083
5173,6,18,802,22083
5221,10,151,9836,22083
5222,6,107,12008,22083
5242,12,31,1067,22083
5311,10,167,1757,22083
5312,3,4,275,22083
5313,5,58,1672,22083
5411,6,31,1013,22083
5412,11,31,1271,22083
5413,5,4,236,22083
5416,8,14,642,22083
5511,3,269,3688,22083
5617,5,56,1299,22083
6211,14,68,4502,22083
6212,6,42,1516,22083
6213,3,6,650,22083
6214,4,46,724,22083
6216,7,316,7672,22083
6231,3,223,4844,22083
6232,22,257,7720,22083
6241,5,153,1930,22083
6243,3,35,221,22083
6244,5,8,51,22083
7139,3,9,94,22083
7211,5,32,423,22083
7225,19,324,4131,22083
8111,6,23,602,22083
8122,4,18,490,22083
8131,22,108,1708,22083
2111,4,22,1002,22099
2131,38,584,44566,22099
2213,4,19,809,22099
2361,10,17,299,22099
2362,11,72,2913,22099
2371,12,134,7510,22099
2373,5,73,2774,22099
2381,17,93,5393,22099
2382,25,152,5871,22099
2383,10,53,1784,22099
2389,15,156,6649,22099
3119,4,398,17087,22099
3117,6,167,2638,22099
3231,3,7,232,22099
3273,4,28,1056,22099
3323,4,204,12638,22099
3327,18,176,10771,22099
3329,5,126,10168,22099
3331,5,186,6406,22099
3399,3,53,2578,22099
4235,6,50,3072,22099
4238,27,532,39452,22099
4244,9,163,4262,22099
4249,5,32,2006,22099
4412,5,65,2850,22099
4413,9,52,1326,22099
4421,3,5,117,22099
4441,9,64,1989,22099
4442,6,44,1149,22099
4451,20,421,9185,22099
4461,20,135,4426,22099
4471,39,325,7459,22099
4523,15,365,8752,22099
4531,3,11,73,22099
4533,4,14,217,22099
4539,3,7,200,22099
4543,3,5,147,22099
4841,26,162,4705,22099
4842,11,113,8881,22099
4883,3,31,1928,22099
5173,4,24,1228,22099
5221,13,156,6873,22099
5222,11,30,1274,22099
5239,5,9,719,22099
5242,10,53,1539,22099
5311,10,16,683,22099
5312,4,4,83,22099
5313,4,3,88,22099
5323,3,9,401,22099
5324,16,574,51325,22099
5411,10,46,1676,22099
5412,14,75,3087,22099
5413,13,53,3140,22099
5416,39,179,3667,22099
5419,10,52,2129,22099
5511,3,71,4606,22099
5616,3,52,1208,22099
5617,20,107,1651,22099
5621,3,14,449,22099
6116,3,30,209,22099
6211,14,140,9357,22099
6212,6,36,2061,22099
6213,15,57,2309,22099
6214,3,47,2180,22099
6216,3,135,2577,22099
6232,4,37,696,22099
6241,11,322,4115,22099
6244,18,131,3234,22099
7132,7,71,1607,22099
7139,6,33,574,22099
7211,4,42,623,22099
7212,3,75,868,22099
7223,3,14,163,22099
7224,12,47,616,22099
7225,49,995,13661,22099
8111,20,82,2461,22099
8113,8,46,2405,22099
8121,3,6,85,22099
8131,19,155,2794,22099
8133,3,10,205,22099
1133,36,226,11494,22085
2111,6,7,800,22085
2131,10,64,3431,22085
2361,8,16,521,22085
2362,3,14,251,22085
2381,5,39,1571,22085
2382,16,63,3618,22085
1141,3,5,26,22033
1153,5,30,1839,22033
1152,3,4,56,22033
2111,5,8,296,22033
2131,16,52,4278,22033
2213,8,327,18191,22033
2211,15,724,76652,22033
2383,3,11,118,22085
2389,8,44,2624,22085
3211,3,303,16710,22085
2361,171,885,45328,22033
4231,4,18,714,22085
4238,3,40,1791,22085
4411,3,32,1848,22085
4413,8,55,1547,22085
4441,6,58,1784,22085
4451,8,227,5663,22085
4461,5,32,982,22085
4471,10,66,1206,22085
4481,5,7,81,22085
4523,12,256,6357,22085
4539,5,31,446,22085
4841,8,62,2359,22085
4543,4,9,223,22085
4842,22,71,2929,22085
5173,5,16,969,22085
5221,22,180,8015,22085
5222,7,20,538,22085
2362,97,3111,208377,22033
2371,43,29121,1891829,22033
2372,9,43,2382,22033
2373,16,1274,137986,22033
2379,5,43,2732,22033
2381,90,1018,54624,22033
2382,242,9328,733182,22033
5242,7,27,1081,22085
5311,4,4,132,22085
5312,3,2,24,22085
5313,3,4,104,22085
5411,7,14,408,22085
5412,4,24,306,22085
5413,4,42,2837,22085
5416,37,42,1813,22085
5617,6,29,251,22085
5419,4,19,958,22085
6211,5,26,1202,22085
6212,3,13,537,22085
6213,11,22,765,22085
6214,3,33,836,22085
6219,3,18,719,22085
6231,4,218,5156,22085
6232,7,107,2242,22085
6241,4,51,1092,22085
6243,4,29,177,22085
7139,4,6,73,22085
7211,6,22,421,22085
7225,18,224,2853,22085
8111,12,49,1325,22085
8114,4,7,224,22085
2383,117,1106,56610,22033
2389,72,1216,61659,22033
3118,9,380,20323,22033
3119,5,91,8161,22033
3121,5,361,48517,22033
3149,6,78,2710,22033
3219,16,204,7512,22033
3231,41,557,22848,22033
8121,4,8,183,22085
8131,30,125,1799,22085
1133,14,82,4318,22115
2131,5,3,176,22115
2211,3,33,2861,22115
2213,4,34,1789,22115
2361,10,34,814,22115
2362,4,80,3439,22115
2371,5,43,2775,22115
2381,4,18,113,22115
2382,11,50,2336,22115
2383,4,34,831,22115
2389,7,176,6341,22115
4234,3,8,335,22115
4411,6,176,7485,22115
4412,3,35,1087,22115
4413,12,79,2145,22115
4421,6,33,714,22115
4431,3,11,207,22115
4441,8,179,4872,22115
4442,5,21,538,22115
4451,5,87,1602,22115
4461,11,89,3428,22115
3241,3,1626,186606,22033
3251,14,1754,185068,22033
3252,5,461,51722,22033
3255,3,56,5497,22033
3256,3,20,1182,22033
3261,10,255,14506,22033
3272,4,28,1144,22033
3273,10,379,19313,22033
3279,5,33,623,22033
3313,3,170,18466,22033
3323,16,141,7339,22033
3324,3,49,3351,22033
3327,17,209,12237,22033
3328,7,183,7658,22033
3329,14,304,22618,22033
3332,3,35,2628,22033
3334,4,76,5682,22033
3339,7,95,6831,22033
3345,6,158,8326,22033
3363,3,3,165,22033
3371,18,131,4662,22033
3391,10,106,4357,22033
3399,26,629,32847,22033
4471,28,234,3189,22115
4481,5,32,473,22115
4523,13,385,10311,22115
4539,6,13,363,22115
4841,7,22,1287,22115
4842,27,184,5340,22115
5173,10,62,2975,22115
5221,12,167,6594,22115
5222,9,21,1458,22115
5223,3,11,195,22115
5242,15,64,2435,22115
5311,15,45,1405,22115
5312,7,22,981,22115
5313,4,84,4465,22115
4232,18,155,8827,22033
4233,30,273,16348,22033
4231,42,613,29616,22033
4234,59,557,41118,22033
4235,22,291,21447,22033
4236,68,896,71898,22033
4237,53,535,35783,22033
5324,3,48,2719,22115
5412,12,76,837,22115
5411,13,35,841,22115
5413,13,38,3621,22115
5415,17,84,4475,22115
5416,18,205,4139,22115
5419,6,55,1771,22115
5511,3,44,1258,22115
5611,4,21,1134,22115
5612,3,121,5003,22115
5617,8,214,8398,22115
6116,7,86,4883,22115
6211,25,198,13071,22115
6213,8,61,2588,22115
6214,7,54,2257,22115
6216,3,85,3098,22115
6221,3,855,55291,22115
6232,3,23,383,22115
6241,5,141,2334,22115
6244,6,62,659,22115
4239,30,459,30065,22033
4241,11,170,8728,22033
4242,14,246,9650,22033
4243,8,169,8011,22033
4238,146,2037,151286,22033
4244,33,1184,58521,22033
4246,28,467,43852,22033
4247,11,137,9324,22033
4248,4,343,15912,22033
4249,27,167,9784,22033
7211,16,202,2887,22115
7224,6,30,394,22115
7223,4,82,669,22115
7225,52,910,12716,22115
8111,13,65,2409,22115
8121,7,10,286,22115
8122,4,14,390,22115
8123,3,12,126,22115
8131,30,170,2951,22115
8134,3,12,122,22115
8139,4,13,234,22115
4251,60,259,18209,22033
4411,76,2940,148198,22033
4412,20,207,9016,22033
4413,104,991,29604,22033
4421,51,520,20860,22033
4422,57,695,22855,22033
4431,54,789,26594,22033
1133,26,311,12843,22127
2213,3,5,70,22127
2389,3,9,437,22127
3211,6,524,29360,22127
4238,3,4,366,22127
4413,5,37,891,22127
4441,3,63,2807,22127
4442,3,16,311,22127
4451,3,56,1114,22127
4471,3,27,519,22127
4461,4,40,1650,22127
4523,6,183,4885,22127
4841,4,4,30,22127
4842,8,32,1333,22127
4441,98,2376,72684,22033
4442,22,305,7975,22033
4451,187,3910,88202,22033
4452,26,357,7555,22033
4453,12,50,1047,22033
4461,190,2159,71872,22033
5173,3,5,394,22127
5221,4,62,2526,22127
5222,5,12,362,22127
5242,10,31,789,22127
5411,4,3,191,22127
5412,3,11,99,22127
5416,8,11,663,22127
6212,4,12,440,22127
6211,6,24,1543,22127
6213,7,161,8475,22127
6214,5,83,4235,22127
6216,3,37,887,22127
6231,4,303,9252,22127
6232,3,37,522,22127
7211,3,35,404,22127
7225,11,186,2319,22127
8111,6,19,406,22127
8113,4,300,13832,22127
8131,17,90,1187,22127
4471,185,1440,28713,22033
4481,217,2633,40943,22033
4482,61,530,7230,22033
4483,35,205,7989,22033
4511,51,812,14946,22033
4512,7,195,2480,22033
4522,6,765,16629,22033
4523,100,4120,103397,22033
4531,17,157,4434,22033
4532,37,309,5391,22033
4533,28,304,5013,22033
4539,59,323,7672,22033
4541,30,278,12034,22033
4543,39,239,7824,22033
4811,4,137,4784,22033
4812,4,8,533,22033
4831,3,38,3672,22033
1131,4,7,545,22013
4841,53,572,29710,22033
1133,12,109,5393,22013
2131,8,119,11196,22013
2213,3,6,67,22013
2382,4,8,234,22013
4246,4,18,1530,22013
4842,45,489,25858,22033
4853,6,35,952,22033
4854,8,384,8876,22033
4859,7,94,2234,22033
4862,7,54,5728,22033
4869,5,14,3635,22033
4881,10,103,3433,22033
4882,8,92,5937,22033
4883,15,292,20948,22033
4884,14,166,6532,22033
4885,13,99,7249,22033
4921,13,407,15013,22033
4922,4,11,634,22033
4931,25,465,22896,22033
4451,3,65,1239,22013
4461,4,25,1128,22013
4471,10,59,628,22013
4523,7,63,869,22013
4842,6,181,7827,22013
4862,6,50,5040,22013
5221,6,101,5843,22013
5222,3,10,359,22013
5242,6,15,733,22013
5324,3,79,4153,22013
5416,5,3,299,22013
6211,3,4,54,22013
6231,3,311,7348,22013
7139,3,10,206,22013
7225,12,141,1632,22013
8131,18,88,849,22013
