Naics,Establishments,Employees,Payroll
1133,270,747,29282
1141,9,12,371
1142,9,48,1280
1151,73,489,27762
1152,143,2055,111823
1153,24,130,5086
2123,143,6779,769982
2131,14,266,18534
2211,274,11031,1204881
2213,13,100,9467
2212,64,2014,251968
2361,3066,12040,608482
2362,608,17315,1369807
2371,355,8353,1007836
2372,51,132,10266
2373,152,2789,433625
2379,79,1048,91751
2381,2236,14183,854546
2382,3457,39504,2685309
2383,2448,14735,729791
2389,1463,9819,813067
3111,87,2451,133836
3112,28,1007,64270
3113,70,2754,154756
3114,103,11634,687023
3115,229,25391,1382318
3116,143,17762,870018
3117,4,68,3075
3118,222,6150,231813
3119,120,9749,553051
3121,208,4604,215319
3132,16,729,29963
3133,8,230,12058
3141,17,194,6221
3149,84,795,31472
3151,3,145,5670
3152,34,444,14662
3159,7,79,1725
3162,9,1067,48795
3161,10,373,15263
3169,18,255,11246
3219,369,13286,538010
3211,114,2083,86610
3212,47,4047,199807
3221,36,9573,696753
3222,165,19132,1174484
3231,658,25471,1239519
3241,19,779,71258
3251,50,2542,147414
3253,22,1074,68957
3252,42,2384,128512
3254,71,4845,424706
3255,59,3391,235767
3256,59,3215,193109
3259,50,1499,85102
3261,397,30071,1576713
3262,46,2217,122968
3271,21,412,18077
3272,39,3337,157264
3273,246,3440,224643
3274,11,241,15687
3279,81,2531,132157
3312,16,911,59979
3311,6,810,60108
3313,10,1462,62550
3314,13,464,30674
3315,104,14104,771284
3321,115,8651,479841
3322,39,2418,139633
3323,357,18698,1045170
3324,57,4985,298527
3325,15,1569,87778
3326,34,1883,96665
3327,836,18175,917548
3328,219,7507,313213
3329,231,9313,515407
3334,56,4945,298687
3331,119,13878,872956
3332,154,8534,617139
3333,54,4450,272477
3335,337,7662,461629
3336,57,6975,485859
3339,241,16146,1052192
3341,24,2518,180932
3342,17,642,40987
3343,8,197,9584
3344,73,5821,313815
3345,128,8370,736215
3346,4,142,6265
3351,27,3859,338570
3352,14,4204,268288
3353,87,12179,825751
3359,50,2721,140769
3361,3,2180,161806
3362,55,5364,250567
3363,124,12660,648186
3364,19,1425,104870
3365,9,398,30883
3366,24,3017,157481
3369,30,6595,421698
3379,19,1672,158232
3371,259,11569,492152
3372,100,4458,232072
3391,178,6089,345961
3399,332,7774,393164
4231,418,9942,606434
4232,158,2651,169214
4233,323,5364,312870
4234,583,14116,1239489
4235,135,2819,166760
4236,461,10825,979928
4237,350,6188,462291
4238,1303,21296,1435362
4239,449,7322,434039
4241,149,2037,150477
4242,128,2424,167148
4243,84,1345,102256
4244,536,16816,927033
4245,110,1607,90078
4246,225,3279,210450
4247,125,1311,86505
4248,92,4685,253701
4249,555,7585,412814
4251,618,3721,214793
4411,965,28260,1364762
4412,417,4720,203974
4413,998,8938,278455
4421,405,3715,136062
4422,534,4648,132959
4431,507,5259,165022
4441,1241,25198,803857
4442,404,3663,129599
4451,1093,49536,1009945
4452,453,4120,82722
4453,403,1989,37519
4461,1361,17741,627432
4471,2553,27640,591905
4481,1255,15749,235680
4482,351,3654,55865
4483,321,1880,64390
4511,838,8942,179330
4512,124,942,15125
4522,110,9609,129372
4523,767,47564,1174344
4531,239,1233,19862
4532,424,2639,43139
4533,422,5887,100964
4539,770,4760,118031
4541,707,18218,891383
4542,81,1249,47598
4543,636,3334,131112
4811,26,2873,140058
4812,20,194,11841
4841,2152,39535,2107517
4842,1658,13557,661283
4851,10,480,11457
4852,5,295,10369
4853,134,1868,34530
4854,255,9782,198921
4855,21,326,11382
4859,137,1905,50602
4861,18,114,9772
4862,17,142,21707
4869,8,13,1751
4871,12,34,1591
4872,23,63,5433
4881,102,1969,94890
4882,9,82,3793
4883,20,142,9114
4884,166,1219,45933
4885,263,2679,153567
4889,24,227,9879
4921,157,9910,398357
4922,70,930,23698
4931,440,18823,865109
5111,323,6208,275622
5112,156,17114,2106271
5121,228,3445,66157
5122,22,263,14414
5151,153,4139,222601
5152,6,52,5991
5173,1260,15512,983407
5174,4,28,3038
5179,91,593,21077
5182,201,7726,461956
5191,93,1253,147031
5221,2538,39718,2565809
5222,593,6539,515229
5223,320,3785,441647
5231,538,5321,855080
5239,1372,6079,816164
5241,583,62272,5539729
5242,2895,21355,1349049
5259,10,111,7245
5311,1565,7021,280438
5312,1650,5140,253138
5313,1166,9437,404554
5321,216,2050,88079
5322,273,2100,66745
5323,31,204,7473
5324,172,1879,108071
5331,32,554,38267
5411,2087,13921,1225491
5412,1891,17050,771754
5413,1557,20875,1686948
5414,396,1507,82026
5415,1638,19984,1877615
5416,1915,13819,909518
5417,203,10897,1340235
5418,521,6222,386493
5419,1213,10575,449133
5511,1013,77100,7253721
5611,436,7251,545525
5612,91,2689,103404
5613,1229,74206,2171378
5614,371,12185,398784
5615,228,3361,185859
5616,269,7278,192399
5617,3764,33966,1007593
5619,343,5197,199633
5621,232,4232,245124
5622,57,586,33972
5629,316,2556,145639
6111,419,15219,487962
6112,10,1202,36680
6113,62,30959,1432846
6114,109,1371,114174
6115,103,1224,52152
6116,872,7025,103738
6117,84,583,24757
6211,2550,44573,4709838
6212,1981,17932,1082961
6213,2779,17583,690681
6214,1008,30435,2436601
6215,177,6138,434279
6216,397,15638,518639
6219,282,9213,435831
6221,142,107728,6320843
6222,12,5996,288655
6223,11,1715,72554
6231,382,28197,838251
6232,1306,16013,413699
6233,1265,35155,849310
6239,200,2149,59971
6241,1838,39860,919644
6242,340,3172,100626
6243,234,9895,185419
6244,1584,19595,409972
7111,160,1842,47168
7112,65,2765,647281
7113,185,2804,67716
7114,13,27,1433
7115,222,524,19932
7121,205,2094,60538
7131,72,1309,27652
7132,14,1033,36074
7139,1967,33732,545512
7211,1258,35366,825958
7212,259,1464,60011
7213,22,72,931
7223,878,13677,274291
7224,2732,15698,204995
