Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,1100,182,848,53336,31111,9228,32290,37179,79212,2970,36501,7073,61534,8889,42000,48566,363
2018,1098,183,791,56565,30779,9476,32569,38745,80471,2833,37007,7219,62604,9185,42949,48979,644
2019,1091,156,799,58552,30266,9659,33141,39713,81572,2797,37846,7399,63507,9499,43596,49452,702
2020,1101,171,815,60029,30211,9920,33861,41848,85426,2827,39145,7699,65511,9809,44107,51117,855
2021,1164,180,881,63105,30662,10089,34914,45252,89689,2849,41118,8050,68803,10163,45821,52982,765
