Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,265952,169970,1146557,20329283,18224339,12730377,28313132,8094243,34196254,13569187,18537220,6436492,56247804,6777509,19371990,9677281,22020
2018,280911,218006,2864718,22473299,19699625,13668768,29384531,8781690,36845582,13896817,19452703,6707800,58436799,7197137,20631772,10059454,22560
2019,283578,215494,2971090,24470565,20573774,14845008,30720800,9222002,38485675,14803662,20070684,7143605,61655638,7445260,21598861,10428215,22804
2020,295887,214278,3097488,25969247,20569557,15311357,33117467,8820466,41001854,14628982,20052057,7174904,63087113,6914092,18381267,10257323,31069
2021,303427,241765,3248137,28000844,22310138,15635478,37602593,10413981,45957018,15919802,22214047,7700333,68364374,7807971,22443014,11463547,45289
