Zip Code,naics,Establishments,Employees,Payroll,IND Level
33810,53,22,001,0,2
33810,53,17,210,0,2
33810,54,26,001,0,2
33810,54,18,210,0,2
33810,54,4,220,0,2
33810,54,3,230,0,2
33810,56,40,001,0,2
33810,56,35,210,0,2
33810,56,3,230,0,2
33810,61,5,001,0,2
33810,61,4,210,0,2
33810,62,18,001,0,2
33810,62,10,210,0,2
33810,62,4,220,0,2
33810,71,7,001,0,2
33810,71,5,210,0,2
33810,72,20,001,0,2
33810,72,9,210,0,2
33810,72,6,230,0,2
33810,72,3,241,0,2
33810,81,48,001,0,2
33810,81,34,210,0,2
33810,81,8,220,0,2
33810,81,3,230,0,2
33810,00,424,001,171188,2
33810,00,297,210,0,2
33810,00,49,220,0,2
33810,00,41,230,0,2
33810,00,23,241,0,2
33810,00,8,242,0,2
33810,00,3,252,0,2
33810,11,4,001,0,2
33810,11,4,210,0,2
33810,23,98,001,0,2
33810,23,71,210,0,2
33810,23,11,220,0,2
33810,23,13,230,0,2
33810,31-33,9,001,0,2
33810,31-33,3,241,0,2
33810,42,17,001,0,2
33810,42,9,210,0,2
33810,42,4,230,0,2
33810,44-45,48,001,0,2
33810,44-45,29,210,0,2
33810,44-45,9,220,0,2
33810,44-45,4,230,0,2
33810,44-45,3,241,0,2
33810,48-49,31,001,0,2
33810,48-49,22,210,0,2
33810,48-49,3,220,0,2
33810,48-49,3,241,0,2
33810,51,7,001,0,2
33810,51,7,210,0,2
33810,52,22,001,0,2
33810,52,20,210,0,2
