Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,1570,173,2153,67914,69038,29332,92703,14133,54602,21585,59386,26883,216754,18234,123357,51661,12
2018,2345,1009,6343,66802,68938,30504,91010,14522,54944,25054,60044,33260,218974,18125,125001,52161,80
2019,2079,994,6202,65425,68081,28987,88786,14938,58206,27023,60661,32909,217095,18097,122155,51418,75
2020,2324,959,6846,68079,69112,31220,90813,15071,58168,27045,60922,33253,218200,17676,121512,50868,85
2021,1986,972,6315,67454,66188,30382,89776,14501,58773,22940,59670,30247,214165,13924,108549,47642,15
