,fips,relevant_naics,YEAR,estab,emp,payann
1,46,11,2018,119,267,10985
3,46,21,2018,44,958,65496
5,46,22,2018,119,1885,172429
7,46,23,2018,3366,20872,1083620
9,46,42,2018,1499,18061,982681
11,46,51,2018,418,7054,336921
13,46,52,2018,1916,24812,1471737
15,46,53,2018,1125,4208,158031
17,46,54,2018,1940,12521,661844
19,46,55,2018,114,6857,491647
21,46,56,2018,1102,10662,346561
23,46,61,2018,209,7314,181394
25,46,62,2018,2416,69032,3675820
27,46,71,2018,666,6651,129284
29,46,72,2018,2504,40610,716225
31,46,81,2018,2797,14487,395371
32,46,99,2018,24,17,650
