,fips,relevant_naics,estab,emp,payann
0,46,113310,31,67,2912
2,46,115114,6,8,575
4,46,115112,12,16,740
6,46,115210,3,0,0
8,46,212321,4,0,0
10,46,211120,3,14,1359
12,46,221122,22,397,35070
14,46,221310,4,9,108
16,46,221115,3,0,0
18,46,238990,112,498,29777
20,46,236220,184,2186,124963
22,46,238310,100,592,24485
24,46,238210,288,2093,109056
26,46,238350,75,370,14016
28,46,238330,58,145,4451
30,46,238130,75,314,11090
32,46,238150,7,58,3473
34,46,237310,64,912,58033
36,46,237210,7,0,0
38,46,238140,68,282,14208
40,46,236117,88,320,14397
42,46,236116,8,35,2088
44,46,236115,316,881,33141
46,46,238290,20,142,8122
48,46,238390,8,31,1366
50,46,238190,6,1,192
52,46,237990,3,15,797
54,46,238320,91,303,11959
56,46,238220,355,3211,153305
58,46,238110,186,898,50640
60,46,237130,30,977,60365
62,46,236118,348,811,26263
64,46,238160,57,352,16695
66,46,238170,42,163,6708
68,46,238910,173,1146,70889
70,46,238120,3,0,0
72,46,238340,9,25,1056
74,46,237110,37,366,30305
76,46,314999,3,0,0
78,46,311611,3,0,0
79,46,312120,6,14,552
81,46,311612,3,0,0
83,46,311119,4,60,2981
85,46,311811,3,0,0
88,46,326199,15,551,21133
90,46,323111,31,964,44869
92,46,323113,7,129,5050
95,46,321992,3,0,0
97,46,327320,21,301,17151
99,46,321113,9,192,7633
101,46,333999,3,0,0
102,46,339116,13,53,1721
104,46,332312,3,101,5079
106,46,333111,9,206,12362
108,46,332710,38,220,10295
110,46,337122,3,0,0
111,46,332323,3,10,537
113,46,336390,4,55,1644
114,46,332313,3,0,0
116,46,332721,4,41,1564
118,46,332322,4,0,0
120,46,339950,14,22,755
122,46,332992,3,108,5095
124,46,332994,3,0,0
126,46,333992,4,76,3202
128,46,337110,25,1522,56237
130,46,423110,28,521,29141
132,46,424810,6,0,0
134,46,423320,3,0,0
136,46,423430,7,268,23508
138,46,423810,15,393,31155
140,46,424210,12,149,7197
142,46,423610,22,422,29043
144,46,423820,101,1234,67514
146,46,424910,220,1781,122577
148,46,424930,3,0,0
149,46,423210,5,167,7831
150,46,424510,119,722,39170
152,46,423710,5,31,1310
154,46,423220,4,51,3672
157,46,424130,5,93,4210
159,46,423830,51,412,22433
161,46,423840,4,32,2190
163,46,424520,9,50,1609
165,46,423310,15,246,17989
167,46,423450,12,32,1312
169,46,423510,7,70,6229
171,46,423140,3,15,534
172,46,423120,34,584,28132
174,46,423420,13,194,10981
176,46,424690,11,138,8676
178,46,423440,8,83,3643
180,46,423390,6,48,2352
182,46,423690,16,136,8266
184,46,424490,33,763,30002
186,46,423990,17,60,2434
188,46,424990,16,82,3078
190,46,423490,3,31,2159
192,46,424710,11,121,8504
194,46,423720,23,252,13875
196,46,423930,10,99,3423
198,46,423330,14,209,12164
200,46,423850,10,86,4474
202,46,424120,4,5,284
204,46,423130,7,121,5647
206,46,423730,21,236,15619
208,46,425120,59,312,12292
210,46,424820,5,201,10969
212,46,424330,4,23,1008
213,46,446199,12,49,2680
215,46,442299,23,238,4975
217,46,445299,10,142,1710
219,46,441310,123,1128,30147
221,46,445291,5,20,502
223,46,445310,30,160,2760
225,46,448130,14,123,1541
227,46,448150,14,67,1476
229,46,445292,8,15,338
231,46,445120,6,0,0
233,46,446120,10,206,3020
235,46,443142,55,483,12868
237,46,448140,45,834,10465
239,46,442210,29,174,8989
241,46,446191,24,123,2857
243,46,442110,56,656,21246
245,46,447110,487,5352,101403
247,46,444130,58,512,16165
249,46,444110,10,1223,34947
251,46,443141,30,262,9609
253,46,448310,36,195,7270
255,46,445210,6,25,479
257,46,448110,11,68,1987
259,46,441228,44,492,20983
261,46,441110,74,3394,175635
263,46,444220,48,340,10778
265,46,446130,21,116,2760
267,46,444190,132,1014,41757
269,46,448190,38,333,5778
271,46,447190,65,421,10980
273,46,444210,3,11,269
275,46,444120,9,48,2670
277,46,446110,73,945,30356
279,46,441210,12,113,5017
281,46,448210,55,370,6455
283,46,445110,155,6332,119993
285,46,441320,45,518,21280
287,46,441120,85,517,22020
289,46,448120,103,758,8495
291,46,452319,107,1187,23418
293,46,453998,69,337,12390
295,46,453920,6,9,118
297,46,451211,8,75,1142
299,46,452210,18,1619,26221
301,46,454110,66,451,16578
303,46,453110,24,117,1615
305,46,454310,12,55,2182
307,46,453220,82,479,12235
309,46,451120,25,351,5877
311,46,451140,12,112,2451
313,46,453210,7,76,1375
315,46,454390,87,318,12800
317,46,453910,12,147,2758
319,46,451130,8,88,771
321,46,451110,76,1332,31506
323,46,453991,16,71,1214
325,46,453310,78,530,8302
327,46,454210,3,10,273
329,46,452311,16,3477,89362
332,46,488510,30,146,7749
334,46,484110,91,400,17993
336,46,484122,36,895,45944
338,46,484121,281,1964,81623
340,46,485320,3,0,0
342,46,488410,15,120,4474
344,46,481211,3,0,0
345,46,488119,8,130,3612
347,46,488190,6,16,616
349,46,487110,3,0,0
351,46,487990,5,8,539
353,46,481111,7,63,1732
355,46,485991,7,48,1167
357,46,484220,214,571,24097
359,46,484230,118,636,34040
361,46,488210,3,0,0
363,46,485310,5,0,0
365,46,484210,13,134,4246
367,46,492110,37,1085,45597
369,46,493110,13,132,5799
371,46,492210,7,0,0
373,46,518210,20,299,12314
375,46,519130,9,262,13772
377,46,512110,9,19,1446
379,46,512131,9,147,1830
381,46,511110,17,15,361
383,46,511120,9,83,3850
385,46,515112,22,232,8083
387,46,511210,8,4,682
389,46,517911,8,306,15435
390,46,515120,9,439,18388
392,46,517311,58,1768,111193
394,46,517312,29,346,17620
396,46,524298,3,0,0
398,46,522298,36,332,14462
400,46,524291,16,39,1895
402,46,522110,400,9652,536337
404,46,523140,4,15,1352
406,46,522291,27,361,16986
408,46,522210,3,0,0
410,46,522130,64,737,38869
412,46,524114,19,985,60249
414,46,524113,12,65,3866
416,46,524126,35,1442,65175
418,46,522320,3,0,0
420,46,524210,715,2795,140179
422,46,523930,31,81,4709
424,46,523110,5,0,0
426,46,523910,5,11,495
428,46,522390,15,36,2343
430,46,523920,135,381,32885
432,46,522292,17,1091,55787
434,46,522220,6,22,661
436,46,522120,10,50,4609
438,46,523120,60,267,38913
440,46,524292,5,13,1508
442,46,523991,32,162,18498
444,46,532412,3,0,0
446,46,532310,4,35,1907
448,46,532283,7,152,5564
450,46,531130,22,122,4442
452,46,533110,3,10,440
453,46,531120,74,155,4114
455,46,531190,28,57,1436
457,46,531110,272,768,20619
459,46,531312,27,154,7704
461,46,532420,3,0,0
462,46,531210,285,527,22394
464,46,531320,41,72,3996
466,46,531390,9,13,296
468,46,532490,15,85,5983
470,46,532111,16,156,4454
472,46,531311,83,881,29992
474,46,532120,7,62,2607
476,46,541611,124,352,27230
478,46,541810,38,384,23175
