,relevant_naics,estab,emp,payann,fips
23513,2361,4,11,271,46003
23514,2381,3,0,0,46003
23515,4249,4,30,1450,46003
23516,4441,3,10,239,46003
23517,4842,4,11,305,46003
23518,5221,4,41,2632,46003
23519,5242,3,6,223,46003
23520,6242,3,0,0,46003
23521,7225,4,17,179,46003
23522,8131,4,9,128,46003
23523,2211,5,0,0,46051
23524,2361,4,6,187,46051
23525,2362,3,1,245,46051
23526,2381,11,59,4337,46051
23527,2382,8,39,2125,46051
23528,2389,9,43,3486,46051
23529,4238,3,49,3164,46051
23530,4249,5,24,762,46051
23531,4411,3,54,1957,46051
23532,4413,4,94,3695,46051
23533,4431,4,19,545,46051
23534,4441,8,28,770,46051
23535,4451,3,0,0,46051
23536,4471,5,84,1242,46051
23537,4481,3,0,0,46051
23538,4523,3,61,801,46051
23539,4841,10,120,4146,46051
23540,4842,4,10,236,46051
23541,5173,3,0,0,46051
23542,5221,4,43,2208,46051
23543,5242,8,22,569,46051
23544,5311,3,3,45,46051
23545,5411,6,18,514,46051
23546,5613,6,32,2257,46051
23547,5617,4,9,217,46051
23548,6211,4,36,3127,46051
23549,6213,9,0,0,46051
23550,6231,3,167,2675,46051
23551,7139,6,44,992,46051
23552,7211,3,23,302,46051
23553,7224,6,27,228,46051
23554,7225,18,197,2188,46051
23555,8111,11,59,1767,46051
23556,8131,16,79,1455,46051
23557,8134,4,12,114,46051
23558,8111,7,10,311,46053
23559,8131,7,19,192,46053
23560,8139,3,1,92,46053
23561,2382,6,17,525,46053
23562,2361,9,22,511,46053
23563,2383,3,1,36,46053
23564,2389,3,5,96,46053
23565,4245,3,0,0,46053
23566,4441,4,27,824,46053
23567,4442,3,0,0,46053
23568,4453,3,8,138,46053
23569,4471,6,39,610,46053
23570,4523,3,29,601,46053
23571,4842,10,30,721,46053
23572,5221,5,47,2851,46053
23573,5242,3,5,83,46053
23574,5411,5,12,253,46053
23575,6213,4,13,228,46053
23576,6233,3,37,749,46053
23577,7139,5,12,502,46053
23578,7212,5,11,310,46053
23579,7225,11,84,874,46053
23580,4413,3,0,0,46123
23581,4431,3,6,158,46123
23582,4441,3,16,391,46123
23583,4451,4,81,1481,46123
23584,4471,5,55,852,46123
23585,4511,3,10,270,46123
23586,4523,4,70,1418,46123
23587,4841,6,20,387,46123
23588,4842,9,29,1904,46123
23589,5221,5,46,1939,46123
23590,5242,6,22,777,46123
23591,5411,4,9,222,46123
23592,5412,5,24,554,46123
23593,5617,4,22,512,46123
23594,6212,3,17,803,46123
23595,6213,4,26,925,46123
23596,6232,3,0,0,46123
23597,7211,5,29,443,46123
23598,7224,3,12,102,46123
23599,7225,11,93,1575,46123
23600,8111,10,29,750,46123
23601,8131,3,0,0,46123
23602,8134,4,22,156,46123
23603,4238,4,0,0,46123
23604,4249,5,35,1653,46123
23605,2361,4,9,173,46085
23606,4245,3,0,0,46085
23607,4451,4,46,687,46085
23608,4471,9,120,2327,46085
23609,5221,5,13,583,46085
23610,5242,3,16,283,46085
23611,7211,6,73,1708,46085
23612,7212,3,1,121,46085
23613,7225,5,131,2059,46085
23614,8139,3,0,0,46085
23615,4471,3,66,930,46137
23616,5221,3,22,1245,46137
23617,2361,5,9,249,46039
23618,2362,7,5,1205,46039
23619,2381,9,72,4880,46039
23620,2382,3,0,0,46039
23621,2383,3,3,108,46039
23622,4249,6,46,2134,46039
23623,4411,3,16,587,46039
23624,4471,4,25,834,46039
23625,4543,3,0,0,46039
23626,4842,5,4,175,46039
23627,5221,3,0,0,46039
23628,5242,3,12,463,46039
23629,2381,5,7,493,46115
23630,2382,3,16,448,46115
23631,2389,3,0,0,46115
23632,2361,3,5,108,46009
23633,2382,4,21,479,46009
23634,3273,3,13,601,46009
23635,4245,4,35,1313,46009
23636,4249,5,63,1280,46009
23637,4471,8,64,917,46009
23638,5221,6,34,1853,46009
23639,5241,3,0,0,46009
23640,5242,10,21,898,46009
23641,5311,3,8,66,46009
23642,5411,3,0,0,46009
23643,6213,4,4,262,46009
23644,6233,3,0,0,46009
23645,6242,4,0,0,46009
23646,7139,4,11,227,46009
23647,7224,3,0,0,46009
23648,7225,3,0,0,46009
23649,8111,4,13,387,46009
23650,8131,12,19,297,46009
23651,5411,3,7,176,46039
23652,5617,3,2,87,46039
23653,7224,3,4,45,46039
23654,7225,4,23,233,46039
23655,8111,3,1,38,46039
23656,8131,8,28,238,46039
23657,4245,6,0,0,46115
23658,4249,11,97,7472,46115
23659,4411,3,12,588,46115
23660,4413,4,12,376,46115
23661,4451,3,52,781,46115
23662,4471,6,54,1187,46115
23663,4543,3,11,146,46115
23664,4842,11,31,1724,46115
23665,5221,6,41,1568,46115
23666,5242,11,24,842,46115
23667,6241,3,0,0,46115
23668,7224,3,13,142,46115
23669,7225,11,77,952,46115
23670,8111,6,15,608,46115
23671,8113,3,15,528,46115
23672,8131,12,28,388,46115
23673,2381,7,29,828,46015
23674,2382,8,18,568,46015
23675,4245,3,0,0,46015
23676,4249,5,46,3186,46015
23677,4411,3,0,0,46015
23678,4441,6,18,751,46015
23679,4442,3,0,0,46015
23680,4451,3,0,0,46015
23681,4471,10,81,1796,46015
23682,4523,4,25,814,46015
23683,4842,4,12,415,46015
23684,5221,4,42,2039,46015
23685,5242,9,32,1469,46015
23686,5411,6,14,266,46015
23687,5412,3,17,408,46015
23688,5419,5,10,339,46015
23689,6213,6,12,354,46015
23690,6233,4,37,649,46015
23691,6242,3,0,0,46015
23692,6244,5,22,422,46015
23693,4471,20,214,4068,46011
23694,4481,7,64,907,46011
23695,7139,18,97,1538,46011
23696,7211,10,314,4042,46011
23697,4483,3,11,428,46011
23698,4511,6,33,596,46011
23699,4523,5,0,0,46011
23700,4533,6,28,429,46011
23701,4539,4,4,164,46011
23702,7223,5,0,0,46011
23703,7224,17,151,1802,46011
23704,7225,56,1254,16438,46011
23705,4841,12,97,5060,46011
23706,4842,14,28,1002,46011
23707,8111,18,74,2953,46011
23708,5111,4,47,1477,46011
23709,5121,3,0,0,46011
23710,5151,3,0,0,46011
23711,5173,5,33,1795,46011
23712,5221,17,425,26882,46011
23713,7139,4,11,81,46015
23714,7211,8,51,998,46015
