,fips,relevant_naics,estab,emp,payann
1,46,1133,31,71,2890
3,46,1152,6,10,758
5,46,1151,42,106,4439
7,46,2123,17,333,23698
9,46,2111,3,15,1218
11,46,2211,59,972,85952
13,46,2213,4,7,117
15,46,2382,689,5978,308221
17,46,2383,405,1752,70377
19,46,2381,546,2850,139591
21,46,2373,56,964,72275
23,46,2372,4,0,190
25,46,2362,182,2268,125254
27,46,2379,3,16,778
29,46,2389,323,1959,122393
31,46,2361,824,2349,87311
33,46,2371,77,1641,101038
35,46,3111,4,56,2456
37,46,3116,10,5031,247731
39,46,3118,7,366,18289
41,46,3121,14,308,8056
43,46,3149,8,36,1205
44,46,3251,3,137,7861
46,46,3273,36,913,54702
48,46,3222,4,397,18920
50,46,3279,4,92,5093
52,46,3219,28,621,23572
54,46,3261,28,1549,61979
56,46,3231,56,1193,54759
58,46,3211,11,489,21438
59,46,3256,3,77,3827
62,46,3331,25,934,51615
64,46,3323,40,1391,70172
66,46,3328,6,69,2274
67,46,3353,3,115,6099
69,46,3336,3,618,26428
71,46,3371,37,1888,70695
73,46,3327,42,472,22097
75,46,3391,22,101,4355
77,46,3335,3,132,6359
79,46,3362,12,1201,61305
82,46,3329,11,222,12154
84,46,3339,18,1476,80269
86,46,3399,25,1113,50642
88,46,3344,3,286,14368
90,46,4243,4,43,545
92,46,4248,8,391,21667
94,46,4246,14,164,10263
96,46,4242,13,126,6050
98,46,4245,133,1343,69762
100,46,4232,10,143,8507
102,46,4244,65,1263,55003
104,46,4237,54,512,32230
106,46,4236,55,1064,64303
108,46,4233,45,692,40936
110,46,4238,213,2623,160150
112,46,4235,8,72,7382
114,46,4239,50,522,21237
116,46,4249,269,2728,171706
118,46,4231,91,1476,75423
120,46,4241,15,102,6084
122,46,4247,17,196,13376
124,46,4234,67,1008,62196
126,46,4251,60,318,16003
128,46,4411,189,4697,226102
130,46,4413,188,1786,61110
132,46,4453,32,186,2788
134,46,4441,279,4171,133817
136,46,4481,242,2309,33070
138,46,4431,92,755,25166
140,46,4421,59,620,21789
142,46,4471,598,6946,134309
144,46,4451,156,7073,139350
146,46,4461,174,1659,56610
148,46,4422,69,517,16316
150,46,4483,30,243,7552
152,46,4442,71,630,23375
154,46,4412,72,860,38939
156,46,4482,54,415,7153
158,46,4452,50,375,6883
160,46,4512,8,71,1246
162,46,4522,18,1564,23756
164,46,4543,116,482,18353
166,46,4541,69,495,17624
168,46,4531,22,113,1590
170,46,4523,138,7047,178992
172,46,4532,90,540,15742
174,46,4539,139,715,22757
176,46,4511,137,2097,47922
178,46,4533,81,634,10226
180,46,4542,3,10,268
181,46,4855,3,41,875
183,46,4885,30,147,7800
185,46,4841,451,3457,164563
187,46,4812,3,14,916
189,46,4859,7,40,1223
191,46,4871,3,22,1045
193,46,4879,4,7,586
195,46,4811,9,249,7055
197,46,4842,428,1539,74389
199,46,4881,21,206,5382
201,46,4882,3,183,10645
203,46,4884,20,133,5312
205,46,4853,13,85,1405
207,46,4921,40,1210,49400
209,46,4922,6,44,1321
211,46,4931,24,246,12727
213,46,5182,24,295,12889
215,46,5121,33,248,5601
217,46,5111,40,593,20763
219,46,5191,8,256,13578
222,46,5151,39,822,33850
224,46,5112,9,714,46043
226,46,5173,129,2694,153152
228,46,5223,21,925,44875
230,46,5242,737,2979,155702
232,46,5221,523,10606,653707
234,46,5241,83,3638,202426
236,46,5222,122,4636,240641
238,46,5239,229,781,72356
240,46,5231,82,524,64534
242,46,5313,187,1341,53505
244,46,5321,25,224,8433
246,46,5324,23,218,16660
248,46,5322,32,284,10129
250,46,5323,3,19,956
253,46,5311,462,1231,32710
255,46,5312,302,559,22398
257,46,5412,290,2376,83580
259,46,5418,64,681,32883
261,46,5413,255,2378,157970
263,46,5415,161,1277,95884
265,46,5411,404,1765,96239
267,46,5416,316,1262,80145
269,46,5419,187,1127,42141
271,46,5417,29,771,37812
273,46,5414,29,87,2463
275,46,5511,114,6857,491647
277,46,5614,61,2114,65557
279,46,5613,64,2081,60996
281,46,5612,3,25,1511
283,46,5616,28,357,12979
285,46,5611,75,699,50049
287,46,5619,45,257,9082
289,46,5629,20,158,7305
291,46,5617,568,3240,82200
293,46,5615,36,290,9752
295,46,5621,31,391,16827
297,46,6114,6,14,492
299,46,6113,4,1648,33886
301,46,6117,8,15,1137
303,46,6111,40,3001,90495
305,46,6116,85,604,5384
307,46,6115,15,108,2619
