Zip Code,naics,Establishments,Employees,Payroll,IND Level
97351,71,5,001,0,2
97351,71,4,210,0,2
97351,72,25,001,0,2
97351,72,7,210,0,2
97351,72,9,220,0,2
97351,72,8,230,0,2
97351,81,15,001,0,2
97351,81,10,210,0,2
97351,81,3,220,0,2
97351,00,194,001,63383,2
97351,00,106,210,0,2
97351,00,39,220,0,2
97351,00,29,230,0,2
97351,00,12,241,0,2
97351,00,5,242,0,2
97351,00,3,251,0,2
97351,11,9,001,0,2
97351,11,3,210,0,2
97351,11,4,230,0,2
97351,23,21,001,0,2
97351,23,15,210,0,2
97351,23,4,220,0,2
97351,31-33,9,001,0,2
97351,31-33,6,210,0,2
97351,42,7,001,0,2
97351,42,3,210,0,2
97351,44-45,23,001,0,2
97351,44-45,6,210,0,2
97351,44-45,6,220,0,2
97351,44-45,8,230,0,2
97351,48-49,11,001,0,2
97351,48-49,8,210,0,2
97351,52,8,001,0,2
97351,52,7,210,0,2
97351,53,9,001,0,2
97351,53,7,210,0,2
97351,54,10,001,0,2
97351,54,5,210,0,2
97351,54,3,220,0,2
97351,56,13,001,0,2
97351,56,8,210,0,2
97351,62,23,001,0,2
97351,62,12,210,0,2
97351,62,6,220,0,2
97351,62,3,242,0,2
