Naics,Establishments,Employees,Payroll,fips
11,22,47,3349,41061
22,4,38,3973,41061
23,118,515,23349,41061
42,22,245,10414,41061
51,20,101,3825,41061
52,38,166,7523,41061
53,23,91,3161,41061
54,53,361,15992,41061
56,38,241,9229,41061
62,79,1437,88816,41061
61,6,12,289,41061
71,9,46,947,41061
72,73,924,13499,41061
81,80,357,7945,41061
11,94,1421,74080,41047
21,8,77,5133,41047
22,6,221,26395,41047
23,1349,11166,654260,41047
42,306,3312,185993,41047
51,119,2083,120217,41047
52,461,2696,200019,41047
53,473,2110,86479,41047
54,700,3774,211705,41047
55,39,971,60141,41047
56,493,7073,247387,41047
61,100,3059,90228,41047
62,1138,22102,1150418,41047
71,130,1555,33195,41047
72,792,12357,210231,41047
81,715,5265,157566,41047
99,14,17,554,41047
11,8,19,691,41001
11,18,55,2996,41063
23,63,200,8432,41063
42,6,66,3331,41063
11,120,1207,66505,41019
11,19,81,4291,41023
23,32,171,5952,41023
42,5,24,1124,41023
51,6,56,2860,41023
52,11,61,2441,41023
53,8,7,250,41023
54,17,63,2928,41023
56,8,45,859,41023
62,19,414,18601,41023
72,25,183,3367,41023
71,3,5,85,41023
81,16,64,1658,41023
52,7,50,2516,41063
53,21,257,8486,41063
54,28,91,3543,41063
56,17,35,1128,41063
61,4,17,377,41063
62,27,467,21628,41063
71,11,14,582,41063
72,43,188,3916,41063
81,27,78,2858,41063
99,3,1,40,41063
11,107,1493,78645,41029
21,14,113,5734,41029
22,10,238,25233,41029
23,799,4598,256311,41029
21,6,37,2561,41019
22,10,148,17241,41019
23,338,1797,85205,41019
42,61,713,36718,41019
42,250,2747,169064,41029
51,33,335,15759,41019
52,129,905,47832,41019
53,112,353,12183,41019
54,157,904,39336,41019
55,11,86,4978,41019
61,18,234,4934,41019
62,335,6842,483629,41019
11,8,22,1293,41031
56,130,2401,75805,41019
22,4,66,5659,41031
23,43,111,4728,41031
42,18,174,9589,41031
51,10,44,1463,41031
52,16,82,4452,41031
53,26,60,2181,41031
51,114,1327,74543,41029
52,324,2318,176468,41029
54,28,76,2975,41031
56,21,124,4563,41031
62,45,670,33802,41031
71,17,331,11440,41031
72,46,605,9951,41031
81,42,166,3949,41031
53,385,1304,48149,41029
71,31,447,7582,41019
72,243,3985,75967,41019
11,47,619,39277,41053
22,6,65,5653,41053
23,238,1544,91762,41053
54,592,2779,146816,41029
42,36,427,20981,41053
55,33,3778,199889,41029
56,344,3660,114959,41029
51,24,122,4725,41053
61,94,1290,35817,41029
62,785,16118,942281,41029
52,70,261,14426,41053
53,88,184,7841,41053
54,115,460,21241,41053
81,226,1079,28986,41019
99,6,4,84,41019
55,5,33,1476,41053
56,83,581,20969,41053
61,16,126,2956,41053
62,225,3177,122614,41053
71,110,1657,32559,41029
72,622,9778,159282,41029
11,69,1018,34924,41005
11,45,315,15277,41017
21,7,70,4699,41017
22,29,387,34789,41017
71,23,243,2458,41053
72,150,2971,79161,41053
81,143,679,20129,41053
23,1283,7258,427721,41017
81,470,2952,93421,41029
99,10,11,361,41029
21,8,41,4219,41005
22,21,422,33052,41005
23,1916,14479,886686,41005
42,272,1673,94986,41017
11,78,603,32902,41043
21,6,26,2529,41043
22,8,118,15576,41043
23,390,2983,181334,41043
42,666,9961,718052,41005
42,112,1379,87140,41043
51,43,300,11648,41043
52,132,894,47086,41043
53,133,363,11954,41043
54,177,1288,94680,41043
55,6,179,20590,41043
56,140,1630,55114,41043
51,207,3352,351158,41005
52,814,5812,598382,41005
61,21,390,11780,41043
62,220,5723,268082,41043
11,24,247,12705,41057
22,3,10,111,41057
23,100,448,28384,41057
42,13,238,8876,41057
71,38,191,3317,41043
72,240,3578,57036,41043
81,262,1877,44328,41043
99,5,9,112,41043
51,15,80,2475,41057
52,26,113,5024,41057
53,43,169,5782,41057
53,739,3104,175557,41005
54,1385,9005,804577,41005
54,38,124,7390,41057
56,23,142,4544,41057
61,8,32,340,41057
62,53,1085,58807,41057
71,11,102,1605,41057
72,121,1256,27159,41057
81,66,255,6023,41057
55,81,2288,186509,41005
56,653,8546,335249,41005
51,154,2118,125142,41017
52,358,2342,187227,41017
11,49,736,34239,41071
61,145,1686,45973,41005
21,3,57,3530,41071
22,9,55,4318,41071
23,390,1955,108328,41071
62,1397,23193,1391899,41005
42,84,633,43330,41071
71,211,2535,45883,41005
72,859,15020,268201,41005
53,609,1462,62729,41017
54,963,4006,261492,41017
51,38,301,32432,41071
52,110,686,48480,41071
55,30,166,13547,41017
56,445,5553,242737,41017
81,987,7598,211066,41005
21,3,100,6867,41001
22,6,145,13713,41001
23,70,225,7815,41001
42,13,59,1992,41001
53,117,325,14975,41071
54,216,841,44505,41071
51,10,67,2847,41001
55,9,339,17229,41071
52,25,110,5540,41001
53,18,42,1369,41001
54,41,203,8091,41001
56,21,74,3014,41001
61,3,176,9343,41001
62,48,717,33711,41001
71,9,145,1644,41001
72,58,602,9430,41001
81,48,163,3677,41001
56,132,935,29502,41071
61,36,3926,72364,41071
62,302,4824,213116,41071
61,98,1081,28501,41017
62,820,11282,718006,41017
71,22,155,3085,41071
72,224,3337,61178,41071
99,21,16,403,41005
81,252,1526,37304,41071
99,5,2,134,41071
11,23,293,19907,41033
22,5,45,7154,41033
23,261,1082,49458,41033
71,143,2766,44135,41017
72,638,11209,238952,41017
11,23,172,9461,41035
22,14,95,11070,41035
23,176,834,43856,41035
42,56,419,23515,41033
42,54,484,23880,41035
51,37,251,11037,41033
51,23,213,6811,41035
52,69,481,25997,41035
53,81,257,7986,41035
52,99,764,49000,41033
53,111,483,22339,41033
54,149,1211,63296,41033
54,102,584,28020,41035
55,8,1213,104425,41035
56,69,549,16966,41035
61,17,162,3168,41035
62,187,3664,185183,41035
55,8,166,9539,41033
56,107,1623,61321,41033
61,28,246,5579,41033
62,299,5191,260090,41033
71,25,426,7973,41035
72,181,2202,43762,41035
81,154,683,15769,41035
71,28,430,5698,41033
72,219,3177,56124,41033
81,157,779,20839,41033
99,6,11,428,41033
81,568,3252,98801,41017
99,17,20,707,41017
11,34,837,35918,41059
21,3,21,923,41059
22,6,144,16813,41059
23,163,1190,71965,41059
11,79,250,11908,41041
22,3,27,3738,41041
23,175,758,32000,41041
42,72,995,53085,41059
42,28,131,6616,41041
51,28,218,11417,41059
52,92,500,29523,41059
51,24,159,5531,41041
52,58,291,15020,41041
53,66,406,11978,41041
54,89,259,10712,41041
11,44,459,26472,41003
23,190,1199,65661,41003
53,79,206,6246,41059
54,87,524,28755,41059
55,3,42,2765,41059
56,72,1193,41197,41059
61,5,321,9718,41059
62,196,3434,175466,41059
55,3,206,8277,41041
56,68,702,19182,41041
61,10,133,3143,41041
62,109,1739,99072,41041
11,13,39,2413,41013
21,4,15,772,41013
22,3,4,255,41013
23,95,671,51778,41013
22,6,41,3067,41055
23,4,13,511,41055
42,6,44,2845,41055
62,3,9,104,41055
72,6,76,1694,41055
81,7,14,468,41055
11,8,49,3352,41065
23,74,350,17867,41065
11,26,161,9546,41009
21,7,86,6978,41009
22,4,31,3207,41065
42,30,178,9656,41065
42,44,309,18123,41003
51,23,213,27526,41065
52,33,277,14456,41065
51,52,406,21459,41003
53,41,92,2624,41065
54,42,237,13839,41065
55,5,56,1935,41065
56,38,127,4841,41065
61,11,98,2398,41065
62,84,2064,99560,41065
52,125,1134,85050,41003
53,135,516,21562,41003
71,15,62,821,41065
72,71,1146,20865,41065
81,72,322,7587,41065
54,264,2966,260302,41003
55,7,3272,346867,41003
56,96,561,23668,41003
71,19,152,2918,41059
72,166,3426,69666,41059
81,159,1934,39884,41059
99,5,6,136,41059
71,30,847,23859,41041
72,279,3866,79301,41041
81,132,447,11160,41041
22,7,160,17903,41009
23,136,582,32006,41009
42,11,54,2056,41009
61,39,505,15340,41003
62,283,6155,361383,41003
42,15,145,8378,41013
51,11,99,6336,41013
52,24,107,4337,41013
53,29,44,2080,41013
54,47,150,7756,41013
51,12,52,2076,41009
56,32,189,4578,41013
61,10,69,1343,41013
62,40,558,30628,41013
71,8,27,536,41013
72,45,527,10620,41013
81,63,227,6177,41013
52,47,367,20549,41009
53,39,90,3326,41009
54,82,414,14674,41009
56,37,339,9731,41009
61,13,114,5564,41009
62,123,1344,45287,41009
71,15,73,583,41009
72,100,1339,22544,41009
71,40,477,5818,41003
72,229,4005,55761,41003
81,207,1600,50783,41003
99,5,0,102,41003
81,90,389,9023,41009
11,11,71,3487,41025
22,3,20,2112,41025
11,139,1260,71693,41039
21,12,208,11675,41039
22,10,134,13055,41039
23,1081,8143,465178,41039
23,26,79,3462,41025
42,10,42,1792,41025
51,5,14,533,41025
52,10,40,1490,41025
53,8,18,486,41025
54,12,83,3247,41025
56,5,65,2033,41025
61,3,47,2017,41025
62,22,363,19434,41025
72,31,212,3375,41025
11,10,129,4217,41045
21,4,48,3237,41045
23,49,224,9910,41045
11,43,402,17420,41067
21,4,125,6217,41067
22,15,1196,104332,41067
23,1718,17547,1190836,41067
72,5,8,143,41069
11,10,93,3726,41049
22,8,173,20418,41049
23,14,42,1701,41049
42,13,61,3686,41049
81,19,47,1783,41025
51,5,82,7034,41049
52,13,90,5690,41049
54,3,8,359,41049
56,14,591,18108,41049
62,18,397,19876,41049
53,8,26,1246,41049
72,23,196,3499,41049
81,20,52,1659,41049
42,36,537,20440,41045
11,35,269,14769,41007
22,6,35,3642,41007
23,185,910,45399,41007
11,75,656,37279,41011
21,5,55,3192,41011
22,3,33,4396,41011
23,178,982,54742,41011
11,32,135,6194,41015
22,3,61,6838,41015
23,92,469,16489,41015
42,7,37,1043,41015
51,12,38,1447,41015
52,30,208,11087,41015
53,51,113,3091,41015
51,11,209,14066,41045
52,38,233,12364,41045
53,33,69,2552,41045
54,53,389,20414,41045
42,29,179,11629,41007
42,403,6209,356738,41039
51,28,155,5976,41007
52,54,277,17651,41007
53,86,454,14122,41007
54,94,297,11073,41007
55,8,87,5414,41007
56,67,278,10291,41007
61,14,59,1100,41007
62,146,2458,124818,41007
54,36,135,5232,41015
56,17,83,3584,41015
61,4,16,361,41015
62,93,1121,50022,41015
71,13,63,1542,41015
72,116,1060,19612,41015
81,37,152,3470,41015
56,21,95,2786,41045
61,4,55,1756,41045
62,95,1458,63271,41045
72,78,1107,17916,41045
81,79,280,7132,41045
71,27,292,7159,41007
72,274,4213,80866,41007
81,128,654,13220,41007
42,46,363,18137,41011
42,6,24,1130,41021
22,5,42,3078,41021
23,4,22,577,41021
52,3,13,531,41021
54,4,30,1843,41021
56,5,225,13061,41021
62,9,82,2085,41021
72,8,30,447,41021
81,7,12,340,41021
42,858,18165,1799049,41067
51,177,1976,105043,41039
52,496,5097,381873,41039
53,613,2316,90811,41039
11,14,164,6124,41027
22,7,37,3541,41027
23,117,424,22587,41027
42,38,802,37860,41027
51,22,139,8152,41027
52,30,162,13281,41027
53,41,132,4143,41027
54,118,496,33868,41027
54,991,6038,324364,41039
55,63,2570,223348,41039
51,344,9063,942902,41067
56,495,7261,250420,41039
52,918,13764,1186964,41067
61,144,1706,46425,41039
62,1326,24251,1288666,41039
55,3,76,3507,41027
56,33,169,5172,41027
61,18,74,1519,41027
62,138,1735,87845,41027
71,24,1152,13305,41027
72,103,1581,32947,41027
81,70,400,10893,41027
51,39,245,9618,41011
52,67,460,27705,41011
11,24,376,33147,41051
21,8,75,4005,41051
22,60,4728,509844,41051
23,1989,25146,1878264,41051
53,1030,4383,229972,41067
54,1902,21052,2272296,41067
55,147,27490,3984312,41067
56,1072,19655,875015,41067
53,69,252,7812,41011
54,108,456,22156,41011
55,3,27,1427,41011
56,82,1694,61698,41011
11,4,21,1290,41037
22,3,15,773,41037
23,21,86,3012,41037
42,5,20,879,41037
51,5,12,703,41037
52,7,27,1143,41037
53,7,13,460,41037
54,13,64,3432,41037
56,6,17,875,41037
62,15,389,20990,41037
71,5,21,377,41037
72,28,154,2238,41037
81,20,56,1308,41037
61,11,59,1614,41011
62,200,4241,214988,41011
61,292,6303,179793,41067
71,20,796,24395,41011
72,173,2279,43935,41011
81,130,571,13356,41011
99,4,2,23,41011
42,1277,24850,1733946,41051
71,176,2300,34478,41039
72,982,15942,260205,41039
62,2113,34455,1774153,41067
81,906,5269,162159,41039
99,17,92,845,41039
71,279,4875,206706,41067
72,1327,23890,428081,41067
81,1179,9653,427251,41067
99,25,25,897,41067
51,681,12254,1198669,41051
52,1170,21783,2371297,41051
53,1725,13655,689122,41051
54,4076,37199,3278765,41051
55,186,15020,1520505,41051
56,1205,24621,927591,41051
61,500,15270,538817,41051
62,3502,72110,4364528,41051
71,553,9561,208162,41051
72,3131,52926,913855,41051
81,2623,21128,778530,41051
99,60,55,2096,41051
