,fips,relevant_naics,estab,emp,payann
2,49,115210,40,87,1926
4,49,212399,6,71,7751
6,49,212321,15,126,8685
8,49,211120,27,521,54706
10,49,213111,32,166,10469
12,49,211130,3,29,3828
14,49,212319,3,63,5178
16,49,213113,4,23,1723
18,49,213114,6,149,27596
20,49,213112,184,1410,82925
22,49,221122,74,1612,149121
24,49,221112,32,494,51512
25,49,221111,3,6,1261
26,49,221210,3,1027,77623
28,49,221310,50,273,16118
30,49,238990,455,2785,152344
32,49,236220,437,6753,478559
34,49,238310,343,4073,184557
36,49,238210,887,12641,744596
38,49,238350,542,2501,100767
40,49,238330,276,864,35135
42,49,238130,323,2222,83163
44,49,238150,62,870,49554
46,49,237310,75,3071,213126
48,49,236210,36,1589,132618
50,49,237210,90,380,25380
52,49,238140,300,2637,109774
54,49,236117,249,2098,136076
56,49,236116,48,1280,49627
58,49,236115,1059,3912,164316
60,49,237120,21,624,34981
62,49,238290,76,977,67167
64,49,238390,104,781,32161
66,49,238190,93,461,22053
68,49,237990,5,90,5042
70,49,238320,512,3164,126757
72,49,238220,1215,11775,631211
74,49,238110,434,3600,166117
76,49,237130,41,1743,105346
78,49,236118,925,2970,116320
80,49,238160,234,2575,118005
82,49,238170,133,1174,47902
84,49,238910,529,6219,316982
86,49,238120,46,2158,139688
88,49,238340,235,1231,51748
90,49,237110,103,1267,73606
92,49,316998,10,50,1964
94,49,311999,8,543,13914
96,49,314999,12,93,2048
98,49,311611,7,35,965
100,49,315990,5,31,330
102,49,312120,14,282,10722
104,49,311513,3,1365,66983
106,49,311351,9,55,1535
108,49,311920,4,93,3110
110,49,311812,39,886,31751
112,49,311352,11,112,1932
114,49,311821,4,366,17167
116,49,314120,17,154,5005
118,49,315210,5,26,773
120,49,312140,4,40,2031
122,49,311111,4,480,27042
124,49,311423,5,176,7754
126,49,311211,4,195,10984
128,49,311421,3,57,1254
130,49,311612,6,885,38914
132,49,311340,16,523,21671
134,49,311119,8,294,16554
136,49,315280,5,98,2824
138,49,311919,4,104,3871
140,49,311991,5,236,9958
142,49,311811,62,972,26243
144,49,312111,3,333,10907
146,49,313310,8,111,6259
148,49,314910,8,180,9420
150,49,315240,3,27,497
152,49,322299,4,70,2965
154,49,325998,10,603,35940
156,49,327999,8,93,4019
158,49,321999,44,404,11077
160,49,326199,68,2702,130952
162,49,326299,4,28,1447
164,49,324121,5,97,6992
165,49,325414,3,478,29402
167,49,323117,3,116,4410
169,49,327120,4,211,13443
171,49,323111,147,3215,157424
173,49,323113,54,891,27966
175,49,322211,4,383,23565
176,49,321912,3,49,1553
178,49,327991,30,458,19563
182,49,325413,3,213,15660
184,49,325120,4,94,6014
186,49,326130,4,283,16369
188,49,325411,24,854,39346
190,49,327390,18,440,20766
192,49,321918,23,273,8674
194,49,325510,6,121,9823
196,49,322220,5,267,12172
199,49,324110,3,517,59827
201,49,325412,34,3206,271609
203,49,326111,4,793,40459
205,49,326160,4,135,7011
207,49,326112,3,337,15217
209,49,326122,3,133,7292
211,49,326191,5,297,14019
213,49,326140,3,48,2404
214,49,321992,3,25,1452
216,49,327320,35,894,34536
218,49,325611,9,121,5214
220,49,323120,11,108,3607
222,49,326212,4,59,2459
223,49,325620,7,343,15520
225,49,321214,9,311,12834
227,49,326150,8,90,3948
229,49,321920,22,622,19300
231,49,321911,34,594,27669
233,49,336412,3,687,68179
235,49,336411,4,691,52512
236,49,335999,4,26,2896
238,49,332999,34,1145,50864
240,49,333999,9,224,9868
242,49,339999,43,269,9986
244,49,336999,3,204,15140
247,49,334516,12,1726,132766
249,49,334310,4,63,4592
251,49,334412,5,93,3370
252,49,337920,3,64,2459
254,49,336612,3,71,2868
256,49,335991,4,1320,102097
258,49,334118,7,187,17434
260,49,333120,4,32,1733
262,49,333922,3,85,6584
264,49,337212,32,670,34142
266,49,333515,7,134,7585
268,49,339114,5,1573,96727
270,49,339116,133,952,40885
272,49,339930,4,26,809
274,49,334510,20,936,64214
276,49,332813,14,171,7939
278,49,332996,8,120,4689
280,49,332312,49,1726,106887
282,49,339991,7,595,28394
284,49,332510,4,50,2189
286,49,333413,4,84,3491
288,49,333511,11,103,4242
290,49,337127,3,268,22253
292,49,334515,7,160,14890
294,49,331511,3,234,15415
296,49,334517,4,2519,247190
298,49,339910,32,626,31274
300,49,332710,193,2378,126536
303,49,337910,6,569,25139
305,49,333914,4,162,13249
307,49,332812,25,326,12037
310,49,332420,4,196,10007
312,49,332321,6,433,26979
314,49,333131,4,138,7877
316,49,336211,4,87,4187
317,49,336320,3,62,3148
319,49,336360,3,54,1723
321,49,336350,4,21,639
323,49,336991,3,27,523
325,49,339992,7,43,1003
327,49,331410,6,562,40822
329,49,337122,28,130,4233
331,49,339940,4,19,630
334,49,339115,3,172,7983
336,49,332323,41,459,22649
338,49,336413,8,2004,145287
340,49,333318,15,944,72620
342,49,334419,8,161,11313
344,49,333249,6,146,8993
346,49,334519,7,143,9764
348,49,336390,14,3458,144742
350,49,331529,7,111,3968
351,49,333923,3,55,2863
353,49,332313,13,84,4020
354,49,335311,3,11,799
356,49,332721,36,459,20722
358,49,332311,10,224,8560
360,49,334418,4,135,8657
362,49,334220,9,296,23833
364,49,335314,3,14,830
366,49,332216,4,55,2090
369,49,332322,49,769,39117
371,49,337215,6,231,12606
373,49,339950,70,1240,58250
375,49,332992,4,55,1971
377,49,332994,12,397,13910
379,49,334614,3,14,999
381,49,339920,39,2616,125654
383,49,339112,32,5284,386270
385,49,339113,19,548,34307
386,49,335313,3,55,3122
388,49,336214,14,394,14186
390,49,337121,11,131,4429
392,49,337110,129,1825,73175
394,49,423110,57,1296,106144
396,49,424810,7,490,22307
398,49,424920,17,253,12245
400,49,423320,31,205,11219
402,49,425110,13,27,1622
404,49,423430,64,1521,146999
406,49,424450,14,346,15658
408,49,423810,62,1311,117094
410,49,424210,141,7666,517351
412,49,423610,127,2163,196961
414,49,423820,48,577,29398
416,49,424910,33,351,14804
418,49,424930,18,235,7212
420,49,424340,5,116,5743
422,49,424480,22,353,13423
424,49,423210,39,592,39682
426,49,424410,19,1883,111425
428,49,423710,52,570,33292
430,49,423220,53,953,40165
432,49,423620,21,509,39671
434,49,424130,30,854,72144
436,49,423830,238,2541,181061
438,49,423840,60,772,52470
440,49,423940,23,1205,56479
442,49,423310,75,1257,74736
444,49,424470,11,372,10734
446,49,423450,116,1393,110966
448,49,424320,24,240,36609
450,49,423510,66,1141,72080
452,49,423140,12,280,18337
454,49,423120,135,1930,83131
456,49,423420,60,607,37374
458,49,423460,5,118,6107
460,49,424690,77,872,61137
462,49,423440,33,568,27588
464,49,423390,41,459,21762
466,49,423690,79,1331,151385
468,49,424490,97,2893,122888
470,49,423990,106,974,53886
472,49,424990,99,1751,68451
474,49,423490,18,151,7874
476,49,424420,14,899,65406
478,49,424950,18,139,8948
480,49,424720,10,117,9532
482,49,424710,24,520,35155
484,49,423410,3,4,83
486,49,424310,10,104,4781
488,49,424610,16,162,7949
490,49,423720,76,1144,72787
492,49,423930,57,809,42921
494,49,423740,3,46,2295
496,49,423330,40,518,32510
498,49,423850,62,831,46659
500,49,423910,107,1692,81197
502,49,424120,32,289,13057
504,49,423130,18,356,15363
506,49,424940,8,426,23319
508,49,423920,14,113,3929
510,49,423860,5,111,8298
512,49,423730,53,548,41134
514,49,425120,369,2281,106458
516,49,424820,5,24,971
518,49,424330,28,298,15219
520,49,446199,83,576,28736
522,49,442299,135,1767,28116
524,49,445299,72,832,10239
526,49,441310,303,3009,88224
528,49,445291,21,186,3970
530,49,445310,34,375,6028
532,49,441222,12,94,5166
534,49,448130,64,638,9854
536,49,448150,63,507,8200
538,49,445292,29,231,2273
540,49,445120,98,631,12575
542,49,446120,139,1340,25772
544,49,443142,202,2519,70868
546,49,448140,281,6235,98079
548,49,442210,140,961,42911
550,49,446191,94,538,13449
552,49,445230,3,2,42
554,49,442110,191,3151,124633
556,49,447110,675,7319,142677
558,49,444130,110,1002,27214
560,49,444110,40,6215,136779
562,49,443141,63,522,17435
564,49,448310,133,1016,27809
566,49,445210,17,119,3452
568,49,448110,41,384,12902
570,49,441228,65,692,25046
572,49,441110,187,10765,556950
574,49,444220,93,1601,40455
576,49,446130,101,707,19773
578,49,444190,335,3926,193278
580,49,448190,125,1226,22413
582,49,447190,52,1186,23772
584,49,444210,9,54,2500
586,49,444120,53,437,17770
588,49,446110,226,3588,127495
590,49,441210,49,927,45943
592,49,448210,173,1512,23097
594,49,445110,362,22525,534267
596,49,441320,226,2669,111876
598,49,441120,271,2008,89196
600,49,442291,8,34,1707
602,49,448120,243,2320,33451
604,49,452319,173,2460,40021
606,49,453998,173,942,27439
608,49,453920,50,194,6807
610,49,451211,81,849,12647
612,49,452210,45,3583,64136
614,49,454110,923,11507,548832
616,49,453110,78,491,8086
618,49,454310,17,126,5730
620,49,453220,148,1218,21322
622,49,451120,107,1491,23030
624,49,453930,3,4,78
626,49,451140,37,368,9545
628,49,453210,50,442,10197
630,49,454390,1278,3275,139370
632,49,453910,61,790,17467
634,49,451130,46,743,9529
636,49,451110,322,4613,89755
638,49,453991,67,247,5891
640,49,453310,93,1070,17393
642,49,454210,25,231,8484
644,49,452311,74,17525,547810
646,49,485999,16,155,2010
649,49,488510,136,1572,99479
651,49,484110,335,2449,110023
653,49,484122,77,3311,194438
655,49,484121,565,8077,362147
657,49,485320,15,137,1735
659,49,488410,92,408,13152
660,49,481212,3,35,1437
662,49,481211,6,34,2135
664,49,488119,15,1983,87691
666,49,481219,3,17,802
668,49,488190,35,311,24065
670,49,488490,21,312,6887
672,49,488991,8,69,1464
674,49,486210,4,473,70446
676,49,481111,8,5890,525503
677,49,485410,3,69,1553
679,49,485991,14,225,3827
681,49,484220,318,3188,180755
683,49,484230,151,2931,167318
685,49,488210,10,150,9332
687,49,485310,8,37,665
689,49,484210,49,750,24473
691,49,492110,97,6073,253483
693,49,493110,138,10727,446000
695,49,492210,43,321,8787
697,49,493190,13,90,6088
699,49,493120,5,113,7045
701,49,519190,24,274,25021
703,49,517919,19,709,47579
705,49,511130,25,222,20144
707,49,518210,240,8191,637915
709,49,511140,10,315,12453
711,49,519130,136,2363,236561
713,49,512110,175,504,27798
715,49,512131,54,2848,30876
717,49,511110,25,1042,43643
719,49,511120,21,109,4662
721,49,515112,20,374,23030
722,49,517410,3,23,1508
724,49,511210,268,16399,1861575
726,49,512240,19,75,3526
728,49,517911,22,242,24515
730,49,512191,24,5515,130467
732,49,515120,11,813,49700
734,49,517311,233,7574,496212
736,49,517312,267,3086,142899
738,49,524298,52,559,34121
740,49,522298,123,850,48321
742,49,524291,24,327,13741
744,49,522110,577,10969,837612
746,49,523140,3,7,1084
748,49,523130,5,18,1430
750,49,522291,136,2298,116059
752,49,522210,6,1527,158544
754,49,522130,441,7544,350353
756,49,524114,46,3121,210895
758,49,524113,64,1078,85570
760,49,524126,62,581,44610
762,49,524127,40,334,24536
764,49,522320,91,5236,274108
766,49,524210,1665,7809,482468
768,49,523930,296,618,42213
770,49,523110,13,1102,123861
772,49,523999,22,116,7615
774,49,523910,102,776,61084
776,49,522310,186,663,54044
778,49,522390,116,2324,127012
780,49,524128,9,353,21622
782,49,525990,5,20,945
784,49,523920,390,2480,339790
786,49,522292,259,5105,427940
788,49,522220,70,2142,144301
790,49,523120,160,3093,346880
792,49,524292,56,3259,279839
794,49,523991,15,58,4766
796,49,532289,24,249,6399
798,49,532412,57,737,50551
800,49,532210,49,175,5711
802,49,532281,11,50,589
804,49,532310,24,270,11065
806,49,532283,13,287,9263
808,49,531130,160,392,11161
810,49,533110,33,354,19997
812,49,531120,285,1592,78582
814,49,531190,74,215,9213
816,49,531110,428,2170,100092
818,49,531312,178,1021,57740
820,49,532420,3,21,909
822,49,531210,2744,4792,244621
824,49,531320,249,586,27934
826,49,531390,401,1063,56704
828,49,532490,108,907,56083
830,49,532112,3,25,1626
832,49,532111,95,1073,38870
834,49,532284,38,430,7237
836,49,531311,621,3634,148781
838,49,532120,47,380,19225
840,49,541611,1392,3726,230764
842,49,541810,181,1770,122711
844,49,541870,12,24,1403
846,49,541199,61,185,6428
848,49,541990,350,2697,135257
850,49,541310,223,1631,120855
852,49,541350,75,231,7587
854,49,541922,52,159,3843
856,49,541513,54,790,61863
858,49,541512,422,6076,456046
860,49,541511,858,9416,789448
862,49,541860,28,325,24155
864,49,541340,73,257,13171
866,49,541330,775,8910,690720
868,49,541620,90,611,38152
869,49,541360,3,12,1095
871,49,541430,238,576,22488
873,49,541612,110,1663,66360
875,49,541420,23,94,4615
877,49,541410,145,598,29894
879,49,541320,65,244,13583
881,49,541613,764,3583,197681
883,49,541910,52,970,67553
885,49,541830,3,6,469
887,49,541840,14,59,3057
889,49,541211,597,3735,256879
891,49,541110,1399,8626,680841
893,49,541219,567,3983,150709
895,49,541519,142,1159,108635
897,49,541618,215,834,69337
899,49,541690,296,704,53709
901,49,541890,100,1314,35997
903,49,541490,27,84,6143
905,49,541850,41,226,15335
907,49,541214,109,3231,186190
909,49,541921,156,474,9814
911,49,541614,104,1394,57806
913,49,541820,59,259,20294
915,49,541714,39,628,124917
917,49,541713,31,434,21011
919,49,541715,116,3223,225786
921,49,541720,21,50,1555
923,49,541370,57,453,31011
925,49,541213,248,1205,26707
927,49,541380,64,1593,112391
929,49,541191,98,902,55466
931,49,541930,43,6436,212726
933,49,541940,212,2588,86579
935,49,551114,388,27100,2392732
937,49,551112,104,1071,121952
939,49,561499,44,195,8642
941,49,562998,7,80,2450
943,49,561990,56,1184,66725
945,49,561599,34,3740,118972
947,49,561613,7,288,12913
949,49,561740,124,540,14527
951,49,561440,35,743,28596
953,49,561920,49,1110,28139
954,49,561591,3,51,2035
