,relevant_naics,estab,emp,payann,fips
325341,2123,4,35,3789,49027
325342,2211,4,456,50980,49027
325343,2361,9,22,391,49027
325344,2371,3,4,198,49027
325345,2382,6,12,256,49027
325346,2383,5,26,876,49027
325347,3273,4,149,9063,49027
325348,4249,3,22,828,49027
325349,4247,3,34,2191,49027
325350,4413,4,24,919,49027
325351,4441,3,36,1053,49027
325352,4451,5,185,2531,49027
325353,4461,3,36,1066,49027
325354,4471,14,166,2648,49027
325355,4523,4,15,1040,49027
325356,4543,3,2,46,49027
325357,4842,5,17,293,49027
325358,4841,8,30,1092,49027
325359,5173,3,13,437,49027
325360,5221,6,39,1415,49027
325361,5242,5,12,350,49027
325362,5411,4,9,277,49027
325363,5413,3,107,5665,49027
325364,5415,4,13,373,49027
325365,5613,3,31,1404,49027
325366,5617,3,47,837,49027
325367,6211,4,25,1852,49027
325368,6212,8,50,1547,49027
325369,6213,4,22,746,49027
325370,6244,3,19,201,49027
325371,7211,6,78,1127,49027
325372,7225,17,376,5697,49027
325373,8111,8,35,1024,49027
325374,2361,29,78,1905,49045
325375,2362,8,48,3106,49045
325376,2371,5,61,3410,49045
325377,2381,25,122,4751,49045
325378,2382,34,208,7820,49045
325379,2383,18,42,1246,49045
325380,2389,19,217,9724,49045
325381,3219,3,44,1650,49045
325382,3259,3,206,15142,49045
325383,3323,3,69,2566,49045
325384,3399,4,32,954,49045
325385,4246,5,38,2485,49045
325386,4236,3,16,640,49045
325387,4411,10,138,7236,49045
325388,4413,8,91,2699,49045
325389,4422,3,8,587,49045
325390,4431,4,16,371,49045
325391,4442,4,41,822,49045
325392,4441,5,170,3821,49045
325393,4451,9,408,7731,49045
325394,4461,8,95,3068,49045
325395,4471,17,243,5022,49045
325396,4481,4,32,359,49045
325397,4511,3,37,384,49045
325398,4523,6,398,11510,49045
325399,4539,4,38,557,49045
325400,4543,5,0,26,49045
325401,4541,7,9,168,49045
325402,4841,27,292,20414,49045
325403,4842,11,21,790,49045
325404,4931,4,1022,41365,49045
325405,5121,3,50,305,49045
325406,5173,10,71,3755,49045
325407,5221,12,94,3585,49045
325408,5222,8,35,2488,49045
325409,5223,6,9,395,49045
325410,5242,19,47,1475,49045
325411,5311,10,31,913,49045
325412,5312,36,37,1568,49045
325413,5313,7,7,323,49045
325414,5322,3,18,574,49045
325415,5411,11,22,619,49045
325416,5412,15,63,771,49045
325417,5413,10,236,13212,49045
325418,5415,13,52,4046,49045
325419,5416,22,28,1826,49045
325420,5418,3,9,393,49045
325421,5419,10,78,3409,49045
325422,5511,4,63,3104,49045
325423,5617,19,314,4731,49045
325424,5621,6,63,2499,49045
325425,5622,5,498,72909,49045
325426,5629,3,6,280,49045
325427,6111,4,271,7483,49045
325428,6116,12,112,2459,49045
325429,6211,25,192,13270,49045
325430,6212,21,197,6327,49045
325431,6213,26,140,5383,49045
325432,6214,3,105,4530,49045
325433,6216,4,244,6261,49045
325434,6239,8,99,3874,49045
325435,6241,9,29,608,49045
325436,6244,11,169,2095,49045
325437,7112,3,59,2496,49045
325438,7115,3,4,210,49045
325439,7139,11,132,1686,49045
325440,7211,11,182,2556,49045
325441,7224,3,6,43,49045
325442,7223,5,3,62,49045
325443,7225,63,1132,14822,49045
325444,8111,33,143,4483,49045
325445,8113,9,46,2566,49045
325446,8121,15,64,1206,49045
325447,8122,3,13,324,49045
325448,8123,3,21,130,49045
325449,8129,3,3,77,49045
325450,8131,10,50,1085,49045
325451,8139,5,22,201,49045
325452,8134,5,33,306,49045
325453,2382,7,36,953,49001
325454,2389,6,53,2246,49001
325455,4413,3,28,770,49001
325456,4441,3,25,571,49001
325457,4451,3,49,724,49001
325458,4471,12,293,5409,49001
325459,2211,3,35,3131,49001
325460,2361,6,28,1043,49001
325461,4543,5,0,28,49001
325462,4841,7,21,902,49001
325463,4842,3,99,4546,49001
325464,5221,3,20,853,49001
325465,5242,3,11,565,49001
325466,5617,5,32,830,49001
325467,6211,11,44,2040,49001
325468,6213,4,14,294,49001
325469,2123,3,70,4414,49053
325470,2131,6,7,246,49053
325471,2211,3,64,6026,49053
325472,2213,6,19,369,49053
325473,2361,207,843,30895,49053
325474,2362,29,221,12224,49053
325475,7225,15,157,2227,49001
325476,7211,12,115,1933,49001
325477,8111,7,32,1057,49001
325478,2371,8,150,8813,49053
325479,2372,9,39,1601,49053
325480,2373,9,405,23825,49053
325481,2381,166,1366,48824,49053
325482,2382,187,1282,52441,49053
325483,2383,206,1417,47143,49053
325484,2382,6,28,1359,49025
325485,2389,103,881,40148,49053
325486,2361,17,59,1631,49025
325487,2381,3,6,146,49025
325488,2389,3,3,102,49025
325489,4441,4,30,749,49025
325490,4451,3,150,2517,49025
325491,4471,7,67,1693,49025
325492,4532,6,44,994,49025
325493,4539,3,8,204,49025
325494,4841,3,1,67,49025
325495,4842,6,14,515,49025
325496,5221,5,57,2108,49025
325497,5222,3,9,253,49025
325498,5242,7,16,785,49025
325499,5312,13,18,874,49025
325500,5412,5,11,168,49025
325501,5322,3,5,208,49025
325502,5416,3,6,117,49025
325503,5617,3,7,205,49025
325504,6212,3,15,541,49025
325505,6213,7,15,529,49025
325506,6216,4,4,129,49025
325507,7139,9,63,2064,49025
325508,7211,23,813,25186,49025
325509,7212,6,17,789,49025
325510,7223,3,128,4602,49025
325511,7225,24,307,6547,49025
325512,8111,9,28,903,49025
325513,3118,5,54,501,49053
325514,3121,4,10,432,49053
325515,3219,6,35,1683,49053
325516,3212,3,184,6394,49053
325517,3252,3,98,2130,49053
325518,3254,5,242,8770,49053
325519,3273,9,111,5423,49053
325520,3279,5,42,1555,49053
325521,3323,14,155,7681,49053
325522,3327,14,194,7816,49053
325523,3328,3,12,378,49053
325524,3329,9,75,2704,49053
325525,3344,3,282,13865,49053
325526,3363,4,117,4592,49053
325527,3371,17,229,7722,49053
325528,3372,3,97,3366,49053
325529,3391,10,52,2853,49053
325530,3399,10,115,5469,49053
325531,4231,20,177,8923,49053
325532,2123,6,106,8179,49043
325533,2213,4,23,1536,49043
325534,2361,126,400,21495,49043
325535,2362,9,19,1207,49043
325536,2371,4,89,5986,49043
325537,2372,5,21,1747,49043
325538,2381,33,239,12154,49043
325539,2382,42,256,13194,49043
325540,2383,55,169,8253,49043
325541,4232,3,17,1319,49053
325542,4233,16,103,4823,49053
325543,4234,13,77,2910,49053
325544,4236,12,119,5227,49053
325545,4237,16,330,16083,49053
325546,4239,18,719,19129,49053
325547,4241,3,9,507,49053
325548,4242,9,93,3652,49053
325549,4244,10,54,2179,49053
325550,4246,5,23,1080,49053
325551,4238,25,154,14049,49053
325552,4247,3,45,3234,49053
325553,4249,10,38,989,49053
325554,4251,17,33,1206,49053
325555,4411,27,833,42903,49053
325556,4412,13,178,6344,49053
325557,2389,38,204,12322,49043
325558,3118,4,39,594,49043
325559,3121,5,33,903,49043
