Zip Code,naics,Establishments,Employees,Payroll,IND Level
36603,00,172,001,144266,2
36603,00,80,210,0,2
36603,00,29,220,0,2
36603,00,33,230,0,2
36603,00,17,241,0,2
36603,00,7,242,0,2
36603,00,5,251,0,2
36603,23,4,001,0,2
36603,31-33,7,001,0,2
36603,31-33,3,210,0,2
36603,42,22,001,0,2
36603,42,7,210,0,2
36603,42,7,220,0,2
36603,42,4,230,0,2
36603,42,3,241,0,2
36603,44-45,19,001,0,2
36603,44-45,9,210,0,2
36603,44-45,6,220,0,2
36603,44-45,4,230,0,2
36603,48-49,18,001,0,2
36603,48-49,4,210,0,2
36603,48-49,7,230,0,2
36603,48-49,4,241,0,2
36603,52,3,001,0,2
36603,53,5,001,0,2
36603,53,4,210,0,2
36603,54,24,001,0,2
36603,54,21,210,0,2
36603,56,5,001,0,2
36603,62,16,001,0,2
36603,62,4,210,0,2
36603,62,3,220,0,2
36603,62,3,230,0,2
36603,62,3,251,0,2
36603,72,6,001,0,2
36603,72,3,210,0,2
36603,81,36,001,0,2
36603,81,19,210,0,2
36603,81,7,220,0,2
36603,81,8,230,0,2
