Zip Code,naics,Establishments,Employees,Payroll,IND Level
36421,23,22,001,0,2
36421,00,127,001,44646,2
36421,00,67,210,0,2
36421,00,24,220,0,2
36421,00,18,230,0,2
36421,00,12,241,0,2
36421,00,4,242,0,2
36421,23,11,210,0,2
36421,23,4,220,0,2
36421,23,4,230,0,2
36421,23,3,241,0,2
36421,31-33,6,001,0,2
36421,42,9,001,0,2
36421,42,5,210,0,2
36421,44-45,17,001,0,2
36421,44-45,9,210,0,2
36421,44-45,5,220,0,2
36421,48-49,13,001,0,2
36421,48-49,7,210,0,2
36421,52,7,001,0,2
36421,52,6,210,0,2
36421,54,10,001,0,2
36421,54,6,210,0,2
36421,56,6,001,0,2
36421,56,3,210,0,2
36421,62,8,001,0,2
36421,62,3,220,0,2
36421,72,10,001,0,2
36421,72,3,220,0,2
36421,72,3,241,0,2
36421,81,15,001,0,2
36421,81,12,210,0,2
