Naics,Establishments,Employees,Payroll,fips
113310,7,52,2859,45003
115210,14,58,1996,45003
115310,3,4,163,45003
221122,9,323,21975,45003
236115,21,80,3777,45003
236117,3,32,1903,45003
236118,17,54,2413,45003
236220,15,270,16905,45003
237110,5,29,1478,45003
237130,5,630,47578,45003
237210,5,60,2975,45003
237310,5,72,5182,45003
238110,3,16,570,45003
238140,4,17,276,45003
238160,6,12,725,45003
238170,7,82,3722,45003
238210,29,165,6938,45003
238220,52,408,18383,45003
238310,3,138,5841,45003
238320,11,50,1271,45003
238330,6,14,593,45003
238350,10,39,1306,45003
238910,23,257,11666,45003
238990,16,109,4405,45003
323111,3,33,985,45003
325199,3,256,22114,45003
325412,5,544,42964,45003
327212,3,15,683,45003
327320,3,17,779,45003
332710,10,127,5654,45003
332999,3,237,14114,45003
336390,3,608,25778,45003
337110,3,22,701,45003
423110,4,45,2170,45003
423120,4,32,1574,45003
423420,3,11,497,45003
423610,5,55,3365,45003
423730,3,10,385,45003
423820,3,31,1150,45003
423830,4,37,2235,45003
423930,3,53,1826,45003
424210,4,43,1213,45003
424910,4,46,1217,45003
425120,6,34,1980,45003
441110,10,447,24114,45003
441120,8,40,1954,45003
441228,5,33,1568,45003
441310,24,253,6216,45003
441320,12,97,3908,45003
442110,13,73,2664,45003
442210,5,12,510,45003
442299,6,37,753,45003
443141,4,18,597,45003
443142,4,31,564,45003
444110,4,558,15798,45003
444120,3,26,1420,45003
444130,12,42,1277,45003
444190,11,77,3704,45003
444220,8,74,2127,45003
445110,24,1197,27190,45003
445120,19,88,1243,45003
445210,3,11,197,45003
445310,14,43,1182,45003
446110,20,260,10267,45003
446120,6,32,550,45003
446191,7,25,428,45003
446199,5,21,885,45003
447110,84,661,13091,45003
447190,4,87,1594,45003
448120,15,77,962,45003
448140,9,237,3341,45003
448210,9,53,796,45003
448310,7,41,1267,45003
451110,10,108,2260,45003
452210,3,233,2465,45003
452311,6,1321,36754,45003
452319,49,472,7770,45003
453110,5,17,286,45003
453210,3,35,1008,45003
453220,10,45,671,45003
453310,11,90,1317,45003
453910,5,78,1987,45003
453991,6,11,131,45003
453998,12,36,878,45003
454110,5,20,1375,45003
454310,3,17,1002,45003
454390,5,11,280,45003
484110,9,35,1766,45003
484121,13,43,2033,45003
484122,7,155,10064,45003
484220,6,62,2508,45003
