Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
33897,23821,3,1,0,5
33897,23822,5,1,0,5
33897,23832,3,1,0,5
33897,23899,3,1,0,5
33897,49311,5,1,0,5
33897,53119,4,1,0,5
33897,53121,16,1,0,5
33897,53121,14,210,0,5
33897,53131,31,1,0,5
33897,53131,29,210,0,5
33897,54121,3,1,0,5
33897,54121,3,210,0,5
33897,54161,5,1,0,5
33897,54161,5,210,0,5
33897,54199,5,1,0,5
33897,54199,5,210,0,5
33897,56172,13,1,0,5
33897,56172,12,210,0,5
33897,56179,6,1,0,5
33897,56179,5,210,0,5
33897,61162,3,1,0,5
33897,62111,5,1,0,5
33897,62111,3,220,0,5
33897,72111,5,1,0,5
33897,72251,19,1,0,5
33897,72251,6,210,0,5
33897,72251,4,220,0,5
33897,72251,4,241,0,5
33897,72251,3,242,0,5
33897,81211,3,1,0,5
33897,81311,4,1,0,5
