Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
55344,53111,6,1,0,5
55344,53111,4,220,0,5
55344,53112,6,1,0,5
55344,53112,4,210,0,5
55344,53121,24,1,0,5
55344,53121,20,210,0,5
55344,53121,3,220,0,5
55344,53131,21,1,0,5
55344,53131,11,210,0,5
55344,53131,4,220,0,5
55344,53131,4,241,0,5
55344,53139,3,1,0,5
55344,53139,3,210,0,5
55344,53211,4,1,0,5
55344,53311,4,1,0,5
55344,54111,15,1,0,5
55344,54111,10,210,0,5
55344,54111,4,220,0,5
55344,23611,13,1,0,5
55344,23611,7,210,0,5
55344,23611,3,220,0,5
55344,23622,3,1,0,5
55344,23821,6,1,0,5
55344,23822,8,1,0,5
55344,23822,3,220,0,5
55344,23822,3,241,0,5
55344,54119,4,1,0,5
55344,54121,21,1,0,5
55344,54121,14,210,0,5
55344,54121,3,230,0,5
55344,54131,4,1,0,5
55344,54133,17,1,0,5
55344,54133,5,210,0,5
55344,54133,4,230,0,5
55344,54151,46,1,0,5
55344,32311,15,1,0,5
55344,32311,8,210,0,5
55344,32619,5,1,0,5
55344,33451,11,1,0,5
55344,33451,3,242,0,5
55344,54151,27,210,0,5
55344,54151,3,220,0,5
55344,54151,4,230,0,5
55344,54151,5,241,0,5
55344,54151,3,242,0,5
55344,54151,3,251,0,5
55344,54161,34,1,0,5
55344,54161,21,210,0,5
55344,54161,4,220,0,5
55344,54161,6,230,0,5
55344,54169,3,1,0,5
55344,54169,3,210,0,5
55344,54171,8,1,0,5
55344,33911,6,1,0,5
55344,33999,4,1,0,5
55344,42342,10,1,0,5
55344,42342,6,210,0,5
55344,42343,13,1,0,5
55344,42343,3,210,0,5
55344,42343,3,230,0,5
55344,42343,3,241,0,5
55344,54189,4,210,0,5
55344,54186,4,1,0,5
55344,54189,5,1,0,5
55344,54192,6,1,0,5
55344,54192,3,210,0,5
55344,54194,7,1,0,5
55344,54199,6,1,0,5
55344,54199,4,210,0,5
55344,42345,5,1,0,5
55344,42361,5,1,0,5
55344,42362,5,1,0,5
55344,42369,14,1,0,5
55344,42369,4,220,0,5
55344,42369,4,230,0,5
55344,42369,4,241,0,5
55344,42383,11,1,0,5
55344,42383,3,210,0,5
55344,42383,3,230,0,5
55344,55111,28,1,0,5
55344,55111,6,210,0,5
55344,55111,5,230,0,5
55344,55111,4,241,0,5
55344,55111,5,242,0,5
55344,55111,4,251,0,5
55344,56111,6,1,0,5
55344,56131,4,1,0,5
55344,42384,8,1,0,5
55344,42384,6,220,0,5
55344,42412,4,1,0,5
55344,42421,6,1,0,5
55344,42449,7,1,0,5
55344,42499,5,1,0,5
55344,42499,3,230,0,5
55344,56131,4,210,0,5
55344,56132,11,1,0,5
55344,56132,3,210,0,5
55344,56144,4,1,0,5
55344,56151,3,1,0,5
55344,56172,5,1,0,5
