Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
31632,4471,3,1,0,4
31632,4481,3,1,0,4
31632,4481,3,210,0,4
31632,5242,3,1,0,4
31632,5242,3,210,0,4
31632,5312,4,1,0,4
31632,5312,3,210,0,4
31632,5411,5,1,0,4
31632,5411,5,210,0,4
31632,5412,4,1,0,4
31632,5412,4,210,0,4
31632,5617,7,1,0,4
31632,5617,6,210,0,4
31632,6211,3,1,0,4
31632,6232,6,1,0,4
31632,6232,6,210,0,4
31632,7225,8,1,0,4
31632,7225,3,220,0,4
31632,7225,3,241,0,4
31632,8111,5,1,0,4
31632,8111,3,210,0,4
31632,8131,5,1,0,4
31632,8131,3,210,0,4
31632,2361,6,1,0,4
31632,2361,6,210,0,4
31632,2381,5,1,0,4
31632,2381,3,210,0,4
31632,2382,12,1,0,4
31632,2382,7,210,0,4
