Zip Code,naics,Establishments,Employees,Payroll,IND Level
01507,48-49,10,001,0,2
01507,48-49,5,210,0,2
01507,51,5,001,0,2
01507,52,11,001,0,2
01507,52,6,210,0,2
01507,52,3,220,0,2
01507,53,4,001,0,2
01507,53,3,210,0,2
01507,54,23,001,0,2
01507,54,16,210,0,2
01507,54,4,220,0,2
01507,54,3,230,0,2
01507,56,25,001,0,2
01507,56,19,210,0,2
01507,56,4,220,0,2
01507,61,3,001,0,2
01507,62,23,001,0,2
01507,62,9,210,0,2
01507,62,6,230,0,2
01507,62,3,241,0,2
01507,72,10,001,0,2
01507,72,4,210,0,2
01507,72,3,241,0,2
01507,81,22,001,0,2
01507,81,15,210,0,2
01507,81,5,220,0,2
01507,00,250,001,135852,2
01507,00,156,210,0,2
01507,00,35,220,0,2
01507,00,34,230,0,2
01507,00,17,241,0,2
01507,00,3,242,0,2
01507,00,3,251,0,2
01507,23,61,001,0,2
01507,23,47,210,0,2
01507,23,8,220,0,2
01507,23,3,230,0,2
01507,23,3,241,0,2
01507,31-33,13,001,0,2
01507,31-33,6,210,0,2
01507,31-33,3,230,0,2
01507,42,13,001,0,2
01507,42,8,210,0,2
01507,42,4,230,0,2
01507,44-45,22,001,0,2
01507,44-45,12,210,0,2
01507,44-45,3,220,0,2
01507,44-45,5,230,0,2
