Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
85012,61,17,1,0,2
85012,61,7,210,0,2
85012,61,4,241,0,2
85012,62,107,1,0,2
85012,62,55,210,0,2
85012,62,17,220,0,2
85012,62,16,230,0,2
85012,62,10,241,0,2
85012,62,4,242,0,2
85012,62,3,251,0,2
85012,71,7,1,0,2
85012,71,4,210,0,2
85012,71,3,230,0,2
85012,72,70,1,0,2
85012,72,12,210,0,2
85012,72,8,220,0,2
85012,72,14,230,0,2
85012,72,30,241,0,2
85012,72,6,242,0,2
85012,81,77,1,0,2
85012,81,48,210,0,2
85012,81,10,220,0,2
85012,81,8,230,0,2
85012,81,7,241,0,2
85012,81,3,251,0,2
85012,00,1026,1,2567639,2
85012,00,592,210,0,2
85012,00,142,220,0,2
85012,00,97,230,0,2
85012,00,110,241,0,2
85012,00,42,242,0,2
85012,00,30,251,0,2
85012,00,3,252,0,2
85012,00,7,254,0,2
85012,00,3,260,0,2
85012,23,17,1,0,2
85012,23,13,210,0,2
85012,31-33,4,1,0,2
85012,31-33,4,210,0,2
85012,42,20,1,0,2
85012,42,17,210,0,2
85012,44-45,45,1,0,2
85012,44-45,24,210,0,2
85012,44-45,10,220,0,2
85012,44-45,5,230,0,2
85012,44-45,4,241,0,2
85012,48-49,5,1,0,2
85012,48-49,3,210,0,2
85012,51,36,1,0,2
85012,51,13,210,0,2
85012,51,10,220,0,2
85012,51,3,230,0,2
85012,51,5,241,0,2
85012,52,100,1,0,2
85012,52,58,210,0,2
85012,52,15,220,0,2
85012,52,9,230,0,2
85012,52,11,241,0,2
85012,52,3,251,0,2
85012,53,61,1,0,2
85012,53,47,210,0,2
85012,53,8,220,0,2
85012,54,376,1,0,2
85012,54,248,210,0,2
85012,54,51,220,0,2
85012,54,27,230,0,2
85012,54,28,241,0,2
85012,54,16,242,0,2
85012,54,5,251,0,2
85012,55,11,1,0,2
85012,55,3,241,0,2
85012,56,71,1,0,2
85012,56,35,210,0,2
85012,56,11,220,0,2
85012,56,6,230,0,2
85012,56,3,241,0,2
85012,56,7,242,0,2
85012,56,7,251,0,2
