	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
25740	33	33	0	New Hampshire	113110	Timber tract operations	11	0400000US33	3.6	0.0	0.0
25741	33	33	0	New Hampshire	113210	Forest nurseries and gathering of forest products	11	0400000US33	1.0	0.0	0.0
25742	33	33	0	New Hampshire	113310	Logging	11	0400000US33	96.44444444444444	431.55555555555554	17715.777777777777
25743	33	33	0	New Hampshire	114111	Finfish fishing	11	0400000US33	3.0	2.4	46.6
25744	33	33	0	New Hampshire	114112	Shellfish fishing	11	0400000US33	2.3333333333333335	0.0	21.666666666666668
25745	33	33	0	New Hampshire	114119	Other marine fishing	11	0400000US33	1.0	0.0	0.0
25746	33	33	0	New Hampshire	114210	Hunting and trapping	11	0400000US33	1.0	0.0	0.0
25747	33	33	0	New Hampshire	115112	Soil preparation, planting, and cultivating	11	0400000US33	1.6	0.0	0.0
25748	33	33	0	New Hampshire	115114	Postharvest crop activities (except cotton ginning)	11	0400000US33	1.0	0.0	0.0
25749	33	33	0	New Hampshire	115210	Support activities for animal production	11	0400000US33	23.22222222222222	43.44444444444444	842.4444444444445
25750	33	33	0	New Hampshire	115310	Support activities for forestry	11	0400000US33	13.777777777777779	69.22222222222223	6148.444444444444
25751	33	33	0	New Hampshire	211111	Crude petroleum and natural gas extraction	21	0400000US33	2.4	2.6	200.8
25752	33	33	0	New Hampshire	212311	Dimension stone mining and quarrying	21	0400000US33	2.2	0.0	0.0
25753	33	33	0	New Hampshire	212312	Crushed and broken limestone mining and quarrying	21	0400000US33	1.4	0.0	0.0
25754	33	33	0	New Hampshire	212313	Crushed and broken granite mining and quarrying	21	0400000US33	1.0	0.0	0.0
25755	33	33	0	New Hampshire	212319	Other crushed and broken stone mining and quarrying	21	0400000US33	5.888888888888889	64.44444444444444	4864.555555555556
25756	33	33	0	New Hampshire	212321	Construction sand and gravel mining	21	0400000US33	29.0	105.22222222222223	7148.222222222223
25757	33	33	0	New Hampshire	213111	Drilling oil and gas wells	21	0400000US33	2.4444444444444446	9.333333333333334	878.2222222222222
25758	33	33	0	New Hampshire	213112	Support activities for oil and gas operations	21	0400000US33	2.8	4.6	632.0
25759	33	33	0	New Hampshire	213115	Support activities for nonmetallic minerals (except fuels) mining	21	0400000US33	1.0	0.0	0.0
25760	33	33	0	New Hampshire	221111	Hydroelectric power generation	22	0400000US33	22.22222222222222	85.22222222222223	7327.111111111111
25761	33	33	0	New Hampshire	221112	Fossil fuel electric power generation	22	0400000US33	8.11111111111111	250.88888888888889	27619.0
25762	33	33	0	New Hampshire	221113	Nuclear electric power generation	22	0400000US33	1.8	0.0	0.0
25763	33	33	0	New Hampshire	221114	Solar electric power generation	22	0400000US33	1.0	0.0	0.0
25764	33	33	0	New Hampshire	221115	Wind electric power generation	22	0400000US33	1.8888888888888888	0.0	0.0
25765	33	33	0	New Hampshire	221117	Biomass electric power generation	22	0400000US33	5.0	86.66666666666667	6841.777777777777
25766	33	33	0	New Hampshire	221118	Other electric power generation	22	0400000US33	3.0	0.0	0.0
25767	33	33	0	New Hampshire	221122	Electric power distribution	22	0400000US33	45.0	887.0	84998.77777777778
25768	33	33	0	New Hampshire	221210	Natural gas distribution	22	0400000US33	10.11111111111111	289.6666666666667	26539.666666666668
25769	33	33	0	New Hampshire	221310	Water supply and irrigation systems	22	0400000US33	19.555555555555557	187.44444444444446	11930.555555555555
25770	33	33	0	New Hampshire	221320	Sewage treatment facilities	22	0400000US33	6.0	13.555555555555555	1307.111111111111
25771	33	33	0	New Hampshire	221330	Steam and air-conditioning supply	22	0400000US33	1.0	0.0	0.0
25772	33	33	0	New Hampshire	236115	New single-family housing construction (except for-sale builders)	23	0400000US33	286.1111111111111	1014.7777777777778	50996.11111111111
25773	33	33	0	New Hampshire	236116	New multifamily housing construction (except for-sale builders)	23	0400000US33	8.666666666666666	120.33333333333333	9751.777777777777
