Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
91011,23622,7,210,0,5
91011,23821,7,1,0,5
91011,23821,4,210,0,5
91011,23822,3,1,0,5
91011,42394,3,1,0,5
91011,44229,4,1,0,5
91011,44511,7,1,0,5
91011,44511,4,242,0,5
91011,44529,3,1,0,5
91011,44611,5,1,0,5
91011,44711,4,1,0,5
91011,44711,3,220,0,5
91011,44812,4,1,0,5
91011,45399,3,1,0,5
91011,51211,10,1,0,5
91011,51211,10,210,0,5
91011,51731,4,1,0,5
91011,52211,6,1,0,5
91011,52211,3,220,0,5
91011,52211,3,230,0,5
91011,52312,5,1,0,5
91011,52312,4,210,0,5
91011,52421,9,1,0,5
91011,52421,8,210,0,5
91011,53111,13,1,0,5
91011,53111,12,210,0,5
91011,53112,4,1,0,5
91011,53112,3,210,0,5
91011,53121,47,1,0,5
91011,53121,41,210,0,5
91011,53121,3,220,0,5
91011,53121,3,230,0,5
91011,53131,13,1,0,5
91011,53131,12,210,0,5
91011,53139,8,1,0,5
91011,53139,6,210,0,5
91011,54111,14,1,0,5
91011,54111,13,210,0,5
91011,54121,16,1,0,5
91011,54121,15,210,0,5
91011,54131,4,1,0,5
91011,54131,3,210,0,5
91011,54133,6,1,0,5
91011,54133,4,210,0,5
91011,54141,6,1,0,5
91011,54141,6,210,0,5
91011,54151,12,1,0,5
91011,54151,10,210,0,5
91011,54161,36,1,0,5
91011,54161,36,210,0,5
91011,54169,7,1,0,5
91011,54169,7,210,0,5
91011,54199,3,1,0,5
91011,54199,3,210,0,5
91011,55111,4,1,0,5
91011,56111,3,1,0,5
91011,56111,3,210,0,5
91011,56143,3,1,0,5
91011,61111,9,1,0,5
91011,61162,3,1,0,5
91011,61169,6,1,0,5
91011,62111,50,1,0,5
91011,62111,43,210,0,5
91011,62111,5,220,0,5
91011,62121,29,1,0,5
91011,62121,11,210,0,5
91011,62121,12,220,0,5
91011,62121,5,230,0,5
91011,62131,5,1,0,5
91011,62131,5,210,0,5
91011,62133,8,1,0,5
91011,62133,6,210,0,5
91011,62134,6,1,0,5
91011,62134,3,210,0,5
91011,62139,3,1,0,5
91011,62151,3,1,0,5
91011,62199,3,1,0,5
91011,62311,3,1,0,5
91011,62441,13,1,0,5
91011,62441,5,220,0,5
91011,62441,4,230,0,5
91011,71151,68,1,0,5
91011,71151,67,210,0,5
91011,71394,3,1,0,5
91011,72251,62,1,0,5
91011,72251,16,210,0,5
91011,72251,8,220,0,5
91011,72251,16,230,0,5
91011,72251,17,241,0,5
91011,72251,5,242,0,5
91011,81111,3,1,0,5
91011,81111,3,210,0,5
91011,81211,10,1,0,5
91011,81211,6,210,0,5
91011,81211,3,230,0,5
91011,81219,3,1,0,5
91011,81232,4,1,0,5
91011,81232,3,210,0,5
91011,81311,11,1,0,5
91011,81311,4,220,0,5
91011,81321,3,1,0,5
91011,23611,29,1,0,5
91011,23611,23,210,0,5
91011,23611,4,220,0,5
91011,23622,7,1,0,5
