Naics,Establishments,Employees,Payroll
00,197,1,75231
00,103,210,0
00,50,220,0
00,24,230,0
00,14,241,0
00,4,242,0
23,27,1,0
23,18,210,0
23,6,220,0
31-33,13,1,0
31-33,5,210,0
31-33,3,220,0
42,6,1,0
42,3,210,0
44-45,30,1,0
44-45,12,210,0
44-45,10,220,0
44-45,5,230,0
51,6,1,0
51,3,210,0
52,8,1,0
52,5,220,0
53,14,1,0
53,11,210,0
53,3,220,0
54,13,1,0
54,6,210,0
54,5,220,0
56,9,1,0
56,7,210,0
61,5,1,0
62,21,1,0
62,9,210,0
62,4,220,0
62,3,230,0
62,3,241,0
72,21,1,0
72,11,210,0
72,4,220,0
72,4,230,0
81,18,1,0
81,15,210,0
