Naics,Establishments,Employees,Payroll,fips
11,25,140,6819,48373
21,5,32,2058,48373
22,13,191,13231,48373
23,77,591,28100,48373
42,21,160,7527,48373
51,17,159,8380,48373
52,43,359,15418,48373
53,29,82,3250,48373
54,78,206,9063,48373
55,5,33,1496,48373
56,38,346,14489,48373
61,4,22,593,48373
62,79,1358,49521,48373
71,8,38,515,48373
72,68,1052,16770,48373
81,81,530,12198,48373
21,22,384,29493,48391
23,12,205,11352,48391
42,6,48,2238,48391
51,3,14,206,48391
52,6,28,1119,48391
53,8,72,5293,48391
54,7,24,1174,48391
62,9,242,7629,48391
72,17,230,3203,48391
81,13,43,837,48391
11,3,14,654,48317
21,14,166,11003,48317
22,4,71,6331,48317
23,16,142,11329,48317
42,7,47,3303,48317
52,4,33,1664,48317
54,4,23,1640,48317
62,8,280,11502,48317
72,7,126,1660,48317
81,16,56,1436,48317
21,19,630,57948,48501
23,17,120,7456,48501
42,11,159,12540,48501
11,5,9,518,48467
21,11,55,5328,48467
22,11,31,1406,48467
23,130,1255,63742,48467
51,3,10,339,48501
52,15,74,3187,48501
53,6,73,3548,48501
54,7,15,590,48501
56,5,33,2035,48501
62,9,226,10491,48501
72,22,157,2365,48501
81,19,81,2668,48501
42,35,432,25213,48467
21,6,24,1515,48487
22,8,38,3027,48487
23,22,116,2897,48487
42,8,40,1425,48487
51,12,128,4892,48487
52,27,148,7155,48487
53,13,65,1712,48487
51,15,62,3507,48467
52,47,246,10590,48467
53,28,48,1348,48467
54,87,243,10976,48467
54,20,74,1957,48487
56,6,59,1306,48487
62,31,443,17202,48487
71,4,33,486,48487
72,32,373,5740,48487
81,37,166,3259,48487
56,43,330,9527,48467
61,5,79,1468,48467
62,66,1070,29696,48467
72,97,1373,23140,48467
71,10,106,3463,48467
11,3,14,462,48055
21,20,122,5684,48055
22,5,28,1429,48055
23,84,594,27140,48055
81,115,612,15456,48467
42,22,127,5429,48055
51,7,37,1135,48055
52,32,183,8604,48055
53,25,67,1711,48055
21,43,723,48276,48383
54,37,86,3736,48055
55,3,8,482,48055
56,20,230,6896,48055
61,13,95,3213,48055
62,80,1297,59145,48055
22,6,339,28550,48383
23,10,68,3874,48383
42,11,162,12842,48383
52,3,12,556,48383
54,5,16,395,48383
56,3,51,1482,48383
62,4,127,6464,48383
72,12,145,2463,48383
81,12,38,1530,48383
71,6,5,596,48055
72,64,777,15323,48055
81,71,303,7508,48055
21,95,1751,153332,48469
22,5,393,37812,48469
11,30,265,9319,48419
21,16,216,17992,48419
11,7,30,712,48181
21,19,109,6804,48181
22,10,225,19271,48181
23,252,1691,87511,48181
22,6,11,348,48419
23,37,327,19006,48419
42,20,131,6505,48419
51,14,43,2341,48419
52,49,522,24807,48419
53,19,51,1458,48419
54,36,104,5298,48419
56,13,166,5057,48419
42,118,1240,63964,48181
62,39,494,16179,48419
71,5,19,368,48419
72,35,703,14615,48419
81,56,246,6900,48419
23,47,1068,110731,48189
11,6,154,9209,48189
21,3,24,3049,48189
22,5,80,5805,48189
42,50,545,27844,48189
51,37,617,26733,48181
51,16,122,3288,48189
52,60,258,14754,48189
52,181,1817,104855,48181
53,124,390,32759,48181
53,24,66,1858,48189
54,48,174,7757,48189
55,3,98,3237,48189
56,19,82,2278,48189
62,74,977,38561,48189
61,4,763,17620,48189
54,235,1091,52312,48181
55,5,21,1826,48181
56,116,1996,46443,48181
71,7,22,403,48189
72,64,1104,17641,48189
81,91,591,13346,48189
61,15,1019,22633,48181
62,374,8852,403104,48181
11,4,17,1203,48219
21,60,2289,211343,48219
22,3,44,3956,48219
23,44,513,29822,48219
42,35,260,19836,48219
71,37,396,9769,48181
72,232,4486,78206,48181
51,7,35,1679,48219
52,49,231,13332,48219
53,16,72,3390,48219
81,261,1494,37920,48181
99,3,3,97,48181
54,24,102,3221,48219
56,12,138,1728,48219
62,38,828,25460,48219
71,5,16,423,48219
72,42,767,9858,48219
81,58,385,11587,48219
11,3,7,390,48387
21,3,28,2261,48387
22,3,18,931,48387
23,13,151,10647,48387
42,7,29,648,48387
51,4,13,666,48387
52,15,72,2630,48387
53,4,18,100,48387
54,9,22,1288,48387
62,15,154,6448,48387
71,3,6,51,48387
23,22,164,11312,48399
21,8,33,1318,48399
22,4,12,414,48399
42,5,30,1136,48399
52,16,92,4536,48399
51,4,7,110,48399
53,4,3,177,48399
54,13,30,857,48399
