,fips,relevant_naics,YEAR,estab,emp,payann
1,48,115111,2018,10,53,3332
3,48,115115,2018,3,17,873
6,48,114111,2018,14,17,398
8,48,114210,2018,12,41,1646
10,48,113310,2018,165,1082,49504
12,48,115114,2018,34,1302,44443
14,48,114112,2018,69,80,1874
16,48,115112,2018,87,433,19435
18,48,115210,2018,239,1085,50437
20,48,115310,2018,27,94,4973
22,48,113110,2018,3,7,262
24,48,212111,2018,7,450,47276
26,48,212325,2018,4,60,2930
28,48,212321,2018,99,1486,87297
30,48,211120,2018,1998,38549,6402445
32,48,212313,2018,4,84,5648
34,48,212312,2018,35,1447,86039
36,48,212311,2018,23,560,23850
38,48,213111,2018,703,25675,2760814
40,48,212322,2018,5,562,40194
42,48,211130,2018,309,5478,830615
44,48,212319,2018,3,11,476
46,48,213113,2018,3,10,428
48,48,213112,2018,4032,98647,8808073
51,48,221121,2018,20,629,87591
53,48,221122,2018,516,21686,2301113
55,48,221112,2018,89,2459,452727
56,48,221111,2018,7,62,7124
58,48,221210,2018,152,8911,1020059
59,48,221113,2018,4,91,10338
61,48,221320,2018,28,224,11863
63,48,221114,2018,7,43,8495
65,48,221330,2018,3,115,11106
67,48,221310,2018,512,3907,207823
69,48,221115,2018,40,727,88051
71,48,238990,2018,2390,32855,1800664
73,48,236220,2018,3200,51136,3870736
75,48,238310,2018,988,20627,1002097
77,48,238210,2018,5112,79167,4712689
79,48,238350,2018,1178,8524,396102
81,48,238330,2018,590,4434,261368
83,48,238130,2018,483,3077,161611
85,48,238150,2018,446,6503,348834
87,48,237310,2018,645,35750,2196243
89,48,236210,2018,236,4084,263211
91,48,237210,2018,555,3655,332421
93,48,238140,2018,839,13346,583108
95,48,236117,2018,970,17914,1946711
97,48,236116,2018,178,2416,226906
99,48,236115,2018,3509,12485,774153
101,48,237120,2018,478,75886,6413839
103,48,238290,2018,558,14310,1038876
105,48,238390,2018,473,6884,334027
107,48,238190,2018,601,7002,375230
109,48,237990,2018,238,4586,297320
111,48,238320,2018,1288,14730,716183
113,48,238220,2018,7717,92691,5277846
115,48,238110,2018,1435,26532,1322137
117,48,237130,2018,543,20090,1439505
119,48,236118,2018,4170,15306,728895
121,48,238160,2018,1685,13859,777649
123,48,238170,2018,171,1346,72394
125,48,238910,2018,2263,39078,2263107
127,48,238120,2018,296,9267,460336
129,48,238340,2018,356,3095,143333
131,48,237110,2018,1012,23856,1288021
133,48,316998,2018,44,989,29765
135,48,311999,2018,24,257,9446
137,48,314999,2018,191,1454,44741
139,48,311611,2018,25,1560,68919
141,48,315990,2018,15,615,22404
143,48,312112,2018,13,727,45738
145,48,312120,2018,119,2990,178470
147,48,314110,2018,3,88,3157
148,48,311513,2018,3,35,972
150,48,311920,2018,29,1032,49614
152,48,311812,2018,164,6095,258744
154,48,311352,2018,9,467,19666
156,48,311821,2018,11,989,34943
158,48,314120,2018,80,1230,39179
160,48,315210,2018,52,1137,25304
162,48,312140,2018,36,569,36290
164,48,311824,2018,14,726,48040
166,48,311225,2018,3,641,22954
168,48,311930,2018,3,193,10867
170,48,311211,2018,6,286,13441
172,48,311511,2018,14,3111,202028
174,48,316210,2018,16,942,26890
176,48,311813,2018,12,1094,55318
178,48,311412,2018,21,2262,90821
180,48,311421,2018,37,1032,43903
182,48,311520,2018,17,226,9411
184,48,312113,2018,7,134,5373
186,48,311941,2018,7,675,38206
188,48,311612,2018,68,6108,261790
190,48,315220,2018,22,1550,39224
192,48,311340,2018,16,235,6755
194,48,311119,2018,35,712,31981
196,48,315280,2018,12,215,6819
198,48,311919,2018,28,1322,69922
200,48,311991,2018,38,3615,126585
202,48,311615,2018,14,6374,265355
204,48,311811,2018,443,4739,101397
206,48,311911,2018,7,654,28144
208,48,311710,2018,17,602,24792
210,48,312111,2018,33,5155,295113
212,48,311422,2018,3,541,23039
214,48,311942,2018,14,560,39565
216,48,313310,2018,21,129,4603
218,48,314910,2018,38,813,33339
220,48,311830,2018,102,3091,100782
222,48,312130,2018,104,976,26443
224,48,315240,2018,31,266,7244
226,48,327910,2018,7,54,2155
228,48,325520,2018,28,1492,96932
230,48,325199,2018,107,10426,1124478
232,48,322299,2018,7,186,11366
234,48,325998,2018,83,2749,223640
236,48,327999,2018,25,1121,45610
238,48,321999,2018,68,790,32869
241,48,326199,2018,261,13600,577604
243,48,326299,2018,23,666,33444
245,48,325220,2018,3,27,1071
247,48,324121,2018,45,1232,66761
249,48,324122,2018,11,693,55202
