,relevant_naics,estab,emp,payann,fips
571958,113310,22,121,5742,48373
571959,213112,5,32,2058,48373
571960,221310,9,59,2235,48373
571961,236115,6,18,655,48373
571962,236118,4,11,229,48373
571963,236220,6,61,3434,48373
571964,237120,3,55,3365,48373
571965,237210,3,3,103,48373
571966,238140,3,47,737,48373
571967,238110,3,13,379,48373
571968,238210,5,38,1137,48373
571969,238220,14,80,2759,48373
571970,238910,15,171,12302,48373
571971,238990,3,18,501,48373
571972,423810,4,65,4134,48373
571973,425120,5,30,689,48373
571974,441110,3,83,5107,48373
571975,441120,4,20,973,48373
571976,441310,7,49,1478,48373
571977,441320,5,31,1007,48373
571978,444190,5,87,3411,48373
571979,444210,3,17,567,48373
571980,444220,5,24,735,48373
571981,445110,5,273,6197,48373
571982,445120,4,18,354,48373
571983,447110,26,167,3145,48373
571984,448120,3,11,127,48373
571985,448140,3,58,673,48373
571986,452319,14,89,1642,48373
571987,453110,3,7,190,48373
571988,453998,3,5,125,48373
571989,454310,3,4,434,48373
571990,484110,3,35,1540,48373
571991,484121,4,29,1139,48373
571992,484220,6,18,750,48373
571993,486210,3,34,3250,48373
571994,488410,3,8,277,48373
571995,517311,8,118,7136,48373
571996,517312,3,11,424,48373
571997,522110,6,242,9079,48373
571998,522291,5,13,548,48373
571999,523910,3,6,114,48373
572000,523920,4,6,649,48373
572001,524210,13,39,1588,48373
572002,531110,4,11,286,48373
572003,531120,4,13,173,48373
572004,531311,4,7,163,48373
572005,541110,9,21,575,48373
572006,541191,4,3,197,48373
572007,541211,7,37,1240,48373
572008,541219,4,32,2008,48373
572009,541330,4,6,214,48373
572010,541511,5,11,1075,48373
572011,541512,5,3,230,48373
572012,541690,4,2,249,48373
572013,541611,8,9,283,48373
572014,541618,3,8,528,48373
572015,541940,5,33,1463,48373
572016,561110,5,54,3246,48373
572017,561710,3,18,647,48373
572018,561720,4,41,720,48373
572019,561730,11,64,2089,48373
572020,621111,27,229,8646,48373
572021,621210,8,72,2527,48373
572022,621340,3,25,1271,48373
572023,621610,7,101,4243,48373
572024,623110,5,399,11567,48373
572025,624120,3,72,1055,48373
572026,624410,5,10,300,48373
572027,721110,9,77,910,48373
572028,721211,3,4,108,48373
572029,722310,3,66,954,48373
572030,722515,5,14,194,48373
572031,811111,9,27,1071,48373
572032,722511,24,373,6018,48373
572033,722513,20,494,8222,48373
572034,811121,3,17,827,48373
572035,812210,3,27,691,48373
572036,813110,32,282,5872,48373
572037,813410,3,72,1905,48373
572038,813990,6,35,489,48373
572039,813910,3,16,247,48373
572040,211120,5,91,11228,48391
572041,213112,15,273,16641,48391
572042,238910,3,130,8680,48391
572043,447110,6,100,2025,48391
572044,486210,3,16,1330,48391
572045,522110,4,23,954,48391
572046,531110,3,4,92,48391
572047,623110,3,106,2236,48391
572048,722511,5,40,767,48391
572049,722513,10,173,2326,48391
572050,813110,8,27,473,48391
572051,211130,3,26,3109,48317
572052,213112,8,109,5807,48317
572053,237110,5,34,2292,48317
572054,721110,3,42,811,48317
572055,722511,3,36,476,48317
572056,813110,8,35,657,48317
572057,211120,6,206,27670,48501
572058,213112,13,424,30278,48501
572059,238190,3,6,186,48501
572060,238210,4,50,4049,48501
572061,238910,5,36,1836,48501
572062,423830,6,111,9834,48501
572063,441310,3,9,495,48501
572064,444130,4,21,460,48501
572065,213112,8,50,5221,48467
572066,221310,10,30,1333,48467
572067,236115,7,34,3848,48467
572068,236118,3,3,170,48467
572069,236220,13,133,5804,48467
572070,237110,6,38,1654,48467
572071,238110,5,39,1304,48467
572072,238120,3,7,277,48467
572073,238160,4,11,969,48467
572074,238150,3,18,839,48467
572075,238210,9,140,5801,48467
572076,238190,3,5,172,48467
572077,238220,31,237,11045,48467
572078,238320,3,12,526,48467
572079,238290,4,220,14091,48467
572080,238350,6,24,830,48467
572081,447110,4,58,1406,48501
572082,452319,3,21,433,48501
572083,484220,8,76,5416,48501
572084,484230,3,9,840,48501
572085,522110,5,42,2396,48501
572086,523910,3,12,281,48501
572087,524210,4,13,296,48501
572088,532412,3,66,3101,48501
572089,721110,3,25,321,48501
572090,722511,6,32,411,48501
572091,722513,10,86,1502,48501
572092,811310,5,32,1768,48501
572093,238910,14,42,2983,48467
572094,813110,8,38,737,48501
572095,423510,4,32,1595,48467
572096,425120,5,27,2178,48467
