Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
75835,238210,3,1,0,6
75835,238220,3,1,0,6
75835,238910,3,1,0,6
75835,423820,3,1,0,6
75835,444220,4,1,0,6
75835,447110,6,1,0,6
75835,447110,4,210,0,6
75835,452319,4,1,0,6
75835,452319,3,220,0,6
75835,484220,3,1,0,6
75835,484220,3,210,0,6
75835,517311,3,1,0,6
75835,522110,3,1,0,6
75835,522291,4,1,0,6
75835,522291,4,210,0,6
75835,523920,3,1,0,6
75835,523920,3,210,0,6
75835,524210,9,1,0,6
75835,524210,7,210,0,6
75835,541110,6,1,0,6
75835,541110,6,210,0,6
75835,541211,3,1,0,6
75835,541211,3,210,0,6
75835,541611,3,1,0,6
75835,541611,3,210,0,6
75835,621210,4,1,0,6
75835,621610,4,1,0,6
75835,621610,3,220,0,6
75835,722511,12,1,0,6
75835,722511,6,210,0,6
75835,722511,4,230,0,6
75835,722513,8,1,0,6
75835,722513,3,230,0,6
75835,722513,4,241,0,6
75835,811111,3,1,0,6
75835,811111,3,210,0,6
75835,811121,3,1,0,6
75835,813110,10,1,0,6
75835,813110,5,210,0,6
75835,813110,5,220,0,6
75835,813410,3,1,0,6
75835,813410,3,210,0,6
