Zip Code,naics,Establishments,Employees,Payroll,IND Level
52301,00,87,001,23801,2
52301,00,56,210,0,2
52301,00,15,220,0,2
52301,00,8,230,0,2
52301,00,5,241,0,2
52301,23,15,001,0,2
52301,23,12,210,0,2
52301,23,3,230,0,2
52301,31-33,6,001,0,2
52301,42,4,001,0,2
52301,42,4,210,0,2
52301,44-45,13,001,0,2
52301,44-45,5,210,0,2
52301,44-45,4,220,0,2
52301,48-49,4,001,0,2
52301,48-49,3,210,0,2
52301,51,3,001,0,2
52301,51,3,210,0,2
52301,52,5,001,0,2
52301,52,3,210,0,2
52301,54,6,001,0,2
52301,54,4,210,0,2
52301,62,12,001,0,2
52301,62,7,210,0,2
52301,72,5,001,0,2
52301,72,3,210,0,2
52301,81,11,001,0,2
52301,81,8,210,0,2
52301,81,3,220,0,2
