Zip,Naics,Establishments,Employees,Payroll
06390,221,3,1,0
06390,236,4,1,0
06390,238,3,1,0
06390,238,3,210,0
06390,531,4,1,0
06390,531,4,210,0
06390,561,3,1,0
06390,624,3,1,0
06390,713,4,1,0
06390,813,4,1,0
06390,813,4,210,0
10022,519,31,1,0
10022,519,13,210,0
10022,519,7,220,0
10022,519,3,230,0
10022,519,3,241,0
10022,712,5,1,0
10022,713,45,1,0
10022,713,19,210,0
10022,713,7,220,0
10022,713,5,230,0
10022,713,8,241,0
10022,713,4,242,0
10024,423,7,1,0
10024,423,7,210,0
10024,424,15,1,0
10024,424,14,210,0
10024,425,5,1,0
10024,425,5,210,0
10024,621,216,1,0
10024,621,165,210,0
10024,621,30,220,0
10025,446,32,1,0
10025,446,6,210,0
10025,446,6,220,0
10025,446,9,230,0
10025,446,11,241,0
10025,448,17,1,0
10025,448,10,210,0
10025,532,5,1,0
10025,532,4,210,0
10025,541,242,1,0
10025,541,215,210,0
10025,541,12,220,0
10025,541,11,230,0
10025,541,3,241,0
10025,722,226,1,0
10025,722,65,210,0
10025,722,58,220,0
10025,722,51,230,0
10025,722,50,241,0
10026,424,3,1,0
10026,424,3,210,0
10026,444,3,1,0
10026,445,30,1,0
10026,445,22,210,0
10026,445,4,220,0
10026,446,12,1,0
10026,446,6,210,0
10001,812,214,1,0
10001,812,128,210,0
10001,812,49,220,0
10001,812,23,230,0
10001,812,12,241,0
10002,446,50,1,0
10002,446,28,210,0
10002,446,12,220,0
10002,446,5,230,0
10002,446,5,241,0
10003,238,19,1,0
10003,238,11,210,0
10003,238,3,230,0
10003,238,4,241,0
10003,518,21,1,0
10003,518,9,210,0
10003,518,4,220,0
10003,518,3,251,0
10003,519,26,1,0
10003,519,14,210,0
10003,519,7,230,0
10003,611,81,1,0
10003,611,34,210,0
10003,611,9,220,0
10003,611,8,230,0
10003,611,13,241,0
10003,611,5,242,0
10003,611,6,251,0
10003,611,4,252,0
10004,531,73,1,0
10004,531,42,210,0
10004,531,15,220,0
10004,531,12,230,0
10004,531,3,241,0
10004,812,19,1,0
10004,812,16,210,0
10004,813,97,1,0
10004,813,32,210,0
10004,813,20,220,0
10004,813,16,230,0
10004,813,14,241,0
10005,541,19,251,0
10005,541,4,252,0
10006,454,5,1,0
10006,488,12,1,0
10006,488,6,210,0
10006,488,3,220,0
10006,511,11,1,0
10006,511,3,210,0
10006,511,3,230,0
10006,512,6,1,0
10006,512,4,210,0
10009,453,29,1,0
10009,453,22,210,0
10009,453,6,220,0
10010,519,30,1,0
10010,519,10,210,0
10010,519,3,220,0
10010,519,4,230,0
10010,519,3,241,0
10010,519,3,242,0
10010,519,3,251,0
10011,236,21,1,0
10011,236,15,210,0
10011,236,3,220,0
10011,238,42,1,0
10011,238,17,210,0
10011,238,11,220,0
10011,238,7,230,0
10011,238,5,241,0
10011,512,89,1,0
10011,512,66,210,0
10011,512,6,220,0
10011,512,5,230,0
10011,512,6,241,0
10011,512,4,251,0
10012,453,70,1,0
10012,453,41,210,0
10012,453,19,220,0
10012,453,6,230,0
10012,453,4,241,0
10012,611,42,1,0
10012,611,24,210,0
10012,611,5,220,0
10012,611,6,230,0
10012,611,3,241,0
10012,611,3,242,0
10013,311,25,1,0
10013,311,10,210,0
10013,311,6,220,0
10013,311,5,230,0
10013,311,4,241,0
10013,315,21,1,0
10013,315,8,210,0
10013,315,4,220,0
10013,315,5,230,0
10013,315,4,241,0
10013,454,79,1,0
10013,454,51,210,0
10013,454,15,220,0
10013,454,7,230,0
10013,484,11,1,0
10013,484,9,210,0
10013,713,35,1,0
10013,713,15,210,0
10013,713,8,230,0
10013,713,11,241,0
10014,561,68,1,0
10014,561,40,210,0
10014,561,13,220,0
10014,561,7,230,0
10014,561,5,241,0
10016,311,5,1,0
10016,311,4,210,0
10016,488,7,210,0
10016,492,3,1,0
10016,511,69,1,0
10016,511,34,210,0
10016,511,9,220,0
10016,511,5,230,0
10016,511,8,241,0
10016,511,5,242,0
10016,511,5,251,0
10016,622,3,1,0
10016,622,3,260,0
10016,623,9,1,0
10016,623,4,241,0
10016,624,46,1,0
10016,624,19,210,0
10016,624,11,220,0
10016,624,8,230,0
10016,624,4,241,0
10017,323,7,1,0
10017,323,5,210,0
10017,325,3,1,0
10017,339,21,1,0
10017,339,9,210,0
10017,339,5,220,0
10017,339,5,230,0
10017,519,27,1,0
10017,519,12,210,0
10017,519,5,230,0
10017,519,5,242,0
10017,522,159,1,0
10017,522,55,210,0
10017,522,26,220,0
10017,522,27,230,0
10017,624,157,1,0
10017,624,107,210,0
10017,624,21,220,0
10017,624,6,230,0
10017,624,17,241,0
10017,624,3,251,0
10018,313,11,1,0
10018,313,4,210,0
10018,313,5,220,0
10018,314,6,1,0
10018,314,3,210,0
10018,315,229,1,0
10018,315,104,210,0
10018,315,65,220,0
10018,315,42,230,0
10018,315,14,241,0
10018,315,3,242,0
10018,811,33,1,0
10018,811,17,210,0
10018,811,11,220,0
10018,811,3,241,0
10019,448,15,220,0
10019,448,8,230,0
10019,448,17,241,0
10019,448,3,242,0
10019,448,3,252,0
10019,524,57,1,0
10019,524,37,210,0
10019,524,7,220,0
10019,524,4,241,0
10019,524,3,242,0
10019,812,211,1,0
10019,812,106,210,0
10019,812,47,220,0
