Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
44681,236115,10,1,0,6
44681,236115,5,210,0,6
44681,236115,4,220,0,6
44681,236118,5,1,0,6
44681,236118,5,210,0,6
44681,238110,4,1,0,6
44681,238110,3,210,0,6
44681,238130,4,1,0,6
44681,238130,4,210,0,6
44681,238140,3,1,0,6
44681,238160,4,1,0,6
44681,238160,3,210,0,6
44681,238170,4,1,0,6
44681,238170,4,210,0,6
44681,238210,3,1,0,6
44681,238210,3,210,0,6
44681,238220,5,1,0,6
44681,238220,3,210,0,6
44681,238350,4,1,0,6
44681,321113,3,1,0,6
44681,321999,5,1,0,6
44681,323111,3,1,0,6
44681,327120,7,1,0,6
44681,327120,3,242,0,6
44681,441110,3,1,0,6
44681,442110,4,1,0,6
44681,445110,5,1,0,6
44681,452319,3,1,0,6
44681,453220,4,1,0,6
44681,484121,6,1,0,6
44681,484121,4,210,0,6
44681,484220,8,1,0,6
44681,484220,3,210,0,6
44681,484220,3,241,0,6
44681,522110,6,1,0,6
44681,522110,3,220,0,6
44681,524210,3,1,0,6
44681,531210,3,1,0,6
44681,561330,3,1,0,6
44681,713910,3,1,0,6
44681,722511,4,1,0,6
44681,722513,3,1,0,6
44681,722515,5,1,0,6
44681,722515,3,210,0,6
44681,811111,4,1,0,6
44681,813110,16,1,0,6
44681,813110,9,210,0,6
44681,813110,5,220,0,6
