Zip Code,naics,Establishments,Employees,Payroll,IND Level
48604,44-45,37,220,0,2
48604,44-45,34,230,0,2
48604,44-45,28,241,0,2
48604,44-45,4,242,0,2
48604,44-45,8,251,0,2
48604,48-49,8,001,0,2
48604,48-49,6,210,0,2
48604,51,15,001,0,2
48604,51,4,210,0,2
48604,51,4,230,0,2
48604,51,6,241,0,2
48604,52,41,001,0,2
48604,52,23,210,0,2
48604,52,9,220,0,2
48604,52,3,230,0,2
48604,52,5,241,0,2
48604,53,20,001,0,2
48604,53,12,210,0,2
48604,53,6,220,0,2
48604,54,30,001,0,2
48604,54,15,210,0,2
48604,54,6,230,0,2
48604,54,5,241,0,2
48604,55,3,001,0,2
48604,56,27,001,0,2
48604,56,10,210,0,2
48604,56,3,220,0,2
48604,56,7,241,0,2
48604,56,4,242,0,2
48604,61,4,001,0,2
48604,62,80,001,0,2
48604,62,26,210,0,2
48604,62,18,220,0,2
48604,62,15,230,0,2
48604,62,15,241,0,2
48604,62,5,242,0,2
48604,72,60,001,0,2
48604,72,14,210,0,2
48604,72,12,242,0,2
48604,72,10,220,0,2
48604,72,5,230,0,2
48604,72,18,241,0,2
48604,81,27,001,0,2
48604,81,14,210,0,2
48604,81,9,220,0,2
48604,81,4,230,0,2
48604,00,532,001,357644,2
48604,00,184,210,0,2
48604,00,113,220,0,2
48604,00,93,230,0,2
48604,00,97,241,0,2
48604,00,29,242,0,2
48604,00,14,251,0,2
48604,23,21,001,0,2
48604,23,12,210,0,2
48604,23,4,241,0,2
48604,31-33,22,001,0,2
48604,31-33,7,210,0,2
48604,31-33,3,220,0,2
48604,31-33,6,230,0,2
48604,31-33,4,241,0,2
48604,42,24,001,0,2
48604,42,5,210,0,2
48604,42,11,220,0,2
48604,42,4,230,0,2
48604,42,4,241,0,2
48604,44-45,145,001,0,2
48604,44-45,32,210,0,2
