Fips,Naics,Establishments,Employees,Payroll
35023,2361,4,7,142
35023,4471,6,117,1787
35023,4523,3,19,295
35023,4543,3,6,160
35023,4854,4,8,71
35023,5173,3,5,221
35023,6211,4,43,2292
35023,6244,3,18,247
35023,7211,7,77,1024
35023,7225,7,135,1803
35029,2211,3,38,2908
35029,2361,6,9,189
35029,2362,5,22,1434
35029,2382,10,44,1604
35029,2389,4,28,1521
35029,4411,4,36,1569
35029,4413,6,38,1038
35029,4471,14,230,4301
35029,4451,4,140,2806
35029,4523,7,365,8564
35029,4539,3,13,430
35029,4543,3,16,501
35029,4841,10,54,2445
35029,4842,3,10,460
35029,4859,3,19,440
35029,5173,7,22,876
35029,5221,7,69,3158
35029,5222,8,19,568
35029,5223,3,5,111
35029,5242,3,7,359
35029,5313,3,5,258
35029,5311,11,24,549
35029,5411,5,19,600
35029,5412,5,17,910
35029,5419,5,39,809
35029,5617,8,23,456
35029,6211,7,91,6681
35029,6212,7,68,1862
35029,6213,7,25,1414
35029,6214,5,87,4920
35029,6216,4,92,5261
35029,6241,6,511,5162
35029,6244,7,74,1268
35029,7139,4,57,580
35029,7211,14,201,2499
35029,7223,3,17,680
35029,7225,44,596,7241
35029,8111,10,38,782
35029,8131,12,41,639
35029,8134,4,15,239
35031,2213,3,2,16
35031,2361,10,31,765
35031,2362,7,108,5488
35031,2381,7,22,507
35031,2382,17,181,7751
35031,2389,4,15,482
35031,3399,13,120,2521
35043,2131,3,16,501
35043,2211,3,78,7239
35043,2212,3,4,215
35043,2213,6,111,6019
35043,2361,59,197,6958
35043,2362,20,520,44292
35043,2371,4,18,768
35043,2372,3,9,361
35043,2373,5,139,8829
35043,2381,21,195,8418
35043,2382,61,412,20422
35031,4239,23,303,8123
35031,4244,8,171,6410
35031,4249,5,19,519
35031,4411,19,344,12673
35031,4413,16,222,5998
35031,4421,7,59,2144
35031,4431,4,41,1357
35031,4441,7,202,5078
35031,4442,3,48,1240
35031,4451,13,525,13198
35031,4453,7,75,1291
35031,4461,10,85,2913
35031,4471,46,590,12027
35031,4481,14,101,1698
35043,2383,32,191,6565
35043,2389,29,182,8246
35043,3121,3,39,2088
35043,3231,4,16,616
35043,3273,5,90,2845
35043,3323,9,336,16614
35043,3327,3,29,1343
35043,3391,3,113,3896
35043,4232,4,8,364
35043,4236,5,84,9759
35043,4238,4,35,6025
35043,4239,3,9,336
35043,4241,3,19,978
35043,4244,4,41,1137
35043,4249,3,70,3129
35043,4251,4,18,892
35043,4411,5,290,15897
35043,4413,20,156,4985
35043,4422,6,40,995
35031,4482,5,37,479
35031,4483,8,31,786
35031,4511,4,47,851
35031,4523,16,761,17012
35031,4539,7,24,897
35031,4543,7,42,1674
35031,4841,9,56,2365
35031,4842,5,31,2140
35031,4859,6,617,13845
35031,4862,7,26,2285
35031,4884,8,22,704
35031,5111,3,41,1037
35031,5151,4,36,1303
35031,5173,13,74,3117
35031,5221,12,136,5286
35031,5222,42,236,7141
35031,5223,6,32,828
35043,4441,9,310,7773
35043,4442,4,13,300
35043,4451,13,513,12336
35043,4452,4,17,260
35043,4453,3,13,210
35043,4461,16,226,8390
35043,4471,36,368,7325
35043,4481,9,82,1580
35043,4511,7,52,700
35043,4523,14,973,23026
35043,4533,6,48,809
35043,4539,10,54,1403
35043,4541,17,60,2031
35043,4543,11,34,962
35043,4841,10,24,975
35043,4842,8,40,2243
35043,4854,3,162,3029
35043,4885,3,37,1462
35043,4931,3,9,274
35031,5242,13,65,2011
35031,5311,22,70,2209
35031,5312,3,19,524
35031,5313,4,28,711
35031,5321,3,27,828
35031,5322,6,46,1407
35031,5411,16,50,2379
35031,5412,16,66,2035
