Naics,Establishments,Employees,Payroll,fips
236115,3,19,580,37079
236220,5,40,1225,37079
238220,3,18,642,37079
238340,3,21,1947,37079
333923,3,45,2358,37079
445110,4,87,1703,37079
447110,10,50,886,37079
452319,4,38,612,37079
484121,3,6,116,37079
484230,4,36,1596,37079
488510,3,6,524,37079
524210,6,12,406,37079
531311,4,7,82,37079
541370,3,14,662,37079
561110,4,80,2845,37079
561730,9,49,1833,37079
621111,6,83,3455,37079
621210,4,42,1681,37079
621610,5,114,3173,37079
623210,5,33,800,37079
624410,7,54,1335,37079
722511,8,97,809,37079
722513,6,183,2045,37079
722515,3,15,286,37079
811111,7,25,1003,37079
811310,3,24,1138,37079
813110,16,60,1023,37079
113310,3,4,184,37087
236115,32,67,2619,37087
221122,3,65,5511,37087
236118,27,71,2092,37087
236220,4,27,1489,37087
237110,6,55,2450,37087
237310,5,96,5366,37087
238110,7,20,617,37087
238130,4,8,319,37087
238140,3,15,551,37087
238160,4,9,476,37087
238210,17,92,2827,37087
238220,23,102,3956,37087
238290,3,19,580,37087
238320,4,10,210,37087
238350,3,6,198,37087
238910,25,107,4870,37087
238990,8,18,1029,37087
312120,4,21,1185,37087
321113,3,36,1332,37087
337122,3,9,384,37087
339116,3,3,220,37087
423610,3,20,711,37087
423830,3,26,1054,37087
424690,7,191,14031,37087
441110,4,370,15263,37087
441120,7,4,148,37087
441228,5,24,852,37087
441310,9,98,1769,37087
441320,7,36,1139,37087
442110,9,74,3073,37087
443142,3,72,1867,37087
444190,6,65,3021,37087
444220,6,57,1472,37087
445120,6,21,408,37087
445110,9,809,16735,37087
445310,5,43,748,37087
446110,7,80,3292,37087
446191,4,11,251,37087
447110,29,269,5753,37087
448120,4,9,141,37087
448140,4,67,962,37087
448210,3,12,266,37087
448310,3,7,259,37087
451110,4,17,301,37087
451130,4,13,293,37087
452319,14,106,1987,37087
453220,13,35,691,37087
453310,10,55,1115,37087
453920,3,8,173,37087
453910,4,35,853,37087
453998,6,13,406,37087
454110,7,8,293,37087
454310,7,53,2001,37087
454390,6,7,139,37087
484110,6,7,366,37087
484121,6,27,1447,37087
484210,3,2,126,37087
484220,8,11,364,37087
517311,5,33,2533,37087
517312,4,25,1620,37087
522110,13,92,4708,37087
522130,6,160,8618,37087
522298,4,23,1033,37087
522291,5,20,773,37087
522292,4,6,702,37087
523120,3,6,919,37087
523920,7,17,2100,37087
524210,30,90,3693,37087
531110,10,34,998,37087
531120,6,7,124,37087
531130,3,6,164,37087
531210,31,63,3887,37087
531311,4,13,384,37087
531312,3,4,61,37087
541110,26,74,4068,37087
541211,10,36,2071,37087
541213,6,36,638,37087
541219,10,27,725,37087
541330,4,37,4226,37087
541370,3,12,429,37087
541380,4,13,274,37087
541511,7,36,1640,37087
541690,3,21,1764,37087
541512,9,19,1378,37087
541611,5,4,124,37087
541921,4,6,110,37087
541940,7,132,4234,37087
551114,3,36,1954,37087
561110,5,23,629,37087
561710,3,37,1732,37087
561720,6,67,1245,37087
561730,29,89,3631,37087
561790,4,10,114,37087
561990,5,16,364,37087
562111,3,21,660,37087
611110,3,95,2338,37087
621111,25,391,35963,37087
621210,19,179,9810,37087
621310,8,15,546,37087
621320,4,27,1052,37087
621340,3,18,799,37087
621420,9,147,5028,37087
621610,3,54,2012,37087
