Zip Code,naics,Establishments,Employees,Payroll,IND Level
46160,52,3,001,0,2
46160,53,3,001,0,2
46160,53,3,210,0,2
46160,54,4,001,0,2
46160,54,4,210,0,2
46160,56,6,001,0,2
46160,56,6,210,0,2
46160,62,5,001,0,2
46160,72,7,001,0,2
46160,72,3,210,0,2
46160,72,3,220,0,2
46160,81,9,001,0,2
46160,81,7,210,0,2
46160,00,104,001,21409,2
46160,00,70,210,0,2
46160,00,19,220,0,2
46160,00,11,230,0,2
46160,00,3,241,0,2
46160,23,34,001,0,2
46160,23,23,210,0,2
46160,23,5,220,0,2
46160,23,4,230,0,2
46160,31-33,5,001,0,2
46160,31-33,3,210,0,2
46160,42,3,001,0,2
46160,42,3,210,0,2
46160,44-45,9,001,0,2
46160,44-45,3,210,0,2
46160,44-45,3,220,0,2
46160,44-45,3,230,0,2
46160,48-49,7,001,0,2
46160,48-49,5,210,0,2
46160,51,4,001,0,2
46160,51,4,210,0,2
