,fips,relevant_naics,estab,emp,payann
49708,29,113110,7,9,251
49709,29,113210,3,0,120
49710,29,113310,91,248,6992
49711,29,114210,8,12,236
49712,29,115111,9,64,5481
49713,29,115112,55,185,8507
49714,29,115113,4,9,572
49715,29,115114,18,456,18576
49716,29,115115,4,26,899
49717,29,115116,10,21,462
49718,29,115210,84,601,14965
49719,29,115310,16,58,1795
49720,29,212230,5,611,45826
49721,29,212311,10,80,3208
49722,29,212312,159,1656,93444
49723,29,213114,6,21,1115
49724,29,221118,3,48,2778
49725,29,236220,902,15056,1274345
49726,29,221310,68,1020,67113
49727,29,211120,7,9,1157
49728,29,212313,4,70,3315
49729,29,212319,12,315,21894
49730,29,212321,26,408,26130
49731,29,212322,6,202,17366
49732,29,212325,4,70,3151
49733,29,236117,363,2008,102378
49734,29,213111,5,9,331
49735,29,213112,13,127,8388
49736,29,236118,1663,5574,216705
49737,29,221112,46,2157,223813
49738,29,221121,6,325,32386
49739,29,221122,176,8383,922395
49740,29,221210,45,2634,244403
49741,29,237110,265,3154,245941
49742,29,221320,19,75,2980
49743,29,236115,843,3418,140125
49744,29,236116,43,551,25354
49745,29,236210,64,3197,211091
49746,29,237120,16,2033,156732
49747,29,237130,158,4132,302532
49748,29,237310,198,5693,483572
49749,29,238140,411,3341,164003
49750,29,237210,79,480,38810
49751,29,237990,101,1251,85058
49752,29,238110,558,6052,314260
49753,29,238290,139,1934,141004
49754,29,238120,62,601,39838
49755,29,238130,242,1850,75035
49756,29,238310,348,4303,237858
49757,29,238150,89,897,46564
49758,29,238160,449,4022,208621
49759,29,238170,238,1116,39723
49760,29,238190,79,469,27964
49761,29,238210,1146,14915,928955
49762,29,238220,1828,19798,1237543
49763,29,238990,888,6734,334218
49764,29,238320,579,4013,196920
49765,29,311230,3,1013,24189
49766,29,238330,274,1910,97143
49767,29,238340,101,772,35177
49768,29,311421,10,345,21432
49769,29,311422,3,27,763
49770,29,311423,3,1094,67600
49771,29,238350,509,3249,166348
49772,29,311513,6,2656,116850
49773,29,311514,8,614,36444
49774,29,311520,4,1133,41763
49775,29,238390,130,1039,53865
49776,29,311611,64,5315,210700
49777,29,238910,775,5626,299227
49778,29,311111,15,1897,120560
49779,29,311119,50,839,42217
49780,29,311211,10,634,40249
49781,29,311221,3,331,27287
49782,29,311224,7,411,24277
49783,29,311340,6,60,2829
49784,29,311352,12,433,15763
49785,29,311412,16,1384,58707
49786,29,311511,7,1552,88882
49787,29,311612,50,4276,175819
49788,29,311613,4,326,21594
49789,29,311615,14,8143,276279
49790,29,311811,84,919,16735
49791,29,311812,20,491,13957
49792,29,311813,3,270,12655
49793,29,311824,7,1024,53664
49794,29,311920,14,314,12708
49795,29,311919,7,408,20659
49796,29,311941,10,735,21696
49797,29,311999,12,278,14747
49798,29,311942,19,968,80315
49799,29,311991,8,1299,36842
49800,29,312140,15,447,32197
49801,29,312111,13,1651,92111
49802,29,312113,9,131,5749
49803,29,312120,59,1861,90305
49804,29,312130,61,961,20941
49805,29,313110,3,5,52
49806,29,313210,3,29,1013
49807,29,313230,3,368,14229
49808,29,313310,6,32,823
49809,29,314120,31,502,14886
49810,29,315210,12,151,4835
49811,29,315220,3,74,1293
49812,29,315240,4,76,1618
49813,29,315280,7,487,25375
49814,29,314910,28,549,21396
49815,29,314999,47,534,15131
49816,29,315990,16,373,10817
49817,29,316110,4,219,10090
49818,29,316998,18,324,9121
49819,29,316210,7,960,27196
49820,29,321114,9,205,8478
49821,29,321214,21,468,17935
49822,29,321219,4,75,3833
49823,29,321911,18,237,10037
49824,29,321920,100,2585,99328
49825,29,322211,41,2995,185475
49826,29,325120,4,99,6385
49827,29,321113,166,1499,42740
49828,29,323113,123,1979,65063
49829,29,323117,12,1530,52185
49830,29,323120,35,881,39109
49831,29,321912,34,583,15810
49832,29,321918,29,1231,45767
49833,29,324122,6,370,22235
49834,29,321992,12,121,3836
49835,29,321999,55,567,17452
49836,29,322212,8,967,78485
49837,29,322219,9,655,22464
49838,29,322220,18,997,58100
49839,29,322230,7,570,24576
49840,29,322299,8,1133,39502
49841,29,323111,379,8212,422587
49842,29,324121,31,444,31520
49843,29,324191,13,405,30591
49844,29,325130,3,557,49427
49845,29,325180,10,481,28267
49846,29,325193,4,153,10533
49847,29,325194,13,638,21783
49848,29,325199,17,806,54315
49849,29,325211,12,856,48409
49850,29,325311,5,102,6851
49851,29,325314,7,76,3606
49852,29,325413,6,126,6985
49853,29,325320,12,1696,127610
49854,29,325411,7,920,71103
49855,29,325412,25,1298,110387
49856,29,325414,11,3048,249373
49857,29,325510,35,1070,74846
49858,29,325520,12,1499,105588
49859,29,325611,25,2016,123399
49860,29,325620,14,459,49457
49861,29,325991,4,390,25798
49862,29,326121,3,173,10768
49863,29,326122,7,302,14687
49864,29,326130,4,62,3213
49865,29,326160,23,1690,74515
49866,29,326199,111,5959,265251
49867,29,326291,8,839,37375
49868,29,326299,9,553,18663
49869,29,327110,9,256,8830
49870,29,325612,17,1210,86366
49871,29,325910,10,131,8379
49872,29,325998,25,968,41389
49873,29,326111,6,277,13756
49874,29,326112,8,1009,54145
49875,29,326113,14,357,21262
49876,29,326140,12,358,18035
49877,29,326150,13,699,32361
49878,29,326191,13,540,24754
49879,29,326211,3,14,597
49880,29,326212,9,290,13467
49881,29,326220,10,1415,64242
49882,29,327120,13,442,23518
49883,29,327212,8,229,8108
49884,29,327215,14,254,10519
49885,29,327310,7,838,75670
49886,29,327320,154,2106,100620
49887,29,327331,19,383,16917
49888,29,327390,38,834,40063
49889,29,327410,3,829,52684
49890,29,327992,3,350,30239
49891,29,327993,7,234,11351
49892,29,327999,8,178,7680
49893,29,331210,4,240,12872
49894,29,327991,41,898,38091
49895,29,331110,8,88,3831
49896,29,331222,15,1351,55151
49897,29,331314,3,149,25732
49898,29,331318,6,290,11766
49899,29,331420,5,216,11340
49900,29,331492,7,476,30509
49901,29,331511,6,146,9229
49902,29,331529,4,87,4176
49903,29,331523,12,1324,60555
49904,29,331524,7,1283,77084
49905,29,332111,7,94,6846
49906,29,332114,11,457,26709
49907,29,332119,24,540,28114
49908,29,332215,6,68,2054
49909,29,332216,21,492,20390
49910,29,333243,6,115,5899
49911,29,332311,26,1185,107280
49912,29,332312,76,3579,221066
49913,29,332992,10,2013,122682
49914,29,332994,7,107,4229
49915,29,332996,14,387,15200
49916,29,332999,61,841,36026
49917,29,332313,29,599,25723
49918,29,332321,17,3274,135665
49919,29,332322,78,1380,70944
49920,29,332323,49,640,32771
49921,29,332410,5,323,16157
49922,29,332420,26,1875,98987
49923,29,332431,4,556,40472
49924,29,332439,5,751,31701
49925,29,332510,11,287,13873
49926,29,333241,9,397,26304
49927,29,332613,8,801,37452
49928,29,332618,22,803,31633
49929,29,332710,326,4623,227949
49930,29,332721,71,1725,100727
49931,29,332722,6,116,6853
49932,29,332811,11,201,10717
49933,29,332812,48,669,34599
49934,29,332813,39,942,51615
49935,29,332911,11,1239,72585
49936,29,332912,8,717,24530
49937,29,333111,28,857,38343
49938,29,333112,3,120,4727
49939,29,333120,11,1560,106195
49940,29,333131,7,245,21932
49941,29,333244,6,570,46356
49942,29,333249,34,1149,62273
49943,29,333414,8,386,19558
49944,29,333415,22,6766,334056
49945,29,333511,28,843,50270
49946,29,333515,12,219,8948
49947,29,333517,17,853,55313
49948,29,333923,5,35,1334
49949,29,333314,6,331,21316
49950,29,333318,28,2083,128951
49951,29,333413,12,1395,62149
49952,29,333514,58,1405,67978
49953,29,333519,7,356,33840
49954,29,333611,3,172,3885
49955,29,333612,10,237,13223
49956,29,333613,3,42,1468
49957,29,333618,8,1673,74220
49958,29,333912,8,619,34019
49959,29,333914,7,670,45467
49960,29,333921,4,124,5103
49961,29,333922,17,1244,93891
49962,29,333924,15,861,41911
49963,29,333999,22,4805,427004
49964,29,333992,5,93,3885
49965,29,333993,9,314,23063
49966,29,333994,5,923,54336
49967,29,334220,5,45,2195
49968,29,334290,10,1660,134105
49969,29,334310,5,9,524
49970,29,334413,5,630,38715
49971,29,334417,3,355,18818
49972,29,334418,4,67,3242
49973,29,334419,13,495,21333
49974,29,334510,6,106,6273
49975,29,334511,3,87,5269
49976,29,334512,6,211,10569
49977,29,334513,11,747,43800
49978,29,334515,6,253,15504
49979,29,334516,10,1231,93386
49980,29,334519,7,35,1390
49981,29,334614,6,85,3534
49982,29,335122,9,441,25149
49983,29,335129,4,26,703
49984,29,335220,6,39,2357
49985,29,335311,9,1567,94135
49986,29,335911,8,1962,100986
49987,29,335912,3,554,23540
49988,29,335929,4,749,33170
49989,29,335931,9,874,44143
49990,29,335932,10,1527,75267
49991,29,335999,12,208,10167
49992,29,336211,26,1293,54139
49993,29,335312,12,1075,45441
49994,29,335313,12,574,32436
49995,29,335314,18,372,25103
49996,29,336111,5,106,3666
49997,29,336112,3,11053,890129
49998,29,336212,14,503,22223
49999,29,336214,21,1025,42682
50000,29,336310,22,1623,75073
50001,29,336320,21,953,45726
50002,29,336330,9,1202,63519
50003,29,336340,6,559,31387
50004,29,336350,11,468,22683
50005,29,336370,10,1175,52898
50006,29,336360,8,2132,113683
50007,29,336390,32,4391,226431
50008,29,336411,5,11796,1393119
50009,29,336412,5,186,12654
50010,29,336413,23,1578,99614
50011,29,336611,4,517,28180
50012,29,336510,12,812,42295
50013,29,336612,15,1963,66022
50014,29,336999,11,125,4398
50015,29,336991,5,741,41048
50016,29,337110,142,2529,106580
50017,29,337121,9,915,31680
50018,29,337122,32,69,1622
50019,29,337214,5,39,2311
50020,29,337124,3,210,11912
50021,29,337127,17,426,18361
50022,29,337211,9,133,4933
50023,29,337212,48,1357,69132
50024,29,337215,14,437,22699
50025,29,337910,7,126,5242
50026,29,339114,11,363,16056
50027,29,339910,19,74,2513
50028,29,423110,153,3712,233073
50029,29,423120,205,3623,153146
50030,29,423130,69,1216,53900
50031,29,339112,28,2708,194750
50032,29,339113,31,516,20193
50033,29,339115,4,307,12330
50034,29,339116,97,764,31170
50035,29,423210,80,1052,70924
50036,29,339920,34,913,43872
50037,29,423220,90,1281,71830
50038,29,339930,15,113,3375
50039,29,339940,12,58,1931
50040,29,339950,113,1364,59171
50041,29,339991,16,199,11207
50042,29,339992,12,57,1726
50043,29,339994,6,75,3017
50044,29,339999,62,887,49915
50045,29,423320,49,500,26524
50046,29,423440,67,879,53921
50047,29,423140,43,401,19662
50048,29,423450,178,2443,206081
50049,29,423460,14,287,10804
50050,29,423310,140,2402,132949
50051,29,423330,81,1091,72007
50052,29,423390,84,827,49214
50053,29,423410,7,151,11082
50054,29,423420,194,2203,129686
50055,29,423430,107,2260,311213
50056,29,423490,37,478,29696
50057,29,423520,7,102,21647
50058,29,423610,259,4554,478348
50059,29,447110,2346,26578,474626
50060,29,448120,588,5296,74382
50061,29,448130,110,1068,15041
50062,29,448150,142,1022,15954
50063,29,423510,200,2935,214118
50064,29,423620,28,498,36984
50065,29,423690,127,2036,166016
50066,29,423850,102,1042,59251
50067,29,423860,38,540,23265
50068,29,423710,105,1964,114151
50069,29,423720,126,1584,101664
50070,29,423730,136,1797,139268
50071,29,423740,27,254,20906
50072,29,423810,96,2525,195739
50073,29,423820,225,3302,149534
50074,29,423830,512,8195,639041
50075,29,423840,178,2645,195496
50076,29,424130,85,1265,95397
50077,29,424210,158,4674,329678
50078,29,423910,88,1401,73340
50079,29,423920,31,357,16540
50080,29,423930,195,2336,103538
50081,29,423940,39,166,6902
50082,29,423990,147,2302,125514
50083,29,424110,19,125,7581
50084,29,424120,101,17806,400705
50085,29,424510,139,1728,106170
50086,29,424310,20,221,12330
50087,29,424590,16,168,5467
50088,29,424320,40,744,34564
50089,29,424330,35,328,21506
50090,29,424340,26,1222,129047
50091,29,424690,210,3223,223226
50092,29,424410,41,2643,158407
50093,29,424420,48,849,49349
50094,29,424430,34,798,50224
50095,29,424440,11,305,12757
50096,29,424450,63,1303,56914
50097,29,424460,4,84,3585
50098,29,424470,39,620,39648
50099,29,424480,31,776,42371
50100,29,424490,248,5659,287073
50101,29,424520,29,266,5471
50102,29,424940,19,961,47229
50103,29,424610,56,553,31810
50104,29,424990,142,1194,54584
50105,29,424710,86,1403,97654
50106,29,424720,52,552,37528
50107,29,424810,54,2504,124897
50108,29,424820,42,1450,92626
50109,29,424910,348,3390,198979
50110,29,424920,31,780,37128
50111,29,424930,43,930,18601
50112,29,424950,44,683,45947
50113,29,441310,894,7781,197020
50114,29,425110,10,41,2910
50115,29,441320,494,3545,131296
50116,29,425120,832,6324,328224
50117,29,441110,519,22758,1165719
50118,29,442291,28,73,2450
50119,29,441120,660,3406,132320
50120,29,441210,56,989,51312
50121,29,443141,155,926,31725
50122,29,441222,96,752,35667
50123,29,441228,158,1642,58003
50124,29,444130,331,2960,71324
50125,29,442110,398,3484,115263
50126,29,442210,222,1388,60428
50127,29,442299,260,2908,49100
50128,29,444220,488,4740,130287
50129,29,443142,333,3626,99789
50130,29,444110,175,16865,399944
50131,29,444120,132,859,30764
50132,29,444190,661,6383,275812
50133,29,444210,100,703,19085
50134,29,445110,1028,45667,994856
50135,29,446191,174,772,19587
50136,29,445120,226,958,16352
50137,29,445210,89,739,13838
50138,29,445230,23,48,1225
50139,29,445291,42,261,10542
50140,29,445292,63,385,6570
50141,29,445299,100,818,11831
50142,29,445310,392,1859,35987
50143,29,448110,96,712,20293
50144,29,446110,786,12642,495028
50145,29,446120,302,3129,52631
50146,29,448140,436,9708,140205
50147,29,446130,205,1447,42119
50148,29,446199,257,1141,50380
50149,29,447190,323,4835,101598
50150,29,448190,226,2213,34673
50151,29,448210,436,3926,61168
50152,29,448310,285,1752,59423
50153,29,448320,12,44,1433
50154,29,451110,346,4682,92647
50155,29,451120,191,3059,48043
50156,29,451130,81,771,8633
50157,29,451140,83,742,18152
50158,29,453210,101,908,20664
50159,29,453310,412,3828,67492
50160,29,451211,102,911,13852
50161,29,451212,14,48,674
50162,29,452210,87,7822,140980
50163,29,453930,43,244,10596
50164,29,453991,218,1231,23131
50165,29,452311,191,41716,1161699
50166,29,453998,484,2041,57169
50167,29,452319,948,8773,141831
50168,29,453110,263,1086,20029
50169,29,453220,371,2708,46019
50170,29,453910,176,2254,46994
50171,29,453920,36,76,3148
50172,29,454110,693,8120,323357
50173,29,454210,111,954,35621
50174,29,454310,199,1070,42455
50175,29,454390,417,1879,72155
50176,29,481111,26,3500,216107
50177,29,484230,377,8913,448711
50178,29,481211,25,237,17059
50179,29,481219,4,0,87
50180,29,483211,10,371,22283
50181,29,484110,558,3948,175518
50182,29,484121,1047,13505,664421
50183,29,484122,202,7035,436141
50184,29,484210,147,2454,94827
50185,29,484220,769,4370,177390
50186,29,487110,12,69,1457
50187,29,485113,4,66,2270
50188,29,485119,4,35,971
50189,29,485210,23,415,9109
50190,29,485310,38,378,11669
50191,29,485320,32,639,16249
50192,29,485410,135,6536,129673
50193,29,485510,17,358,10033
50194,29,485991,67,856,20287
50195,29,485999,28,1223,24475
50196,29,486110,14,41,3398
50197,29,486210,24,173,16229
50198,29,486910,18,62,5881
50199,29,486990,4,18,2041
50200,29,487210,8,53,1698
50201,29,487990,5,9,435
50202,29,488111,4,20,1279
50203,29,488119,42,1278,36427
50204,29,488190,63,991,61069
50205,29,488330,14,435,28092
50206,29,488390,6,57,3219
50207,29,488999,4,2,119
50208,29,512230,6,27,1071
50209,29,488210,32,1062,58521
50210,29,488310,7,78,3937
50211,29,488320,3,23,2373
50212,29,493110,261,12032,555205
50213,29,488410,180,1093,42937
50214,29,493190,56,836,29904
50215,29,488490,54,413,14733
50216,29,488510,394,4790,268246
50217,29,488991,17,75,1920
50218,29,511120,81,1062,78374
50219,29,492110,164,9138,386304
50220,29,511130,51,3071,124316
50221,29,511191,8,1872,232104
50222,29,511199,12,108,4224
50223,29,492210,75,888,46018
50224,29,511210,162,4668,570824
50225,29,493120,21,1104,74522
50226,29,493130,14,89,3532
50227,29,511110,182,3047,114093
50228,29,511140,17,442,23472
50229,29,512110,124,565,38908
50230,29,512131,96,2612,30855
50231,29,512132,3,16,212
50232,29,512191,17,95,5731
50233,29,512240,16,35,1247
50234,29,512250,4,40,2179
50235,29,512290,7,29,1804
50236,29,515111,18,275,15013
50237,29,515112,115,1825,76929
50238,29,515210,5,48,4925
50239,29,517311,805,19847,1460372
50240,29,517911,26,139,9077
50241,29,519110,8,81,4982
50242,29,519120,16,170,6217
50243,29,515120,31,2087,137901
50244,29,517312,525,6027,289439
50245,29,517919,20,135,10451
50246,29,522220,64,539,40556
50247,29,518210,279,9364,714702
50248,29,522292,297,5573,400975
50249,29,519130,72,1338,163454
50250,29,519190,29,154,5624
50251,29,522390,430,986,30698
50252,29,521110,5,3063,291088
50253,29,522110,2337,43219,2862839
50254,29,522120,51,1093,90288
50255,29,522130,311,3696,167328
50256,29,522210,10,1884,85761
50257,29,523920,1083,5516,790594
50258,29,522291,450,1446,72272
50259,29,522294,3,12,5384
50260,29,522298,260,1217,72181
50261,29,523999,20,70,2807
50262,29,522310,70,2413,214536
50263,29,522320,66,2768,383915
50264,29,524113,149,3063,341157
50265,29,523110,39,292,48168
50266,29,523120,383,7426,943578
50267,29,523130,12,52,3991
50268,29,523140,16,202,29630
50269,29,523910,83,449,49605
50270,29,524291,68,337,19828
50271,29,524292,120,9046,848358
50272,29,523930,319,1650,133040
50273,29,524298,78,352,18796
50274,29,523991,40,399,32914
50275,29,525990,10,11,859
50276,29,524114,150,12101,1029068
50277,29,524126,246,11016,810932
50278,29,524127,51,460,28810
50279,29,524128,30,1226,113072
50280,29,524130,17,1613,308863
50281,29,524210,3393,18102,1124717
50282,29,531311,652,6567,235221
50283,29,531110,1125,5178,158397
50284,29,532111,165,1830,55165
50285,29,531120,541,3106,164805
50286,29,531130,264,575,15540
50287,29,532210,153,733,25683
50288,29,531190,119,300,7556
50289,29,532281,19,90,2248
50290,29,531210,1971,5484,293634
50291,29,532310,89,466,15701
50292,29,531312,278,3391,254640
50293,29,531320,290,635,32059
50294,29,531390,230,734,57442
50295,29,532112,8,63,6780
50296,29,532120,153,1587,74716
50297,29,532282,54,414,4385
50298,29,532283,82,1079,45323
50299,29,532284,55,148,6568
50300,29,532289,91,716,26854
50301,29,532411,18,110,15140
50302,29,532412,71,581,38383
50303,29,532420,10,243,21282
50304,29,541110,2995,18544,1612663
50305,29,541519,120,950,80904
50306,29,532490,180,1305,64994
50307,29,533110,36,336,22683
50308,29,541310,346,3981,319701
50309,29,541330,847,18424,1703772
50310,29,541191,284,1707,70318
50311,29,541199,52,203,6836
50312,29,541211,882,9290,608579
50313,29,541213,794,4085,125459
50314,29,541214,94,3445,130198
50315,29,541219,690,4647,194546
50316,29,541511,760,13610,1270378
50317,29,541513,87,1687,135592
50318,29,541320,56,307,14617
50319,29,541340,52,140,8040
50320,29,541612,131,702,64552
50321,29,541350,109,278,11452
50322,29,541360,8,15,375
50323,29,541370,128,762,37355
50324,29,541380,97,954,59068
50325,29,541410,165,623,24850
50326,29,541690,262,1277,88453
50327,29,541420,14,53,3346
50328,29,541430,265,750,34887
50329,29,541490,22,70,2238
50330,29,541713,43,367,28444
50331,29,541714,38,1718,172704
50332,29,541512,723,25414,2501817
50333,29,541611,855,6643,703392
50334,29,541613,511,10280,368218
50335,29,541614,99,903,57748
50336,29,541618,60,156,7520
50337,29,541620,115,1281,91556
50338,29,541715,116,3536,329014
50339,29,541720,15,38,2101
50340,29,541810,250,4431,366275
50341,29,541820,113,759,77182
50342,29,541830,5,63,2557
50343,29,541840,13,94,6301
50344,29,541850,56,308,20934
50345,29,541860,55,1061,69304
50346,29,541870,31,162,8932
50347,29,551111,41,196,10995
50348,29,551112,101,1141,97205
50349,29,541890,163,1759,62264
50350,29,541910,71,1735,105056
50351,29,541921,212,7429,85219
50352,29,541922,75,236,12461
50353,29,541930,37,117,3898
50354,29,541940,697,7158,256107
50355,29,541990,475,1733,71223
50356,29,561110,472,8494,400409
50357,29,551114,1312,87934,7829315
50358,29,561330,57,24644,978356
50359,29,561410,68,512,19328
50360,29,561210,103,2541,79142
50361,29,561450,13,1298,179581
50362,29,561492,52,181,10203
50363,29,561499,67,760,44602
50364,29,561311,89,2799,88064
50365,29,561510,146,3356,173066
50366,29,561312,92,342,26821
50367,29,561320,672,46187,1434964
50368,29,561612,137,11113,284884
50369,29,561613,21,580,21440
50370,29,561621,115,3244,160413
50371,29,561421,23,350,13003
50372,29,561422,115,12408,290441
50373,29,561431,60,308,6804
50374,29,561439,93,640,21444
50375,29,561440,71,3643,143829
50376,29,561720,1131,24938,454861
50377,29,561491,16,115,4220
50378,29,561730,2002,11184,429788
50379,29,561520,31,99,3398
50380,29,561790,200,1154,42814
50381,29,561591,14,151,6994
50382,29,561599,47,1386,51897
50383,29,561910,36,975,30565
50384,29,561611,43,228,10448
50385,29,561920,85,1147,50248
50386,29,561622,57,178,7167
50387,29,562111,216,3825,185895
50388,29,561710,262,1753,74517
50389,29,562119,23,98,5526
50390,29,562910,85,1440,82462
50391,29,561740,142,749,23011
50392,29,562991,63,239,9318
50393,29,562998,29,376,21352
50394,29,611110,402,16608,562674
50395,29,561990,477,3222,120826
50396,29,562112,11,102,2383
50397,29,562211,12,485,27551
50398,29,562212,28,224,12126
50399,29,562219,6,54,4447
50400,29,562920,26,203,5467
50401,29,611210,12,954,30149
50402,29,611310,124,50591,2575303
50403,29,611420,17,36,1519
50404,29,611430,116,496,30698
50405,29,611511,46,323,9619
50406,29,611512,11,262,17056
50407,29,611513,30,396,11097
50408,29,611519,68,845,31355
50409,29,611610,242,1855,21938
50410,29,611620,236,2306,30031
50411,29,611630,13,217,1309
50412,29,611691,82,1401,45726
50413,29,611692,8,18,581
50414,29,611699,98,685,8880
50415,29,611710,133,643,23319
50416,29,621111,3257,45378,4367581
50417,29,621112,167,1193,89657
50418,29,621210,1994,14230,767924
50419,29,621310,881,2586,78692
50420,29,621391,98,514,22568
50421,29,621420,321,9235,337593
50422,29,722515,805,8572,121258
50423,29,811113,104,399,16035
50424,29,811118,54,163,6850
50425,29,811122,129,667,23209
50426,29,621320,402,2617,104581
50427,29,621330,358,1576,51677
50428,29,621340,696,5607,224996
50429,29,621399,295,1342,63566
50430,29,621410,59,406,12997
50431,29,621910,82,1945,92260
50432,29,621492,179,2363,114450
50433,29,621493,137,2642,142473
50434,29,621498,273,7955,492191
50435,29,622210,16,5906,238045
50436,29,621511,224,3385,185774
50437,29,621512,103,1095,83701
50438,29,621610,1945,27079,724275
50439,29,623210,544,11654,281712
50440,29,621991,37,2143,89016
50441,29,621999,114,993,64489
50442,29,622110,132,121064,7246150
50443,29,622310,19,2907,130352
50444,29,623312,381,7072,166974
50445,29,623110,540,44205,1145509
50446,29,624120,7822,29570,527881
50447,29,623220,156,3145,98048
50448,29,624210,130,1027,30441
50449,29,623311,165,10961,320596
50450,29,623990,94,3066,95911
50451,29,624410,1508,19387,377370
50452,29,624110,169,3126,105934
50453,29,624190,579,7807,257485
50454,29,711310,80,2106,38266
50455,29,624221,98,1871,53963
50456,29,624229,90,951,33127
50457,29,624230,15,292,15638
50458,29,624310,216,10088,135580
50459,29,711510,233,940,27794
50460,29,712130,16,1128,37732
50461,29,712190,20,285,9671
50462,29,711110,83,2181,62624
50463,29,711120,14,250,5192
