Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
33054,561,17,001,0,3
33054,561,10,210,0,3
33054,561,4,220,0,3
33054,611,17,001,0,3
33054,611,6,210,0,3
33054,611,4,241,0,3
33054,621,7,001,0,3
33054,623,3,210,0,3
33054,623,8,001,0,3
33054,624,16,001,0,3
33054,624,7,210,0,3
33054,624,5,220,0,3
33054,722,29,001,0,3
33054,722,16,210,0,3
33054,722,4,220,0,3
33054,722,3,230,0,3
33054,722,5,241,0,3
33054,811,49,001,0,3
33054,811,44,210,0,3
33054,811,3,220,0,3
33054,812,14,001,0,3
33054,812,6,210,0,3
33054,812,6,220,0,3
33054,813,19,001,0,3
33054,813,13,210,0,3
33054,813,5,220,0,3
33054,236,14,001,0,3
33054,236,11,210,0,3
33054,238,47,001,0,3
33054,238,23,210,0,3
33054,238,7,220,0,3
33054,238,8,230,0,3
33054,238,7,241,0,3
33054,311,9,001,0,3
33054,311,3,230,0,3
33054,321,3,001,0,3
33054,322,3,001,0,3
33054,323,7,001,0,3
33054,323,4,210,0,3
33054,325,4,001,0,3
33054,326,5,001,0,3
33054,331,3,001,0,3
33054,332,13,001,0,3
33054,332,5,210,0,3
33054,332,5,241,0,3
33054,333,4,001,0,3
33054,335,3,001,0,3
33054,336,5,001,0,3
33054,337,7,001,0,3
33054,337,4,210,0,3
33054,339,6,001,0,3
33054,339,4,210,0,3
33054,423,71,001,0,3
33054,423,37,210,0,3
33054,423,17,220,0,3
33054,423,7,230,0,3
33054,423,8,241,0,3
33054,424,27,001,0,3
33054,424,12,210,0,3
33054,424,5,220,0,3
33054,424,4,241,0,3
33054,425,8,001,0,3
33054,425,6,210,0,3
33054,441,59,001,0,3
33054,441,47,210,0,3
33054,441,6,220,0,3
33054,441,4,230,0,3
33054,442,5,001,0,3
33054,442,3,210,0,3
33054,444,6,001,0,3
33054,444,4,210,0,3
33054,445,25,001,0,3
33054,445,16,210,0,3
33054,445,5,220,0,3
33054,445,3,230,0,3
33054,446,3,001,0,3
33054,447,13,001,0,3
33054,447,9,210,0,3
33054,447,3,220,0,3
33054,448,4,001,0,3
33054,448,4,210,0,3
33054,451,3,001,0,3
33054,452,4,001,0,3
33054,453,4,001,0,3
33054,453,4,210,0,3
33054,454,10,001,0,3
33054,454,5,210,0,3
33054,454,4,220,0,3
33054,481,6,001,0,3
33054,481,4,210,0,3
33054,484,19,001,0,3
33054,484,12,210,0,3
33054,484,4,220,0,3
33054,485,4,001,0,3
33054,485,3,210,0,3
33054,488,27,001,0,3
33054,488,13,210,0,3
33054,488,3,220,0,3
33054,488,5,230,0,3
33054,488,5,241,0,3
33054,492,3,001,0,3
33054,492,3,210,0,3
33054,493,5,001,0,3
33054,517,7,001,0,3
33054,517,4,210,0,3
33054,522,5,001,0,3
33054,522,4,210,0,3
33054,523,3,001,0,3
33054,523,3,210,0,3
33054,531,26,001,0,3
33054,531,18,210,0,3
33054,531,5,220,0,3
33054,532,12,001,0,3
33054,532,5,210,0,3
33054,532,4,220,0,3
33054,541,20,001,0,3
33054,541,14,210,0,3
