,fips,relevant_naics,estab,emp,payann
0,10,114111,3,5,106
2,10,113310,3,0,0
4,10,115210,15,73,2269
7,10,211120,5,15,2972
9,10,213112,4,51,2991
11,10,221122,13,0,0
13,10,221112,11,0,0
15,10,221210,4,0,0
18,10,221310,11,340,29366
20,10,238990,108,690,29786
22,10,236220,99,1099,74905
24,10,238310,65,707,42545
26,10,238210,240,2602,169362
28,10,238350,108,483,22361
30,10,238330,55,258,11557
32,10,238130,36,338,17924
34,10,238150,10,44,2497
36,10,237310,28,1188,76722
38,10,236210,3,0,0
39,10,237210,7,15,1249
41,10,238140,75,499,20296
43,10,236117,61,478,36785
45,10,236116,8,15,1643
47,10,236115,156,755,41180
49,10,237120,10,368,25193
51,10,238290,24,279,15003
53,10,238390,19,192,8174
55,10,238190,11,51,2350
57,10,237990,5,12,395
59,10,238320,96,481,24828
61,10,238220,330,4764,280988
63,10,238110,46,397,21912
65,10,237130,16,309,15854
67,10,236118,363,1165,45739
69,10,238160,54,645,32079
71,10,238170,28,94,4098
73,10,238910,111,1489,80431
75,10,238120,9,247,15331
77,10,238340,28,138,6121
79,10,237110,27,264,13840
81,10,314999,3,6,82
83,10,312120,10,75,1671
86,10,314120,3,22,621
87,10,315210,3,0,0
89,10,311340,3,0,0
91,10,311119,3,0,0
93,10,311615,5,7093,245591
95,10,311811,15,61,1657
97,10,325998,7,122,6685
99,10,321999,3,0,0
101,10,326199,13,463,14158
103,10,327120,3,0,0
105,10,323111,33,263,13776
107,10,323113,11,49,1722
109,10,327991,4,45,2027
111,10,325314,4,24,1564
113,10,325120,3,0,0
116,10,325412,4,534,59428
118,10,326160,3,302,13907
120,10,325211,6,228,14876
122,10,327320,9,61,3114
125,10,326113,3,0,0
128,10,339999,11,47,2560
130,10,334516,14,1722,198247
132,10,337920,3,0,0
134,10,335122,3,30,1575
135,10,339116,9,81,3531
137,10,332813,3,44,2738
139,10,332996,3,0,0
140,10,332312,8,251,14516
142,10,334513,5,59,4652
144,10,332710,28,319,14684
146,10,332812,4,65,3216
148,10,332323,3,72,4649
150,10,333249,4,0,0
152,10,334519,3,0,0
154,10,332721,3,23,1241
156,10,332322,8,57,2798
158,10,339950,7,29,1133
161,10,334210,3,0,0
163,10,337110,9,59,2232
165,10,423110,17,70,4728
167,10,424810,7,247,14269
169,10,423320,15,91,5962
171,10,425110,4,4,493
173,10,423430,25,119,7378
175,10,424450,9,0,0
177,10,423810,12,144,9391
179,10,424210,38,17,1092
181,10,423610,37,375,28943
183,10,423820,25,291,14950
185,10,424910,20,194,10176
187,10,424460,3,0,0
189,10,424930,7,63,2059
191,10,424340,4,0,0
193,10,424480,7,45,1834
195,10,423210,10,132,7377
197,10,424410,3,0,0
199,10,424510,5,36,1448
201,10,423710,21,104,6337
203,10,423220,22,283,15633
206,10,424130,6,23,898
208,10,423830,67,765,48076
210,10,423840,23,206,12319
212,10,423940,9,17,947
214,10,423310,11,223,14340
216,10,423450,20,99,8948
218,10,424320,4,32,1478
220,10,423510,27,266,14865
222,10,423120,35,409,15231
224,10,423420,44,251,15900
226,10,424690,45,962,98887
228,10,423440,3,0,0
230,10,423390,9,99,5410
232,10,423690,22,64,4225
234,10,424490,50,551,28585
236,10,423990,26,175,10248
238,10,424990,24,99,5250
240,10,423490,8,66,2983
242,10,424420,3,0,0
244,10,424950,6,43,2915
246,10,424720,5,54,6479
249,10,424310,3,0,0
251,10,424610,8,162,10122
253,10,423720,23,190,11186
255,10,424110,3,0,0
256,10,423930,15,186,7401
259,10,423330,11,113,6007
261,10,423850,14,49,1870
263,10,423910,8,5,286
265,10,424120,11,172,8519
267,10,423130,4,39,1740
270,10,423920,3,0,0
272,10,423860,6,59,3324
274,10,423730,28,371,23005
276,10,425120,113,487,37060
278,10,424820,12,355,22169
280,10,424330,8,29,3084
282,10,446199,19,185,8293
284,10,442299,60,765,13554
286,10,445299,12,68,1463
288,10,441310,110,1164,31704
290,10,445291,6,64,1127
292,10,445310,252,1199,26452
294,10,441222,19,226,8928
296,10,448130,24,333,4394
298,10,448150,33,255,4869
300,10,445292,19,76,1137
302,10,445120,82,605,11923
304,10,446120,56,610,10577
306,10,443142,70,906,29379
308,10,448140,100,2509,37969
310,10,445220,11,38,1204
312,10,442210,34,247,12483
314,10,446191,34,74,1993
316,10,445230,15,60,1636
318,10,442110,104,1128,43180
320,10,447110,220,2521,50654
322,10,444130,45,460,10188
324,10,444110,19,0,0
326,10,443141,32,218,7119
328,10,448310,80,445,13579
330,10,445210,9,87,1402
332,10,448110,25,187,4642
334,10,441228,22,209,7193
336,10,441110,75,4444,231140
338,10,444220,45,409,12544
340,10,446130,48,267,6056
342,10,444190,91,1183,60278
344,10,448190,47,571,9289
346,10,447190,34,298,6316
348,10,444210,18,212,8849
350,10,444120,24,83,2876
352,10,446110,177,2801,91302
354,10,441210,3,12,453
356,10,448210,94,904,14376
358,10,445110,170,8338,177179
360,10,441320,54,460,17590
362,10,441120,87,760,32496
364,10,442291,6,21,293
366,10,448120,125,1227,16531
368,10,452319,121,1499,20533
370,10,453998,80,396,10826
372,10,453920,15,22,1332
374,10,451211,22,214,4067
376,10,452210,17,2295,43590
378,10,454110,190,3774,128075
380,10,453110,41,230,4419
382,10,454310,46,618,32442
384,10,453220,68,430,8507
386,10,451120,29,444,6664
388,10,453930,10,21,784
390,10,451140,6,48,1194
392,10,451212,5,44,674
394,10,453210,9,0,0
396,10,454390,61,249,8665
398,10,453910,56,475,9368
400,10,451130,10,26,197
402,10,451110,84,830,16580
404,10,453991,79,299,5431
406,10,453310,59,500,8377
408,10,454210,10,40,1291
410,10,452311,22,3856,94168
412,10,485999,12,24,276
414,10,483113,5,38,4534
416,10,488510,45,595,37223
418,10,484110,56,295,13487
420,10,484122,15,258,16656
422,10,484121,46,775,46223
424,10,485320,4,30,503
426,10,488320,4,513,25453
428,10,488410,30,236,8955
430,10,488330,12,63,4530
432,10,481211,11,62,5939
434,10,488119,6,125,22908
436,10,488190,16,588,45918
438,10,488490,9,21,923
440,10,488991,4,40,1101
442,10,487210,13,15,868
444,10,485410,88,1456,24955
446,10,485991,16,49,1503
448,10,484220,100,536,28696
450,10,484230,23,153,9985
452,10,488210,5,398,21119
455,10,484210,15,191,7856
457,10,492110,34,1136,46167
459,10,493130,4,34,1131
461,10,493110,60,764,27511
463,10,492210,18,120,4465
465,10,493190,10,64,4500
467,10,493120,4,134,5618
469,10,519190,6,30,1295
471,10,517919,9,17,1471
473,10,518210,78,1156,108585
475,10,519130,43,252,19088
477,10,519120,10,110,2813
479,10,512110,29,41,3481
481,10,512131,10,321,4586
483,10,512230,3,5,200
485,10,519110,3,0,0
487,10,511110,19,71,3071
489,10,511120,10,75,5369
491,10,515112,10,167,7521
493,10,511210,74,644,73187
495,10,517911,30,61,1693
497,10,517311,118,2177,139578
499,10,517312,70,453,25573
501,10,524298,8,63,10738
503,10,522298,59,266,9372
505,10,524291,8,59,4849
507,10,522110,275,17433,1683841
509,10,523130,7,13,4338
511,10,522291,47,2142,181157
513,10,522210,33,6360,591756
515,10,522130,51,654,28559
517,10,524114,16,906,67356
519,10,524113,40,772,116681
521,10,524126,31,1223,120593
523,10,524127,7,24,1365
525,10,522320,27,1015,111235
527,10,524210,318,1604,103956
529,10,523930,136,273,35705
531,10,523110,34,235,36632
533,10,523910,137,319,38023
535,10,522310,14,101,7036
537,10,525910,7,10,39
539,10,522390,80,796,61721
541,10,524128,4,28,4156
543,10,525990,44,59,2098
545,10,523920,191,2034,296412
547,10,522292,74,460,53379
549,10,522220,23,140,13308
551,10,522120,64,1057,87060
553,10,523120,104,2631,335994
555,10,524292,6,0,0
557,10,523991,40,515,53870
559,10,532289,17,98,3713
561,10,532411,3,0,0
563,10,532412,5,43,3795
565,10,532210,26,74,1158
567,10,532310,3,20,753
569,10,532283,3,0,0
570,10,531130,48,98,2395
572,10,533110,60,204,17517
574,10,531120,113,449,34171
576,10,531190,46,197,8543
578,10,531110,188,964,43582
580,10,531312,66,451,32286
582,10,531210,350,954,52358
584,10,531320,54,90,4026
586,10,531390,49,100,7792
588,10,532490,32,288,15299
590,10,532111,26,112,3993
592,10,532284,11,6,708
594,10,531311,129,1246,53705
596,10,532120,6,75,4419
598,10,541611,273,1296,150043
600,10,541810,59,278,21955
603,10,541199,26,103,5144
605,10,541990,70,423,22740
607,10,541310,29,148,10481
609,10,541350,17,59,3371
611,10,541922,7,19,643
613,10,541513,19,154,12798
615,10,541512,243,1988,178927
617,10,541511,387,2717,238671
619,10,541860,10,212,8443
621,10,541340,12,55,2324
623,10,541330,192,2592,226886
625,10,541620,35,338,19360
627,10,541430,34,77,4128
629,10,541612,26,47,3628
631,10,541410,29,116,5338
633,10,541320,3,0,0
635,10,541613,129,823,99618
637,10,541910,13,24,6158
639,10,541830,3,2,34
640,10,541840,3,0,0
642,10,541211,130,1008,72172
644,10,541110,438,4442,566068
646,10,541219,115,858,38260
648,10,541519,53,395,34778
650,10,541618,13,26,1051
652,10,541690,91,1650,88925
654,10,541890,19,133,2559
656,10,541490,3,5,126
658,10,541850,8,40,2693
660,10,541214,11,150,10782
662,10,541921,24,46,972
664,10,541614,26,181,9676
666,10,541820,19,66,5458
668,10,541714,20,20,1691
670,10,541713,21,244,16850
672,10,541715,46,2064,284588
674,10,541720,4,6,345
676,10,541370,23,100,4720
678,10,541213,71,589,6481
680,10,541380,15,364,22897
682,10,541191,19,73,5067
684,10,541930,6,5,185
686,10,541940,72,1153,48118
688,10,551114,164,4905,474487
690,10,551111,10,0,0
692,10,551112,543,2017,123035
694,10,561499,9,55,4186
696,10,561990,57,593,21323
698,10,561599,12,0,0
700,10,561740,24,195,8240
702,10,561440,15,84,3922
704,10,561920,11,20,1537
706,10,561492,6,42,2303
708,10,561410,8,31,1354
710,10,561311,5,30,1003
712,10,561312,14,28,2731
714,10,561710,47,357,16666
716,10,561210,22,274,6605
718,10,561611,5,40,2959
720,10,561720,233,3331,60510
722,10,561730,393,3688,149693
724,10,561622,4,11,234
726,10,562920,4,106,3599
728,10,561110,159,1866,189067
730,10,561439,11,39,1534
732,10,562219,3,27,1175
734,10,561790,31,172,8000
736,10,562119,3,5,199
739,10,561431,11,27,522
741,10,561330,4,0,0
742,10,562910,17,308,16851
744,10,561612,26,2136,53770
746,10,561621,27,376,20992
748,10,562991,9,76,3970
750,10,562111,40,743,46787
752,10,561422,14,194,5022
754,10,561421,4,0,0
756,10,561320,130,7025,209033
758,10,561520,9,34,2312
760,10,561510,46,107,5947
762,10,611699,17,36,1235
764,10,611692,5,26,1518
766,10,611310,7,0,0
768,10,611420,7,47,3849
770,10,611511,3,44,986
772,10,611710,24,133,4836
774,10,611110,66,3544,123140
776,10,611691,21,307,2971
778,10,611610,51,361,4778
780,10,611630,4,47,756
782,10,611519,10,95,3682
784,10,611430,21,69,3920
786,10,611620,56,289,3961
788,10,621999,10,46,2227
790,10,621498,61,1206,67716
792,10,621910,18,589,15624
794,10,623312,10,579,15378
796,10,624110,36,409,13599
798,10,624410,348,5052,98419
800,10,624210,13,167,5610
802,10,623311,21,2677,83323
804,10,621512,36,425,19539
806,10,621410,7,79,7639
808,10,621493,31,786,35739
810,10,622110,9,16813,1214742
812,10,621610,76,3916,142446
814,10,621492,11,0,0
816,10,621511,55,146,6236
818,10,623110,36,4735,164182
820,10,621399,37,107,4706
822,10,621310,118,525,17315
824,10,621210,260,2780,178098
826,10,621330,72,321,9492
828,10,621320,44,311,16294
830,10,621340,158,1269,54083
832,10,621111,647,8741,807437
834,10,621112,35,265,9445
836,10,621391,27,185,9982
838,10,624229,17,123,6223
840,10,624190,101,1548,51310
842,10,623990,9,131,3741
844,10,621420,46,951,38075
846,10,622210,3,1042,54527
848,10,623210,168,1921,55878
850,10,623220,32,521,18591
852,10,624120,83,2992,69493
854,10,624221,15,176,4324
856,10,624310,21,677,15271
858,10,711410,9,7,398
860,10,713990,54,358,7869
862,10,713110,6,42,3891
864,10,713120,4,13,736
866,10,713950,10,296,4451
868,10,713940,146,1479,23328
870,10,713910,34,1333,50623
872,10,712120,4,53,516
874,10,711510,56,68,8663
876,10,713930,14,67,2117
878,10,712110,23,705,20680
880,10,711130,15,50,2572
882,10,713290,8,18,456
884,10,711219,12,50,5003
886,10,711310,5,0,0
888,10,711320,7,12,1090
890,10,711211,6,78,3381
892,10,711110,9,67,2295
894,10,721191,4,15,261
896,10,722514,4,29,356
898,10,722320,30,159,4601
900,10,722410,66,514,10989
902,10,722310,125,2149,52853
904,10,722511,820,19914,385021
906,10,721110,223,4122,96575
908,10,722513,703,11111,158959
910,10,722330,13,35,779
912,10,721211,10,67,3819
914,10,722515,203,2061,32196
916,10,812990,32,69,2555
918,10,811412,9,48,968
920,10,811121,80,640,30665
922,10,811122,16,58,2309
924,10,811191,15,158,4305
926,10,811113,12,48,1925
928,10,812111,20,97,2918
930,10,812112,258,2000,48876
932,10,813910,47,375,28574
934,10,811192,48,553,10073
936,10,812220,17,64,2297
938,10,813410,95,2165,32127
940,10,812310,20,61,879
942,10,811310,47,305,14653
945,10,811212,13,54,2743
947,10,812191,6,67,1319
949,10,812320,59,327,5900
951,10,813312,23,215,8434
953,10,811430,3,13,283
955,10,812210,46,506,20518
957,10,811111,241,1017,40650
959,10,813211,51,166,10913
961,10,813311,11,70,2785
963,10,812332,3,0,0
965,10,813930,71,352,8237
967,10,812331,4,385,17618
969,10,812113,104,398,7447
971,10,811219,6,2,155
973,10,813219,10,56,3626
975,10,811490,23,57,1659
977,10,812199,72,385,8008
979,10,813990,49,175,5976
981,10,813319,12,58,1678
983,10,812930,17,130,3745
985,10,812910,53,431,7076
987,10,813940,12,16,549
989,10,813920,23,115,6662
991,10,813110,545,4127,94333
993,10,811420,8,24,827
995,10,813212,11,50,2818
