,fips,relevant_naics,YEAR,estab,emp,payann
1,10,1141,2018,4,6,114
3,10,1133,2018,3,3,99
5,10,1152,2018,15,68,2247
7,10,1151,2018,7,34,1966
9,10,2123,2018,4,60,2839
11,10,2111,2018,3,14,2139
13,10,2131,2018,6,63,4023
15,10,2211,2018,46,2417,281265
17,10,2212,2018,4,340,43215
19,10,2213,2018,14,368,31005
21,10,2382,2018,602,8454,521790
23,10,2383,2018,380,2754,134987
25,10,2381,2018,286,2466,135050
27,10,2373,2018,34,1424,98003
29,10,2372,2018,7,26,2094
31,10,2362,2018,96,1255,88815
33,10,2379,2018,6,16,502
35,10,2389,2018,219,2142,109324
37,10,2361,2018,608,2629,146528
39,10,2371,2018,45,958,61950
41,10,3111,2018,7,295,15841
43,10,3116,2018,13,9167,301818
45,10,3118,2018,19,191,4640
47,10,3121,2018,21,454,21687
49,10,3152,2018,3,6,62
51,10,3114,2018,3,52,2489
52,10,3119,2018,3,270,26131
54,10,3149,2018,6,20,1017
56,10,3113,2018,7,149,7453
59,10,3251,2018,6,449,60958
61,10,3273,2018,19,346,17503
63,10,3271,2018,4,44,5109
66,10,3272,2018,6,17,706
68,10,3259,2018,8,189,14623
70,10,3279,2018,5,68,3864
72,10,3219,2018,11,102,3086
74,10,3253,2018,9,95,5613
76,10,3241,2018,6,721,83173
78,10,3254,2018,8,1921,199630
80,10,3261,2018,27,1319,74224
82,10,3231,2018,47,359,17326
84,10,3252,2018,6,214,13293
86,10,3262,2018,4,140,8344
88,10,3256,2018,9,2059,177297
89,10,3364,2018,3,262,22022
91,10,3323,2018,24,863,47200
93,10,3324,2018,4,143,10042
95,10,3328,2018,9,159,7509
97,10,3342,2018,3,19,2291
99,10,3351,2018,3,26,1206
101,10,3353,2018,4,104,17930
103,10,3371,2018,10,82,3088
105,10,3332,2018,7,109,7797
107,10,3327,2018,35,346,18448
109,10,3391,2018,21,549,38515
111,10,3363,2018,3,84,4333
113,10,3345,2018,30,2422,296199
115,10,3359,2018,5,734,56349
117,10,3329,2018,7,335,22923
119,10,3379,2018,3,13,546
121,10,3339,2018,11,141,9702
123,10,3399,2018,26,314,22140
125,10,3344,2018,3,22,1121
127,10,3334,2018,3,12,1110
129,10,4243,2018,28,219,17244
131,10,4248,2018,17,597,37525
133,10,4246,2018,57,1208,114978
135,10,4242,2018,42,5643,966994
137,10,4245,2018,9,121,5476
