,relevant_naics,estab,emp,payann,fips
80442,11,10,55,2308,10003
80443,21,11,116,9002,10003
80444,22,42,2296,270004,10003
80445,23,1241,14828,919683,10003
80446,42,768,13393,1497292,10003
80447,51,346,5116,369826,10003
80448,52,1445,37442,3886850,10003
80449,53,783,3862,215553,10003
80450,54,2214,24362,2696621,10003
80451,56,948,17549,706023,10003
80452,55,644,5979,609787,10003
80453,61,243,5536,231695,10003
80454,62,1662,46931,2658775,10003
80455,71,279,5768,156218,10003
80456,72,1274,24886,517917,10003
80457,81,1404,10648,338967,10003
80458,99,29,27,1264,10003
80460,11,16,43,1775,10005
80461,21,4,60,2839,10005
80462,22,11,428,34721,10005
80463,23,699,4926,249159,10005
80464,42,196,1599,82165,10005
80465,51,84,566,27875,10005
80466,52,258,1988,108888,10005
80467,53,297,1196,53614,10005
80468,54,458,2185,138001,10005
80469,55,29,345,27618,10005
80470,56,315,3829,142728,10005
80471,61,29,375,8359,10005
80472,62,587,11702,604440,10005
80473,71,104,1385,35671,10005
80474,72,657,10561,245686,10005
80475,81,504,2630,74462,10005
80476,99,10,7,833,10005
80477,21,3,48,4513,10001
80478,22,13,487,57873,10001
80479,23,344,2381,131010,10001
80481,11,9,40,1711,10001
80482,42,141,1062,63832,10001
80483,51,125,893,57725,10001
80484,52,217,1538,104337,10001
80485,53,166,712,27748,10001
80486,54,398,2256,193676,10001
80487,55,17,74,6230,10001
80488,56,203,3061,133701,10001
80489,61,44,1034,25671,10001
80490,62,451,11338,538228,10001
80491,71,93,1601,43891,10001
80492,72,309,7164,131577,10001
80493,81,357,1801,51928,10001
80494,99,7,7,255,10001
