Naics,Establishments,Employees,Payroll,fips
51,348,5168,370823,10003
53,795,3965,227899,10003
81,1378,11565,338494,10003
11,11,56,2544,10003
21,11,67,6135,10003
22,27,1260,141247,10003
52,1453,38758,3919642,10003
61,234,5586,226805,10003
23,1241,13610,831106,10003
55,668,6595,571100,10003
42,775,13620,1559692,10003
54,2135,23324,2564295,10003
56,963,18015,733340,10003
62,1661,45586,2537896,10003
71,276,4692,146114,10003
72,1227,23494,410379,10003
99,21,32,1499,10003
11,17,47,1712,10005
42,196,1852,97355,10005
53,300,1293,51070,10005
55,28,285,24212,10005
99,3,3,64,10005
52,257,1873,102736,10005
56,315,3595,122222,10005
61,37,438,8220,10005
71,98,1140,31866,10005
51,85,616,33531,10005
62,589,11547,582752,10005
81,507,2628,68295,10005
54,413,1989,119640,10005
72,648,10092,225579,10005
21,3,0,0,10005
22,13,474,32208,10005
23,684,4671,223270,10005
51,123,811,50506,10001
61,43,1019,24568,10001
62,444,11261,517988,10001
52,209,1481,94513,10001
99,6,8,161,10001
53,158,692,27013,10001
11,8,43,1624,10001
21,3,0,0,10001
22,10,453,48218,10001
23,325,2371,122063,10001
54,360,2512,174368,10001
71,72,1289,38720,10001
72,336,8099,146660,10001
42,136,1114,56466,10001
55,22,87,5734,10001
56,199,2755,122966,10001
81,353,1936,51526,10001
