Naics,Establishments,Employees,Payroll
114111,3,5,103
113310,3,3,99
115210,15,68,2247
212321,4,60,2839
211120,3,14,2139
213112,6,63,4023
221122,26,1998,233922
221112,13,146,23241
221210,4,340,43215
221320,3,63,3777
221310,10,302,27032
238990,101,627,27177
236220,94,1222,87261
238310,70,906,48673
238210,247,2973,191017
238350,110,638,27553
238330,60,284,12289
238130,36,283,20240
238150,10,47,2641
237310,34,1424,98003
237210,7,26,2094
238140,75,479,21650
236117,54,477,43748
236116,6,54,5163
236115,157,760,43783
237120,6,231,16460
238290,23,260,14709
238390,17,164,7669
238190,9,141,6105
237990,6,16,502
238320,93,578,28670
238220,331,5214,315799
238110,49,465,28766
237130,14,358,23406
236118,390,1337,53761
238160,55,602,31612
238170,34,96,4934
238910,118,1515,82147
238120,10,252,12793
238340,28,166,8784
237110,20,231,12603
314999,4,8,278
312120,13,434,20911
311812,3,53,1534
315210,3,6,62
311340,3,29,1747
311119,4,201,12826
311615,6,7703,255490
311811,14,66,1824
325998,6,97,5364
321999,3,15,266
326199,13,444,20017
327120,4,44,5109
323111,34,266,13795
323113,12,92,3486
327991,4,44,1915
325314,4,41,2320
325120,3,117,27914
327390,3,49,2534
325412,3,475,50225
326160,3,244,12854
325211,6,214,13293
327320,9,94,4539
325620,3,20,648
326113,3,254,17113
333999,4,122,8756
339999,8,57,2306
334516,14,2028,258236
337920,3,13,546
339116,10,75,3386
332813,3,42,2435
332312,8,272,15859
334513,6,80,5039
332710,29,306,16410
332812,4,70,3450
332323,3,72,4584
333249,5,72,6222
334519,4,89,7009
332721,4,32,1673
332322,6,44,2338
339950,8,65,2757
339113,4,38,2476
334210,3,19,2291
337110,9,56,2457
423110,20,125,7686
424810,7,252,14661
423320,10,63,5163
425110,3,6,839
423430,30,140,11138
424450,7,104,5042
423810,7,120,9041
424210,42,5643,966994
423610,41,374,29125
423820,26,354,19028
424910,20,148,8309
424460,6,112,5222
424930,7,99,2537
424340,4,83,5445
424480,3,49,1922
423210,8,135,7558
424410,7,99,5908
424510,5,34,1535
423710,17,93,5766
423220,22,285,17056
423620,3,6,592
424130,4,33,1834
423830,67,819,53136
423840,17,138,10074
