Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
77541,2361,4,1,0,4
77541,2371,3,1,0,4
77541,2382,9,1,0,4
77541,2382,4,210,0,4
77541,2383,4,1,0,4
77541,2389,4,1,0,4
77541,3251,8,1,0,4
77541,3252,5,1,0,4
77541,3327,3,1,0,4
77541,4236,3,1,0,4
77541,4237,3,1,0,4
77541,4238,17,1,0,4
77541,4238,5,210,0,4
77541,4238,4,220,0,4
77541,4238,7,230,0,4
77541,4246,6,1,0,4
77541,4249,4,1,0,4
77541,4249,3,210,0,4
77541,4451,7,1,0,4
77541,4451,4,210,0,4
77541,4471,12,1,0,4
77541,4471,5,210,0,4
77541,4471,3,241,0,4
77541,4523,3,210,0,4
77541,4523,6,1,0,4
77541,4533,3,1,0,4
77541,4841,11,1,0,4
77541,4841,5,210,0,4
77541,4841,3,230,0,4
77541,4842,3,1,0,4
77541,4869,3,1,0,4
77541,4883,9,1,0,4
77541,4883,4,220,0,4
77541,4931,4,1,0,4
77541,5173,4,1,0,4
77541,5173,4,210,0,4
77541,5221,3,1,0,4
77541,5242,4,1,0,4
77541,5242,3,210,0,4
77541,5311,8,1,0,4
77541,5311,7,210,0,4
77541,5313,3,1,0,4
77541,5313,3,210,0,4
77541,5324,4,241,0,4
77541,5324,16,1,0,4
77541,5324,8,210,0,4
77541,5324,3,230,0,4
77541,5412,3,1,0,4
77541,5413,10,1,0,4
77541,5413,4,220,0,4
77541,5416,4,1,0,4
77541,5416,3,210,0,4
77541,5617,3,1,0,4
77541,5613,6,1,0,4
77541,5621,3,1,0,4
77541,6214,3,1,0,4
77541,6244,4,1,0,4
77541,7139,6,1,0,4
77541,7139,3,210,0,4
77541,7211,6,1,0,4
77541,7211,5,210,0,4
77541,7225,24,1,0,4
77541,7224,5,1,0,4
77541,7225,10,210,0,4
77541,7225,5,220,0,4
77541,7225,6,230,0,4
77541,8111,3,1,0,4
77541,8111,3,210,0,4
77541,8113,6,1,0,4
77541,8113,4,210,0,4
77541,8114,3,1,0,4
77541,8131,13,1,0,4
77541,8131,10,210,0,4
77541,8131,3,220,0,4
