Zip Code,naics,Establishments,Employees,Payroll,IND Level
29624,00,340,001,115876,2
29624,00,169,210,0,2
29624,00,74,220,0,2
29624,00,54,230,0,2
29624,00,27,241,0,2
29624,00,11,242,0,2
29624,00,4,251,0,2
29624,23,18,001,0,2
29624,23,11,210,0,2
29624,23,3,220,0,2
29624,23,4,230,0,2
29624,31-33,16,001,0,2
29624,31-33,3,220,0,2
29624,31-33,4,241,0,2
29624,31-33,4,242,0,2
29624,31-33,3,251,0,2
29624,42,9,001,0,2
29624,42,5,210,0,2
29624,44-45,85,001,0,2
29624,44-45,37,210,0,2
29624,44-45,23,220,0,2
29624,44-45,17,230,0,2
29624,44-45,5,241,0,2
29624,48-49,8,001,0,2
29624,48-49,3,210,0,2
29624,48-49,3,220,0,2
29624,51,6,001,0,2
29624,51,3,210,0,2
29624,51,3,220,0,2
29624,52,22,001,0,2
29624,52,17,210,0,2
29624,52,3,220,0,2
29624,53,10,001,0,2
29624,53,8,210,0,2
29624,54,25,001,0,2
29624,54,21,210,0,2
29624,54,3,220,0,2
29624,56,10,001,0,2
29624,56,6,210,0,2
29624,62,23,001,0,2
29624,62,5,210,0,2
29624,62,5,220,0,2
29624,62,10,230,0,2
29624,72,40,001,0,2
29624,72,10,210,0,2
29624,72,6,220,0,2
29624,72,11,230,0,2
29624,72,11,241,0,2
29624,81,62,001,0,2
29624,81,40,210,0,2
29624,81,16,220,0,2
