Zip Code,naics,Establishments,Employees,Payroll,IND Level
96002,52,97,001,0,2
96002,52,53,210,0,2
96002,52,25,220,0,2
96002,52,8,230,0,2
96002,52,8,241,0,2
96002,53,66,001,0,2
96002,53,48,210,0,2
96002,53,9,220,0,2
96002,53,7,230,0,2
96002,54,91,001,0,2
96002,54,51,210,0,2
96002,54,19,220,0,2
96002,54,12,230,0,2
96002,54,8,241,0,2
96002,55,4,001,0,2
96002,56,45,001,0,2
96002,56,19,210,0,2
96002,56,12,220,0,2
96002,56,4,230,0,2
96002,56,5,241,0,2
96002,56,3,251,0,2
96002,61,15,001,0,2
96002,61,3,210,0,2
96002,61,5,230,0,2
96002,61,3,241,0,2
96002,62,195,001,0,2
96002,62,76,210,0,2
96002,62,58,220,0,2
96002,62,29,230,0,2
96002,62,21,241,0,2
96002,62,5,242,0,2
96002,62,5,251,0,2
96002,00,1090,001,529111,2
96002,00,491,210,0,2
96002,00,266,220,0,2
96002,00,160,230,0,2
96002,00,125,241,0,2
96002,00,32,242,0,2
96002,00,13,251,0,2
96002,11,4,001,0,2
96002,23,92,001,0,2
96002,23,46,210,0,2
96002,23,23,220,0,2
96002,23,14,230,0,2
96002,23,8,241,0,2
96002,71,10,001,0,2
96002,71,3,210,0,2
96002,71,3,241,0,2
96002,31-33,25,001,0,2
96002,31-33,9,210,0,2
96002,31-33,8,220,0,2
96002,31-33,5,230,0,2
96002,42,43,001,0,2
96002,42,17,210,0,2
96002,42,13,220,0,2
96002,42,7,230,0,2
96002,42,4,241,0,2
96002,72,110,001,0,2
96002,72,29,210,0,2
96002,72,13,220,0,2
96002,72,25,230,0,2
96002,72,35,241,0,2
96002,72,8,242,0,2
96002,44-45,160,001,0,2
96002,44-45,67,210,0,2
96002,44-45,44,220,0,2
96002,44-45,21,230,0,2
96002,44-45,18,241,0,2
96002,44-45,8,242,0,2
96002,81,101,001,0,2
96002,81,54,210,0,2
96002,81,29,220,0,2
96002,81,14,230,0,2
96002,81,4,241,0,2
96002,48-49,19,001,0,2
96002,48-49,6,210,0,2
96002,48-49,3,220,0,2
96002,48-49,6,230,0,2
96002,48-49,4,241,0,2
96002,51,11,001,0,2
96002,51,4,210,0,2
96002,51,5,220,0,2
